"anio","mes","pp","tmax","tmin","spi3"
1975,1,98.7,NA,NA,NA
1975,2,89.4,NA,NA,NA
1975,3,26.3,NA,NA,0.644394117187408
1975,4,9.5,NA,NA,0.386664279781967
1975,5,4.4,NA,NA,-0.261416358825352
1975,6,6.9,NA,NA,0.784125900821932
1975,7,0,NA,NA,1.16227681652295
1975,8,0.7,NA,NA,0.644452480323222
1975,9,7.5,NA,NA,0.269007976563029
1975,10,10.7,NA,NA,0.282040772652607
1975,11,7.1,NA,NA,-0.145544449346529
1975,12,56.8,NA,NA,0.454728621645659
1976,1,87.5,NA,NA,0.618795167255498
1976,2,40.6,NA,NA,0.481809717471018
1976,3,23.6,NA,NA,-0.070827013043395
1976,4,11.1,NA,NA,-0.437463827450841
1976,5,0.5,NA,NA,-0.41686394332017
1976,6,1,NA,NA,0.345115425862024
1976,7,4.8,NA,NA,0.846790160148335
1976,8,17.2,NA,NA,1.37554017070681
1976,9,16.3,NA,NA,1.52347469062393
1976,10,0,NA,NA,0.968577774621597
1976,11,1.7,NA,NA,-0.57836826507877
1976,12,30.8,NA,NA,-0.891336947429389
1977,1,33.9,NA,NA,-1.02993566239952
1977,2,64.1,NA,NA,-0.284100587414819
1977,3,76.1,NA,NA,0.204017219982902
1977,4,2.2,NA,NA,0.618326338331503
1977,5,3.9,NA,NA,0.73534465871612
1977,6,0,NA,NA,-0.112151573743404
1977,7,0,NA,NA,0.678463194369233
1977,8,0,NA,NA,-0.27592106310796
1977,9,1.4,NA,NA,-0.384457615989688
1977,10,6.5,NA,NA,-0.520003817334064
1977,11,32.4,NA,NA,0.527883620194039
1977,12,52.7,NA,NA,0.848058326961252
1978,1,89.6,NA,NA,0.954041572306369
1978,2,26.7,NA,NA,0.282636017132585
1978,3,23.7,NA,NA,-0.225378504778217
1978,4,19.8,NA,NA,-0.541037965195098
1978,5,0,NA,NA,-0.164842673736976
1978,6,0,NA,NA,0.735985327214922
1978,7,0,NA,NA,0.391196258189472
1978,8,1.8,NA,NA,0.137503574000579
1978,9,0,NA,NA,-0.325302107180938
1978,10,6.6,NA,NA,-0.471830981427978
1978,11,36.1,NA,NA,0.619159463708973
1978,12,59.4,NA,NA,1.06771494233221
1979,1,111.8,NA,NA,1.37764036917782
1979,2,26.1,NA,NA,0.629434305648092
1979,3,52.1,NA,NA,0.385073829360357
1979,4,4.9,NA,NA,-0.288039870870598
1979,5,0.7,NA,NA,0.207395542814462
1979,6,0.2,NA,NA,-0.137041841524539
1979,7,3.4,NA,NA,0.707336145911336
1979,8,0.1,NA,NA,0.344459479869105
1979,9,2.4,NA,NA,0.0983564486849447
1979,10,13.2,NA,NA,0.0890475861727565
1979,11,10.1,NA,NA,-0.124477971047463
1979,12,71,NA,NA,0.906030445149026
1980,1,30.9,NA,NA,-0.0357143287300886
1980,2,21.5,NA,NA,-0.368978414432194
1980,3,72.5,NA,NA,-0.438401005223793
1980,4,0,NA,NA,-0.0945310333715302
1980,5,3.5,NA,NA,0.612107702249396
1980,6,0,NA,NA,-0.343634440924857
1980,7,19.7,NA,NA,1.77749751411276
1980,8,7.9,NA,NA,1.53815734368499
1980,9,11,NA,NA,1.53228404560848
1980,10,15.3,NA,NA,0.996256563158789
1980,11,25.5,NA,NA,0.937719704329173
1980,12,54.9,NA,NA,0.935668583130645
1981,1,87.4,NA,NA,0.857963192777515
1981,2,69.4,NA,NA,0.793432276605042
1981,3,70.8,NA,NA,0.776675666827386
1981,4,0,NA,NA,0.589758429634036
1981,5,0,NA,NA,0.503862582285422
1981,6,0,NA,NA,-0.709102503409024
1981,7,0,NA,NA,0.391196258189472
1981,8,1.8,NA,NA,0.137503574000579
1981,9,12.4,NA,NA,0.619838375713743
1981,10,8.4,NA,NA,0.480973247895147
1981,11,32.7,NA,NA,0.993129786593287
1981,12,58.6,NA,NA,1.01883870289511
1982,1,144,NA,NA,1.70861856686887
1982,2,57.2,NA,NA,1.29378685692833
1982,3,27.7,NA,NA,0.789430090533261
1982,4,2.7,NA,NA,-0.206170359323598
1982,5,0.2,NA,NA,-0.571099147359962
1982,6,0,NA,NA,-0.402699792944419
1982,7,0,NA,NA,0.403495995487493
1982,8,0,NA,NA,-0.27592106310796
1982,9,9.2,NA,NA,0.335292507471244
1982,10,14.6,NA,NA,0.541039007684149
1982,11,17.7,NA,NA,0.573953560119912
1982,12,4.4,NA,NA,-0.715534504552077
1983,1,10,NA,NA,-2.1810875604836
1983,2,21.6,NA,NA,-2.40148043161564
1983,3,3,NA,NA,-2.40171301550401
1983,4,1.3,NA,NA,-1.80821773496515
1983,5,0,NA,NA,-1.6499138431299
1983,6,0,NA,NA,-0.57135420534274
1983,7,0,NA,NA,0.391196258189472
1983,8,5.3,NA,NA,0.480579354127319
1983,9,10,NA,NA,0.674705834423765
1983,10,0,NA,NA,0.0632270058702331
1983,11,2.6,NA,NA,-0.987366451248838
1983,12,29.5,NA,NA,-0.90889909312513
1984,1,129.7,NA,NA,0.77230864455589
1984,2,121.6,NA,NA,1.49355688174773
1984,3,46.2,NA,NA,1.40516635888338
1984,4,0,NA,NA,0.929113683062109
1984,5,0,NA,NA,-0.0889853952339382
1984,6,7.8,NA,NA,0.0213885201243567
1984,7,0,NA,NA,0.946132700330906
1984,8,0,NA,NA,0.657444842949262
1984,9,0,NA,NA,-0.709102503409024
1984,10,12.6,NA,NA,-0.123334955184087
1984,11,31.9,NA,NA,0.685438951030455
1984,12,70.5,NA,NA,1.31857613161856
1985,1,38.3,NA,NA,0.453459411476453
1985,2,33.3,NA,NA,-0.0848745737054724
1985,3,20.8,NA,NA,-0.965869301446592
1985,4,0,NA,NA,-0.907149017177579
1985,5,0,NA,NA,-0.944005918554355
1985,6,0,NA,NA,-0.709102503409024
1985,7,0,NA,NA,0.391196258189472
1985,8,4,NA,NA,0.371894652968295
1985,9,3.1,NA,NA,0.190986962939862
1985,10,0.9,NA,NA,-0.510224633640145
1985,11,37.9,NA,NA,0.589116063159668
1985,12,35,NA,NA,0.434830548356325
1986,1,60.1,NA,NA,0.329279258125018
1986,2,53,NA,NA,0.000891939612313097
1986,3,56.2,NA,NA,0.14720746727042
1986,4,50.8,NA,NA,0.837131187887252
1986,5,0,NA,NA,1.17785941244341
1986,6,0,NA,NA,1.87762102404642
1986,7,0,NA,NA,0.391196258189472
1986,8,8.8,NA,NA,0.720028041341059
1986,9,7.4,NA,NA,0.718010671013389
1986,10,5.6,NA,NA,0.439806851330778
1986,11,27.4,NA,NA,0.531756865488652
1986,12,64.9,NA,NA,0.981683134600468
1987,1,136.8,NA,NA,1.63757751918339
1987,2,12.2,NA,NA,0.817840435775726
1987,3,0,NA,NA,-0.105757733122112
1987,4,0,NA,NA,-2.57316863027747
1987,5,0,NA,NA,-1.71167530650973
1987,6,0,NA,NA,-0.709102503409024
1987,7,0,NA,NA,0.391196258189472
1987,8,0,NA,NA,-0.27592106310796
1987,9,0,NA,NA,-0.709102503409024
1987,10,20.6,NA,NA,0.376233763486036
1987,11,24.3,NA,NA,0.699929598102826
1987,12,20.5,NA,NA,0.216719323674669
1988,1,144.1,NA,NA,1.14430864303759
1988,2,16.2,NA,NA,0.431568976908583
1988,3,139.9,NA,NA,1.42743962250338
1988,4,26.4,NA,NA,1.09524647312292
1988,5,0,NA,NA,2.02661903603024
1988,6,0,NA,NA,1.03367383585877
1988,7,0,NA,NA,0.391196258189472
1988,8,0,NA,NA,-0.27592106310796
1988,9,7.1,NA,NA,0.190986962939862
1988,10,0,NA,NA,-0.601060224326613
1988,11,0,NA,NA,-1.56735307339142
1988,12,13.7,NA,NA,-1.98291976015118
1989,1,44.7,NA,NA,-1.25075617918066
1989,2,25.2,NA,NA,-1.09081604848451
1989,3,47.5,NA,NA,-0.550812820958155
1989,4,37.1,NA,NA,0.160637587112721
1989,5,0,NA,NA,0.781502937321547
1989,6,0,NA,NA,1.44115560153855
1989,7,0,NA,NA,0.391196258189472
1989,8,0,NA,NA,-0.27592106310796
1989,9,0,NA,NA,-0.709102503409024
1989,10,1,NA,NA,-1.51526912304933
1989,11,3.3,NA,NA,-2.01167956697785
1989,12,4,NA,NA,-2.51551613105027
1990,1,84.8,NA,NA,-0.426968057037967
1990,2,9.5,NA,NA,-0.800966403602761
1990,3,6.3,NA,NA,-0.821938877032658
1990,4,19.3,NA,NA,-1.45780435658013
1990,5,0,NA,NA,-0.753100069072581
1990,6,0,NA,NA,0.711443088684869
1990,7,0,NA,NA,0.391196258189472
1990,8,7.8,NA,NA,0.657444842949262
1990,9,0,NA,NA,0.241307961051939
1990,10,38.8,NA,NA,1.43776991185911
1990,11,35.2,NA,NA,1.5875485529183
1990,12,39.5,NA,NA,1.29035935625748
1991,1,54.2,NA,NA,0.261206534516588
1991,2,21,NA,NA,-0.511224465986235
1991,3,48.3,NA,NA,-0.459025723777359
1991,4,0,NA,NA,-0.559853097688549
1991,5,0,NA,NA,-0.0317893385568998
1991,6,0,NA,NA,-0.709102503409024
1991,7,0,NA,NA,0.391196258189472
1991,8,0,NA,NA,-0.27592106310796
1991,9,0,NA,NA,-0.709102503409024
1991,10,12.1,NA,NA,-0.16057962207994
1991,11,4,NA,NA,-0.710817385822015
1991,12,12.1,NA,NA,-1.08886420553132
1992,1,20,NA,NA,-2.01018035708068
1992,2,12.6,NA,NA,-2.09249502595886
1992,3,0,NA,NA,-2.47752703647683
1992,4,0,NA,NA,-2.54295589310517
1992,5,0,NA,NA,-1.71167530650973
1992,6,0,NA,NA,-0.709102503409024
1992,7,0,NA,NA,0.391196258189472
1992,8,5.1,NA,NA,0.464786619739363
1992,9,0,NA,NA,0.0311649318710753
1992,10,3,NA,NA,-0.500519070352959
1992,11,22.8,NA,NA,-0.119246377476824
1992,12,28.2,NA,NA,-0.111560944061932
1993,1,80.8,NA,NA,0.309501348226371
1993,2,16.9,NA,NA,-0.329375336388648
1993,3,45.6,NA,NA,-0.180929171424119
1993,4,20.1,NA,NA,-0.297322108471285
1993,5,0,NA,NA,0.39282042779648
1993,6,0,NA,NA,0.750557242336465
1993,7,0,NA,NA,0.391196258189472
1993,8,26.2,NA,NA,1.49026455722213
1993,9,0,NA,NA,1.12976444017943
1993,10,6.5,NA,NA,0.936503037339672
1993,11,21.1,NA,NA,-0.027353083639038
1993,12,45.8,NA,NA,0.424828140230774
1994,1,81.2,NA,NA,0.568646195249859
1994,2,91.3,NA,NA,0.866171318179251
1994,3,20,NA,NA,0.412617693672254
1994,4,6.5,NA,NA,0.280510419398748
1994,5,0,NA,NA,-0.71913164610444
1994,6,0,NA,NA,-0.0796158437891347
1994,7,0,NA,NA,0.391196258189472
1994,8,0,NA,NA,-0.27592106310796
1994,9,0,NA,NA,-0.709102503409024
1994,10,1.2,NA,NA,-1.47207661794733
1994,11,6.5,NA,NA,-1.49039655758074
1994,12,26,NA,NA,-0.839550507889014
1995,1,23.9,NA,NA,-1.30927926091556
1995,2,15,NA,NA,-1.51710835450625
1995,3,33.6,NA,NA,-1.35718085463086
1995,4,0,NA,NA,-1.04988157729425
1995,5,0,NA,NA,-0.469198757458959
1995,6,0,NA,NA,-0.709102503409024
1995,7,0,NA,NA,0.391196258189472
1995,8,0,NA,NA,-0.27592106310796
1995,9,0,NA,NA,-0.709102503409024
1995,10,3.2,NA,NA,-1.09996526328737
1995,11,0,NA,NA,-2.25129301248331
1995,12,30.9,NA,NA,-0.822577745134398
1996,1,48.6,NA,NA,-0.7056106619463
1996,2,55.3,NA,NA,-0.192580627328382
1996,3,22.8,NA,NA,-0.412114917812415
1996,4,21.2,NA,NA,-0.0059196803722507
1996,5,0,NA,NA,-0.150589236324329
