anio,mes,pp,tmax,tmin
1975,01,134.4,18.5,4.6
1975,02,237.9,18.5,5.8
1975,03,47.1,19.2,4.5
1975,04,19.6,20.5,0.7
1975,05,10.1,17.5,-4.0
1975,06,9.7,15.2,-6.0
1975,07,0.0,14.9,-10.8
1975,08,1.7,18.1,-7.2
1975,09,27.1,18.9,-2.3
1975,10,10.0,19.8,-0.7
1975,11,11.8,22.8,0.4
1975,12,56.5,19.5,4.3
1976,01,149.6,17.5,5.1
1976,02,57.3,19.5,4.6
1976,03,62.6,20.1,3.6
1976,04,38.8,19.5,-1.4
1976,05,0.5,16.2,-5.9
1976,06,0.0,15.3,-9.2
1976,07,28.6,15.5,-6.8
1976,08,24.7,16.2,-4.7
1976,09,83.5,15.6,-0.8
1976,10,1.0,20.9,-2.2
1976,11,12.7,20.8,0.1
1976,12,55.3,20.9,2.8
1977,01,96.5,20.9,3.6
1977,02,95.3,18.5,5.2
1977,03,97.3,18.5,5.0
1977,04,1.1,20.2,-0.8
1977,05,15.0,16.1,-5.2
1977,06,0.6,15.3,-8.5
1977,07,4.5,16.2,-7.8
1977,08,11.3,17.7,-6.3
1977,09,33.6,18.5,-0.7
1977,10,40.3,20.4,1.2
1977,11,64.4,19.7,4.6
1977,12,102.5,18.5,4.3
1978,01,90.6,17.3,5.2
1978,02,118.5,18.1,4.8
1978,03,46.1,18.2,4.0
1978,04,8.1,18.1,1.2
1978,05,0.0,16.2,-5.9
1978,06,0.0,14.4,-8.5
1978,07,0.0,14.0,-9.9
1978,08,19.5,15.9,-3.9
1978,09,4.5,17.5,-4.2
1978,10,7.0,19.5,-0.4
1978,11,28.9,19.9,3.2
1978,12,71.0,18.5,4.7
1979,01,171.4,15.6,5.3
1979,02,45.2,19.1,5.0
1979,03,88.1,17.8,4.5
1979,04,35.9,17.8,0.5
1979,05,0.0,16.3,-6.0
1979,06,0.0,16.1,-6.6
1979,07,12.5,13.8,-7.6
1979,08,0.0,16.5,-7.4
1979,09,5.1,19.2,-4.1
1979,10,19.2,19.7,1.1
1979,11,40.1,21.8,2.2
1979,12,102.0,18.1,2.3
1980,01,28.1,20.5,1.1
1980,02,51.6,19.6,1.7
1980,03,45.6,18.2,4.0
1980,04,14.7,19.4,-1.4
1980,05,3.4,17.3,-7.0
1980,06,0.0,16.4,-9.3
1980,07,10.0,15.2,-4.7
1980,08,10.5,17.5,-5.9
1980,09,63.0,17.3,-0.8
1980,10,33.3,19.9,2.8
1980,11,3.1,23.0,1.4
1980,12,9.6,21.5,1.5
1981,01,124.3,18.9,5.4
1981,02,139.0,17.3,5.3
1981,03,59.7,18.2,3.4
1981,04,3.6,17.7,-2.0
1981,05,0.0,17.1,-6.4
1981,06,0.0,14.6,-10.1
1981,07,0.0,15.1,-10.2
1981,08,19.0,15.2,-3.6
1981,09,78.5,15.2,-2.4
1981,10,21.3,19.7,1.2
1981,11,11.0,21.5,2.6
1981,12,77.0,20.8,5.1
1982,01,122.7,17.3,5.3
1982,02,50.0,19.8,4.3
1982,03,130.9,17.8,5.0
1982,04,6.0,17.5,0.4
1982,05,0.0,14.9,-6.7
1982,06,0.0,13.3,-8.6
1982,07,0.0,14.5,-8.3
1982,08,0.0,16.4,-5.0
1982,09,45.4,16.6,-1.6
1982,10,5.0,20.2,2.1
1982,11,48.1,21.9,4.9
1982,12,22.4,21.7,4.8
1983,01,53.7,23.6,6.0
1983,02,57.2,21.6,6.1
1983,03,12.7,24.2,4.2
1983,04,7.0,22.3,1.4
1983,05,0.0,18.1,-5.4
1983,06,0.0,16.3,-8.3
1983,07,1.7,17.5,-8.1
1983,08,34.1,17.9,-4.7
1983,09,11.6,18.6,-1.4
1983,10,19.3,21.1,0.5
1983,11,7.6,22.4,-0.3
1983,12,15.5,21.8,3.3
1984,01,180.3,15.3,5.4
1984,02,209.5,15.3,5.1
1984,03,139.8,16.9,5.7
1984,04,7.8,17.9,1.9
1984,05,0.0,17.7,-4.3
1984,06,10.8,15.2,-5.2
1984,07,0.0,14.6,-7.6
1984,08,18.9,15.0,-5.6
1984,09,0.0,17.9,-4.4
1984,10,2.6,20.5,2.8
1984,11,73.6,19.4,4.7
1984,12,30.5,18.1,4.4
1985,01,201.9,16.5,5.4
1985,02,147.9,15.5,4.8
1985,03,86.6,17.9,3.6
1985,04,78.7,17.3,1.7
1985,05,0.0,17.3,-2.3
1985,06,9.4,14.5,-4.8
1985,07,0.0,14.4,-8.8
1985,08,10.4,17.8,-6.1
1985,09,52.6,16.3,-0.6
1985,10,0.0,20.4,-0.4
1985,11,65.5,17.5,3.3
1985,12,106.1,17.9,4.8
1986,01,38.5,20.4,4.7
1986,02,54.9,18.9,3.9
1986,03,70.5,18.8,3.9
1986,04,9.3,19.9,1.1
1986,05,4.3,17.0,-5.8
1986,06,1.4,16.1,-9.2
1986,07,0.0,13.3,-9.6
1986,08,14.0,16.2,-6.5
1986,09,39.3,17.5,-1.8
1986,10,20.1,19.0,-0.1
1986,11,24.9,21.0,2.2
1986,12,102.0,18.6,4.5
1987,01,177.1,17.7,5.9
1987,02,0.8,21.2,2.5
1987,03,65.8,19.8,3.1
1987,04,0.6,20.2,-0.1
1987,05,9.5,17.7,-4.5
1987,06,5.1,14.4,-7.0
1987,07,24.5,13.8,-6.2
1987,08,5.7,17.2,-6.8
1987,09,27.7,18.1,-2.7
1987,10,50.6,19.6,0.8
1987,11,42.3,20.6,3.7
1987,12,11.0,22.5,2.2
1988,01,54.7,19.5,4.0
1988,02,84.3,19.7,3.0
1988,03,115.0,17.5,4.3
1988,04,50.9,17.3,1.6
1988,05,7.9,16.2,-3.8
1988,06,0.0,14.8,-9.6
1988,07,0.0,16.2,-8.9
1988,08,0.0,18.9,-6.7
1988,09,35.5,19.2,-2.3
1988,10,15.1,19.6,-1.4
1988,11,4.1,21.0,0.9
1988,12,27.6,20.2,4.0
1989,01,47.3,19.1,4.1
1989,02,41.7,18.8,4.0
1989,03,52.8,18.8,3.2
1989,04,61.4,17.1,1.3
1989,05,3.0,16.6,-4.8
1989,06,7.9,14.5,-7.1
1989,07,4.7,14.0,-8.9
1989,08,0.0,16.6,-7.0
1989,09,8.0,19.0,-4.4
1989,10,16.9,21.2,-0.2
1989,11,31.6,20.3,0.6
1989,12,17.8,21.5,4.2
1990,01,117.0,19.0,5.1
1990,02,62.1,19.0,3.9
1990,03,18.9,19.7,1.8
1990,04,5.3,19.7,-0.3
1990,05,16.3,17.2,-4.5
1990,06,35.6,12.5,-4.9
1990,07,0.0,14.3,-10.1
1990,08,6.5,16.4,-6.5
1990,09,3.0,18.4,-5.3
1990,10,29.9,20.2,1.4
1990,11,42.4,20.8,4.7
1990,12,63.4,19.7,5.0
1991,01,60.2,19.6,5.0
1991,02,38.5,21.2,4.6
1991,03,60.2,19.8,4.6
1991,04,5.9,19.7,0.9
1991,05,0.0,18.1,-6.6
1991,06,2.7,15.6,-9.8
1991,07,1.4,15.6,-10.4
1991,08,2.1,17.9,-7.4
1991,09,1.1,17.4,-4.0
1991,10,7.3,19.8,-0.8
1991,11,5.2,19.7,0.7
1991,12,21.3,20.5,1.5
1992,01,77.5,17.5,5.1
1992,02,54.0,18.6,4.3
1992,03,12.1,19.1,1.3
1992,04,4.9,18.7,-2.6
1992,05,0.0,18.0,-6.5
1992,06,13.5,15.1,-7.9
1992,07,7.2,14.7,-7.5
1992,08,2.9,14.3,-6.8
1992,09,0.0,17.4,-6.0
1992,10,14.0,18.7,-1.6
1992,11,37.9,18.4,0.3
1992,12,71.8,19.1,3.9
1993,01,143.8,16.8,5.0
1993,02,37.0,18.0,3.5
1993,03,58.3,17.7,4.2
1993,04,11.8,18.5,0.9
1993,05,0.4,16.4,-5.3
1993,06,1.5,15.0,-9.2
1993,07,1.5,15.0,-9.2
1993,08,5.1,14.5,-5.9
1993,09,43.9,17.4,-2.4
1993,10,18.7,18.8,1.4
1993,11,64.9,20.2,3.9
1993,12,58.9,20.2,5.4
1994,01,43.0,19.4,5.6
1994,02,79.9,18.8,4.9
1994,03,21.5,19.0,3.3
1994,04,21.2,18.8,1.9
1994,05,0.0,16.9,-5.7
1994,06,0.0,14.8,-9.8
1994,07,0.5,15.7,-9.4
1994,08,6.2,17.9,-7.0
1994,09,3.9,18.4,-1.6
1994,10,10.5,19.6,-1.0
1994,11,31.5,19.9,2.3
1994,12,86.4,19.4,4.5
1995,01,57.4,18.8,5.7
1995,02,94.0,19.1,4.5
1995,03,63.5,18.3,4.7
1995,04,4.3,19.0,-0.2
1995,05,0.0,17.3,-5.7
1995,06,0.0,15.2,-10.4
1995,07,0.0,16.0,-9.7
1995,08,24.4,18.6,-4.9
1995,09,10.2,19.2,-1.1
1995,10,3.1,20.8,-1.8
1995,11,19.7,20.8,3.0
1995,12,70.3,18.6,3.8
1996,01,121.6,17.8,4.8
1996,02,37.1,18.8,5.1
1996,03,33.9,19.6,3.1
1996,04,8.6,19.2,1.4
1996,05,2.5,17.0,-5.0
1996,06,0.3,14.7,-9.8
1996,07,0.0,15.5,-9.8
1996,08,14.3,16.8,-5.8
1996,09,11.0,18.1,-2.5
1996,10,2.4,20.5,-0.4
1996,11,53.9,19.0,2.9
1996,12,97.3,18.3,4.3
1997,01,151.4,17.3,5.7
1997,02,82.4,17.1,5.5
1997,03,71.8,16.7,3.8
1997,04,9.1,17.2,-0.9
1997,05,0.0,16.6,-6.2
1997,06,0.0,15.1,-10.7
1997,07,0.0,16.8,-9.2
1997,08,10.4,16.1,-5.6
1997,09,84.3,18.0,-0.3
1997,10,8.1,20.3,0.5
1997,11,49.4,20.9,3.8
1997,12,23.6,22.2,3.7
1998,01,51.1,21.6,6.1
1998,02,61.0,21.2,5.9
1998,03,36.5,21.6,4.7
1998,04,34.2,20.7,0.1
1998,05,0.0,19.0,-5.9
1998,06,22.6,16.4,-6.1
1998,07,0.0,16.9,-7.1
1998,08,4.4,18.3,-6.8
1998,09,9.7,20.0,-4.3
1998,10,30.0,20.8,0.3
1998,11,68.2,20.3,1.4
1998,12,26.1,22.3,4.7
1999,01,84.7,19.3,5.7
1999,02,95.9,18.7,6.4
1999,03,160.3,17.3,6.1
1999,04,27.5,18.2,2.6
1999,05,0.0,17.1,-4.8
1999,06,1.2,15.6,-9.6
1999,07,1.7,16.0,-7.1
1999,08,0.0,17.4,-5.2
1999,09,49.9,18.0,-2.4
1999,10,49.4,18.9,2.0
1999,11,14.3,20.4,0.8
1999,12,44.2,21.3,3.5
2000,01,140.1,18.1,6.3
2000,02,58.1,18.5,4.9
2000,03,37.3,19.5,4.2
2000,04,1.8,20.3,0.6
2000,05,1.5,18.6,-5.1
2000,06,12.0,15.2,-8.1
2000,07,0.0,14.6,-10.3
2000,08,18.6,17.3,-4.8
2000,09,1.6,19.6,-4.0
2000,10,39.1,20.1,1.7
2000,11,1.0,21.9,-1.0
2000,12,68.8,19.6,3.5
2001,01,188.0,16.5,6.0
2001,02,116.4,17.2,6.3
2001,03,60.6,17.8,4.7
2001,04,10.0,18.8,1.6
2001,05,0.8,16.8,-4.6
2001,06,8.0,16.0,-6.3
2001,07,0.4,15.1,-8.0
2001,08,12.3,17.2,-3.7
2001,09,6.8,19.6,-1.9
2001,10,45.3,20.1,1.3
2001,11,23.7,22.1,2.8
2001,12,66.9,20.1,4.4
2002,01,40.8,20.8,5.4
2002,02,111.6,18.9,5.9
2002,03,99.0,18.5,5.3
2002,04,25.3,18.6,2.9
2002,05,3.8,18.0,-2.3
2002,06,0.0,16.8,-6.4
2002,07,13.3,14.0,-5.6
2002,08,20.1,17.3,-4.2
2002,09,10.7,19.4,-1.3
2002,10,16.9,20.6,2.5
2002,11,35.7,21.6,2.7
2002,12,38.6,21.3,4.4
2003,01,70.8,20.2,5.9
2003,02,61.6,20.2,5.8
2003,03,35.6,19.2,4.8
2003,04,5.7,19.9,0.1
2003,05,7.1,17.3,-3.7
2003,06,0.0,16.2,-9.3
2003,07,12.9,16.5,-7.5
2003,08,6.6,16.7,-6.3
2003,09,4.7,18.5,-3.0
2003,10,26.8,21.3,-0.9
2003,11,9.1,22.1,2.1
2003,12,59.8,21.8,5.3
2004,01,56.6,18.9,6.7
2004,02,21.7,19.9,5.6
2004,03,29.6,21.0,4.8
2004,04,8.1,20.5,1.4
2004,05,0.0,17.0,-7.8
2004,06,0.8,15.6,-9.0
2004,07,11.5,14.9,-5.3
2004,08,30.1,17.0,-2.8
2004,09,1.0,19.6,-0.6
2004,10,3.9,21.1,0.4
2004,11,18.8,22.1,2.0
2004,12,52.0,22.4,5.3
2005,01,130.4,19.2,6.2
2005,02,131.8,18.2,6.2
2005,03,47.6,20.9,4.7
2005,04,34.5,19.4,1.1
2005,05,0.0,17.8,-6.1
2005,06,0.0,16.1,-10.3
2005,07,0.0,17.1,-8.5
2005,08,0.0,18.3,-7.9
2005,09,51.9,17.6,-2.6
2005,10,29.3,19.7,1.6
2005,11,53.6,20.1,2.8
2005,12,57.5,21.3,5.7
2006,01,193.5,17.9,6.1
2006,02,43.7,19.4,5.2
