anio,mes,pp,tmax,tmin
1996,01,66.8,17.3,6.6
1996,02,26.9,18.3,6.6
1996,03,34.8,17.9,4.8
1996,04,13.8,19.4,4.4
1996,05,1.3,18.6,1.3
1996,06,0.0,17.1,-0.1
1996,07,0.0,16.4,-1.0
1996,08,19.4,17.7,2.1
1996,09,0.7,18.4,2.6
1996,10,6.3,19.8,4.7
1996,11,56.4,18.5,5.1
1996,12,82.8,18.2,6.5
1997,01,56.5,16.5,6.3
1997,02,122.6,16.8,5.5
1997,03,43.1,16.0,4.5
1997,04,14.4,17.9,2.6
1997,05,5.9,17.4,0.5
1997,06,0.0,17.3,0.6
1997,07,0.0,18.6,0.9
1997,08,9.8,18.2,1.0
1997,09,19.2,19.5,5.0
1997,10,7.2,21.0,4.8
1997,11,35.4,21.3,6.4
1997,12,27.8,22.1,6.9
1998,01,19.1,21.8,8.7
1998,02,53.9,21.0,7.8
1998,03,50.9,21.9,6.7
1998,04,15.9,22.1,5.1
1998,05,0.0,18.9,2.2
1998,06,2.0,18.3,1.4
1998,07,0.0,17.8,0.9
1998,08,1.2,18.4,1.4
1998,09,0.0,19.4,3.1
1998,10,47.5,19.0,4.4
1998,11,83.0,20.3,6.3
1998,12,9.9,19.5,6.2
1999,01,40.5,16.6,6.3
1999,02,144.5,16.8,6.0
1999,03,83.3,16.8,6.1
1999,04,7.1,18.2,2.5
1999,05,14.9,17.7,2.2
1999,06,0.0,18.2,-1.3
1999,07,0.0,17.5,-0.2
1999,08,0.0,18.8,2.6
1999,09,19.0,19.2,3.5
1999,10,47.6,19.3,5.1
1999,11,9.1,19.4,4.6
1999,12,21.2,20.9,6.1
2000,01,134.4,17.8,6.6
2000,02,51.5,17.9,6.1
2000,03,34.1,19.9,5.0
2000,04,8.3,20.5,4.3
2000,05,0.1,20.1,1.4
2000,06,0.2,18.7,-1.2
2000,07,0.0,17.4,-1.7
2000,08,0.0,18.7,1.4
2000,09,0.7,20.2,1.9
2000,10,18.4,19.9,2.8
2000,11,9.4,21.2,4.3
2000,12,215.9,18.2,5.4
2001,01,220.1,16.1,5.5
2001,02,149.9,16.5,6.3
2001,03,87.6,18.5,5.8
2001,04,7.8,18.7,4.4
2001,05,0.0,18.1,1.4
2001,06,0.2,17.3,-0.7
2001,07,0.0,17.7,-1.0
2001,08,3.4,18.6,1.6
2001,09,19.2,20.3,3.6
2001,10,21.8,20.6,4.4
2001,11,10.6,21.8,5.9
2001,12,55.7,19.4,5.6
2002,01,89.0,19.1,5.9
2002,02,109.8,17.6,6.5
2002,03,54.9,20.1,6.2
2002,04,18.5,19.9,5.7
2002,05,1.2,19.2,2.9
2002,06,4.1,18.7,0.0
2002,07,12.7,14.8,-0.3
2002,08,0.0,18.2,0.5
2002,09,7.1,19.4,3.3
2002,10,28.1,19.8,5.3
2002,11,25.1,20.9,5.8
2002,12,12.1,21.0,5.7
2003,01,118.6,19.9,6.1
2003,02,107.1,20.1,6.3
2003,03,46.7,18.5,6.2
2003,04,3.8,20.2,3.5
2003,05,2.5,19.3,2.6
2003,06,0.0,20.0,-0.8
2003,07,4.9,17.2,0.9
2003,08,0.0,19.0,0.1
2003,09,1.4,19.3,3.7
2003,10,3.4,21.0,4.6
2003,11,0.0,20.4,4.6
2003,12,81.3,17.9,6.8
2004,01,67.5,16.4,6.8
2004,02,71.1,17.7,6.3
2004,03,49.5,18.2,6.1
2004,04,15.6,20.2,4.4
2004,05,0.0,17.4,-0.2
2004,06,0.0,19.0,-0.2
2004,07,2.4,18.2,1.0
2004,08,0.7,17.5,3.9
2004,09,1.6,19.9,3.7
2004,10,0.0,21.9,4.8
2004,11,1.0,21.7,5.8
2004,12,13.9,20.6,6.2
2005,01,71.6,15.9,6.6
2005,02,54.2,17.3,6.4
2005,03,14.6,20.0,6.1
2005,04,9.5,20.5,5.3
2005,05,0.0,19.9,2.0
2005,06,0.0,19.4,-0.8
2005,07,0.0,19.5,-0.4
2005,08,0.0,19.1,0.8
2005,09,50.5,18.2,3.2
2005,10,31.7,19.3,5.6
2005,11,33.4,20.2,6.1
2005,12,51.3,18.3,6.9
2006,01,162.5,15.8,6.7
2006,02,74.5,17.8,6.1
2006,03,21.6,20.4,5.7
2006,04,8.8,20.4,4.8
2006,05,12.8,19.5,2.2
2006,06,0.0,18.9,-0.7
2006,07,0.0,16.5,-0.9
2006,08,0.3,18.1,2.1
2006,09,10.0,19.5,3.7
2006,10,14.6,20.4,5.9
2006,11,27.3,20.0,6.3
2006,12,54.3,19.3,7.0
2007,01,198.4,16.5,7.0
2007,02,23.1,18.4,6.6
2007,03,35.1,16.3,5.2
2007,04,38.0,19.5,5.4
2007,05,0.1,18.2,2.3
2007,06,0.0,18.9,1.3
2007,07,0.4,18.6,2.3
2007,08,0.0,19.6,2.6
2007,09,14.0,19.8,4.4
2007,10,8.3,21.4,5.3
2007,11,18.9,20.8,5.2
2007,12,87.3,19.0,6.2
2008,01,192.0,16.4,7.1
2008,02,34.2,18.3,5.8
2008,03,24.1,18.4,5.5
2008,04,4.2,19.8,3.7
2008,05,0.0,19.1,0.5
2008,06,0.0,19.2,0.2
2008,07,0.0,19.5,0.1
2008,08,2.3,19.7,1.0
2008,09,0.0,19.4,2.3
2008,10,15.2,19.6,3.5
2008,11,19.4,20.0,6.3
2008,12,64.6,19.6,6.2
2009,01,139.4,16.8,6.3
2009,02,140.6,18.0,6.4
2009,03,71.5,16.6,5.9
2009,04,37.8,18.3,4.7
2009,05,5.5,18.9,2.3
2009,06,0.0,18.9,0.0
2009,07,0.0,17.1,0.1
2009,08,0.0,18.5,-0.3
2009,09,2.1,20.9,4.0
2009,10,0.0,21.5,5.1
2009,11,14.6,21.5,6.8
2009,12,82.5,19.9,7.6
2010,01,69.1,17.7,7.4
2010,02,75.9,18.7,7.5
2010,03,44.8,16.8,6.1
2010,04,8.4,20.4,5.6
2010,05,1.6,18.9,2.3
2010,06,0.0,19.4,2.9
2010,07,2.3,19.5,0.2
2010,08,5.9,20.7,1.6
2010,09,0.0,20.7,4.2
2010,10,21.0,20.0,4.4
2010,11,2.0,20.0,5.3
2010,12,37.5,20.2,6.3
2011,01,22.6,19.2,6.9
2011,02,309.0,14.8,5.5
2011,03,157.1,17.2,5.9
2011,04,6.5,20.5,4.3
2011,05,0.1,20.3,1.0
2011,06,0.0,19.5,-2.1
2011,07,0.0,18.9,-0.2
2011,08,0.0,20.8,1.6
2011,09,1.2,20.5,4.1
2011,10,8.6,19.6,3.4
2011,11,7.7,21.0,5.2
2011,12,94.4,19.9,6.3
2012,01,104.7,17.8,5.8
2012,02,133.6,18.1,6.2
2012,03,108.9,18.2,5.3
2012,04,22.1,19.3,5.1
2012,05,3.2,20.4,2.0
2012,06,0.0,19.0,0.0
2012,07,0.0,19.5,-0.9
2012,08,0.0,20.5,1.7
2012,09,1.4,20.7,4.2
2012,10,0.3,21.9,5.4
2012,11,69.5,19.1,6.2
2012,12,74.6,19.7,6.6
2013,01,144.6,18.8,6.7
2013,02,136.8,17.5,6.2
2013,03,3.0,20.3,6.0
2013,04,0.3,20.8,2.7
2013,05,12.7,19.8,2.3
2013,06,0.0,17.8,0.2
2013,07,0.0,18.5,2.2
2013,08,9.4,20.2,0.2
2013,09,6.1,20.3,1.2
2013,10,18.5,22.0,5.1
2013,11,3.6,21.7,6.0
2013,12,237.6,18.7,6.7
2014,01,259.6,16.4,7.0
2014,02,201.9,16.5,6.2
2014,03,8.0,20.8,6.3
2014,04,7.7,20.4,5.3
2014,05,4.2,18.7,2.5
2014,06,0.0,19.6,-0.5
2014,07,0.0,19.8,0.2
2014,08,6.4,19.1,2.6
2014,09,0.0,19.1,3.5
2014,10,18.8,20.9,4.8
2014,11,2.6,21.7,6.2
2014,12,30.5,19.6,6.4
2015,01,142.9,17.4,6.5
2015,02,111.7,18.2,6.3
2015,03,34.1,18.7,5.8
2015,04,21.2,19.6,5.5
2015,05,0.0,19.1,1.5
2015,06,0.0,19.0,-2.2
2015,07,0.0,18.9,-2.3
2015,08,5.3,19.3,0.5
2015,09,12.1,19.1,2.4
2015,10,17.0,19.2,3.5
2015,11,20.2,19.8,6.0
2015,12,25.7,22.5,6.5
2016,01,20.6,21.3,6.6
2016,02,83.2,18.9,8.5
2016,03,10.8,21.7,7.0
2016,04,21.0,22.6,5.7
2016,05,0.2,20.4,1.7
2016,06,0.0,18.6,0.0
2016,07,0.0,19.5,0.1
2016,08,0.0,19.8,1.0
2016,09,1.2,20.8,2.6
2016,10,4.2,20.9,4.7
2016,11,6.2,20.8,5.3
2016,12,31.8,21.1,6.4
2017,01,67.0,20.9,6.9
2017,02,46.5,18.7,6.3
2017,03,19.8,17.9,6.3
2017,04,21.0,19.6,5.9
2017,05,1.7,18.8,2.7
2017,06,0.0,19.2,0.1
2017,07,1.3,19.6,0.7
2017,08,0.0,19.7,1.4
2017,09,7.4,20.6,5.5
2017,10,6.7,21.9,5.1
2017,11,2.0,23.7,5.8
2017,12,86.3,20.8,6.3
2018,01,108.9,19.2,7.0
2018,02,123.2,17.0,6.8
2018,03,69.9,19.6,6.6
2018,04,2.5,21.2,5.3
2018,05,1.0,19.5,1.2
2018,06,0.0,18.3,0.7
2018,07,5.5,19.3,1.6
2018,08,7.5,19.4,0.7
2018,09,2.3,20.8,2.8
2018,10,29.2,19.4,5.6
2018,11,10.1,22.7,6.7
2018,12,65.8,21.4,6.2
2019,01,147.3,19.7,6.6
2019,02,101.1,19.4,6.9
2019,03,15.7,18.8,5.9
2019,04,16.7,21.3,5.0
2019,05,0.6,20.4,2.0
2019,06,1.6,21.6,-0.2
2019,07,9.7,19.2,0.6
2019,08,0.0,20.6,2.0
2019,09,17.1,21.4,5.6
2019,10,22.2,21.8,4.4
2019,11,25.3,21.0,6.3
2019,12,13.5,22.1,6.4
2020,01,51.1,21.6,6.9
2020,02,68.4,19.3,6.9
2020,03,44.1,20.8,6.3
2020,04,7.3,21.9,4.1
2020,05,2.3,20.7,1.6
2020,06,0.0,20.5,0.8
2020,07,0.0,20.6,-0.6
2020,08,0.0,20.2,1.8
2020,09,15.8,21.6,4.2
2020,10,21.9,19.8,5.7
2020,11,7.3,21.4,5.2
2020,12,48.6,21.3,5.4
