anio,mes,pp,tmax,tmin
2005,03,0.0,20.4,2.8
2005,04,0.0,16.8,1.3
2005,05,0.0,13.8,-5.4
2005,06,0.0,12.8,-10.3
2005,07,0.0,12.5,-6.8
2005,08,0.0,13.4,-3.4
2005,09,10.9,14.8,-1.5
2005,10,0.0,17.4,3.4
2005,11,4.0,16.0,5.5
2005,12,23.0,17.3,7.2
2006,01,149.7,16.4,5.7
2006,02,101.6,14.8,5.1
2006,03,38.0,17.5,5.9
2006,04,0.0,14.6,0.3
2006,05,0.1,12.0,-6.7
2006,06,0.0,11.8,-5.5
2006,07,0.0,12.8,-9.8
2006,08,0.0,12.8,-8.7
2006,09,0.0,13.4,1.8
2006,10,28.2,17.5,1.6
2006,11,8.6,19.8,5.0
2006,12,9.4,21.7,6.2
2007,01,104.8,18.2,6.2
2007,02,32.7,16.4,6.5
2007,03,94.5,17.4,5.9
2007,04,4.6,19.1,4.2
2007,05,0.0,17.0,-2.6
2007,06,0.0,16.3,-6.0
2007,07,0.0,14.6,-9.5
2007,08,0.0,15.4,-4.2
2007,09,1.0,17.0,1.2
2007,10,0.0,18.3,1.4
2007,11,13.3,18.8,1.8
2007,12,16.1,21.4,4.0
2008,01,271.4,19.3,5.5
2008,02,47.1,19.1,3.7
2008,03,6.5,19.2,2.6
2008,04,0.0,17.2,-0.4
2008,05,0.0,13.5,-6.8
2008,06,0.0,13.9,-7.8
2008,07,0.0,14.4,-7.0
2008,08,0.0,14.6,-4.9
2008,09,0.0,16.9,-0.1
2008,10,1.7,18.7,2.0
2008,11,0.0,22.5,6.1
2008,12,107.0,20.4,5.7
2009,01,8.6,19.7,4.7
2009,02,70.5,17.7,5.4
2009,03,29.9,17.5,4.5
2009,04,11.0,17.4,1.8
2009,05,0.0,15.0,-4.7
2009,06,0.0,15.1,-6.1
2009,07,0.0,14.4,-5.2
2009,08,0.0,15.8,-5.5
2009,09,0.0,17.6,-2.1
2009,10,0.0,18.2,1.5
2009,11,5.9,21.1,4.4
2009,12,68.3,19.6,4.3
2010,01,27.1,18.4,5.9
2010,02,87.4,20.1,5.6
2010,03,46.2,17.8,4.2
2010,04,0.0,17.7,2.1
2010,05,0.4,15.6,-3.3
2010,06,0.0,15.9,-4.4
2010,07,0.0,15.2,-8.4
2010,08,0.0,17.0,-2.6
2010,09,0.0,17.6,0.1
2010,10,1.8,19.4,0.2
2010,11,0.0,21.2,2.7
2010,12,19.5,23.0,5.0
2011,01,58.5,18.1,4.3
2011,02,231.1,16.5,4.1
2011,03,73.4,17.9,4.3
2011,04,10.0,19.1,0.2
2011,05,0.0,17.8,-2.2
2011,06,0.0,16.3,-5.3
2011,07,6.2,14.3,-6.7
2011,08,0.0,15.3,-4.2
2011,09,35.1,19.1,-1.0
2011,10,0.0,16.3,0.8
2011,11,0.0,21.9,2.2
2011,12,0.0,16.1,3.0
2012,01,70.3,17.3,4.3
2012,02,101.1,16.4,4.1
2012,03,35.9,17.5,2.7
2012,04,17.5,17.6,2.0
2012,05,0.0,16.9,-4.3
2012,06,0.0,14.2,-6.9
2012,07,0.0,14.8,-7.0
2012,08,0.0,15.1,-5.4
2012,09,0.0,17.2,1.3
2012,10,0.0,20.7,0.1
2012,11,0.0,22.9,4.1
2012,12,71.8,20.9,5.0
2013,01,118.6,20.4,5.4
2013,02,51.5,19.7,5.3
2013,03,9.5,18.6,3.0
2013,04,0.0,17.5,-1.7
2013,05,9.1,16.6,-3.6
2013,06,12.8,15.4,-2.1
2013,07,0.0,15.3,-3.3
2013,08,2.4,15.6,-3.5
2013,09,0.0,17.5,-1.2
2013,10,0.0,17.7,-0.1
2013,11,0.0,21.1,1.4
2013,12,42.2,21.0,4.7
2014,01,112.3,18.9,4.4
2014,02,28.2,19.1,3.9
2014,03,0.0,18.5,2.4
2014,04,0.0,17.0,0.7
2014,05,0.0,15.8,-4.2
2014,06,0.0,16.1,-5.9
2014,07,0.0,16.1,-7.2
2014,08,1.1,17.0,-3.6
2014,09,3.3,17.6,-0.7
2014,10,12.6,19.8,2.3
2014,11,0.0,20.8,2.3
2014,12,0.0,22.2,3.3
2015,01,75.7,18.3,4.1
2015,02,60.6,17.5,3.9
2015,03,9.6,17.9,3.7
2015,04,3.4,18.9,2.2
2015,05,11.0,14.3,-7.9
2015,06,0.0,16.4,-4.1
2015,07,0.0,15.2,-4.1
2015,08,0.0,17.9,-0.7
2015,09,0.0,17.4,-1.3
2015,10,0.0,19.9,2.5
2015,11,0.0,21.0,2.0
2015,12,0.0,20.9,4.3
2016,01,26.3,21.3,5.0
2016,02,101.9,19.2,4.6
2016,03,0.0,20.2,4.7
2016,04,12.2,18.8,3.4
2016,05,16.6,18.3,-0.6
2016,06,3.2,16.9,-5.7
2016,07,3.9,16.6,-5.6
2016,08,0.0,17.0,-2.8
2016,09,0.0,17.9,-2.8
2016,10,0.0,20.5,3.4
2016,11,0.0,19.9,1.2
2016,12,30.3,21.2,3.1
2017,01,83.8,18.2,3.8
2017,02,75.2,19.1,4.0
2017,03,82.3,16.9,3.9
2017,04,0.0,17.0,2.4
2017,05,0.0,16.6,-2.5
2017,06,0.0,15.9,-5.5
2017,07,0.0,15.8,-7.9
2017,08,0.0,16.5,-5.6
2017,09,5.6,17.9,1.3
2017,10,0.0,20.0,2.0
2017,11,132.7,21.6,3.1
2017,12,40.3,20.4,4.4
2018,01,72.1,18.5,3.3
2018,02,21.7,16.4,3.3
2018,03,39.8,17.2,3.0
2018,04,2.5,16.9,1.6
2018,05,2.5,17.2,-3.1
2018,06,7.9,13.9,-5.7
2018,07,4.5,16.9,-4.1
2018,08,0.0,20.4,3.5
2018,09,0.0,18.6,-0.6
2018,10,17.9,22.1,4.4
2018,11,35.3,23.5,5.6
2018,12,39.0,20.8,3.2
2019,01,147.4,18.8,4.1
2019,02,133.4,18.9,4.3
2019,03,0.0,19.0,3.4
2019,04,0.0,17.3,3.0
2019,05,0.0,17.2,-1.3
2019,06,0.0,16.6,-5.2
2019,07,0.0,15.8,-6.7
2019,08,0.0,17.0,-4.8
2019,09,16.1,18.5,1.0
2019,10,0.0,19.7,3.2
2019,11,0.0,20.5,4.6
2019,12,42.5,21.6,6.0
2020,01,84.7,18.9,4.5
2020,02,17.8,17.6,5.2
2020,03,22.6,18.8,5.4
2020,04,0.0,16.8,-0.8
2020,05,0.0,15.3,-1.4
2020,06,0.0,17.4,-4.2
2020,07,0.0,16.5,-7.0
2020,08,0.0,18.4,-3.3
2020,09,0.0,18.2,-1.4
2020,10,3.0,19.8,3.9
2020,11,0.0,19.5,-0.1
2020,12,30.9,22.1,5.1
