"anio","mes","pp","tmax","tmin","spi3"
1975,1,138.5,19.2,7.2,NA
1975,2,195.2,18.4,7.1,NA
1975,3,74.8,19,6.5,1.44693811530899
1975,4,18,20,4.4,1.41940458540076
1975,5,7.3,17.9,2.5,0.849820820312545
1975,6,2.4,16.2,1.3,0.830656433590044
1975,7,0,16.2,-0.6,1.14522365326427
1975,8,3,17.8,0.3,0.223994287415776
1975,9,30.1,18.2,2.7,1.23462888347372
1975,10,45.1,19.3,3.4,1.3744437417075
1975,11,41.9,21.1,4,1.29766106678036
1975,12,85.6,19.9,6.2,0.96350857182951
1976,1,123.4,17.8,6.8,0.668102459567639
1976,2,53,19.8,7,0.180041926164395
1976,3,31.2,20.2,6.7,-0.247866333870719
1976,4,0.8,19.8,4.5,-0.868671025445189
1976,5,0.1,17.4,1.9,-0.896600991695387
1976,6,0,13,-0.8,-2.32321428455409
1976,7,0,13.7,0.4,-0.533456223400381
1976,8,12.4,14.2,1.1,0.843903574611403
1976,9,37,17.7,3,1.7671796434808
1976,10,10.1,21.4,3.9,0.964305796344227
1976,11,13.7,21.9,4.7,0.301670671671117
1976,12,64.2,21.3,6.1,-0.319621426222957
1977,1,34.9,24.3,5.7,-0.896387275549876
1977,2,115,24.3,5.5,-0.267222530567493
1977,3,90.9,21.3,4.2,0.0910403287588605
1977,4,11,18.8,3.8,0.800528316121583
1977,5,0,16.3,1.6,0.88279498205338
1977,6,0,19.4,-0.5,-0.329364652060816
1977,7,0,18.1,0.6,-0.575109281278438
1977,8,8.6,16.4,0.3,0.537498633702095
1977,9,16,18.7,2.7,0.889054886008139
1977,10,36.8,21.1,4.6,1.00940853274518
1977,11,63.5,23.4,4.9,1.28598353375895
1977,12,109.4,20.1,5.6,1.39364296870869
1978,1,140,16.5,7.7,1.17957475132393
1978,2,106.5,18.5,7.9,0.919229107819837
1978,3,28.8,19.1,8,0.411562703985743
1978,4,49.6,19.3,7.2,0.478412108358552
1978,5,0,20.7,4.3,0.417853436485204
1978,6,0,15.5,-1,1.78060277882257
1978,7,6.1,15.6,-1.5,0.711600410854156
1978,8,22.5,17.5,2.1,1.7842916363979
1978,9,4.4,18.3,2.1,1.23090956081327
1978,10,21.7,22,3.5,0.685821025163393
1978,11,29,20.2,5.8,0.170605800706948
1978,12,153.1,24,5.1,1.32868551448519
1979,1,134.8,23.4,4.8,1.2102320001814
1979,2,58.9,23.2,5.3,0.853656320328711
1979,3,60.5,21.3,5.1,0.218947030609215
1979,4,15.1,19,2.6,-0.114100452525282
1979,5,0,15.7,0.1,0.356607598997446
1979,6,0,15.8,-0.5,0.0298442933225655
1979,7,0,12.9,-0.7,-0.575109281278438
1979,8,0,16.2,0.3,-0.575109281278438
1979,9,2,19.3,2.1,-1.02658843796064
1979,10,35.1,20.1,5.3,0.343578723008292
1979,11,34.2,21.4,7.1,0.523157761148422
1979,12,80.5,21.1,5.4,0.668733560840193
1980,1,21.5,20.2,5.4,-0.562663487441834
1980,2,47.5,20.7,5.7,-0.994909099811852
1980,3,70.9,18.3,5.7,-1.07521901605384
1980,4,0,17.8,3.5,-0.3346921209577
1980,5,2.8,16.5,-0.4,0.31418765667751
1980,6,0,15.7,-0.8,-1.55991206070896
1980,7,4.9,15.2,0.5,0.917219224633059
1980,8,31.5,17.4,0.5,2.13062273101252
1980,9,8.8,16.2,1.8,1.64169960988616
1980,10,43,19.3,3.2,1.47536250363769
1980,11,26.9,21.2,4.1,0.666635611387785
1980,12,25.1,19.8,4,-0.187826207597326
1981,1,145.6,17.4,4.2,0.157239274236094
1981,2,87.6,16.1,4.2,0.147550451967458
1981,3,32.1,17,3.8,0.321542987711413
1981,4,15.9,15.9,1.8,-0.0996984213419393
1981,5,3.1,17.4,-0.3,-0.258312542779344
1981,6,0,14.5,-2,0.313989596374099
1981,7,0,16.1,-1.9,0.235853581633271
1981,8,23.6,16.3,0.7,1.53448824109755
1981,9,22.9,16.9,1,1.68126307275212
1981,10,19,19.1,3.2,1.10379769351949
1981,11,32.7,19.9,4.6,0.588288402634688
1981,12,53.1,20.8,4.8,-0.0139570199105041
1982,1,115.7,17.6,4.5,0.197518882896888
1982,2,55.7,18.9,4.3,-0.164785849895711
1982,3,86,16.9,3.9,0.24882446896308
1982,4,30.6,17.5,2.5,0.341518476783542
1982,5,0,16.1,-0.8,1.13902440047345
1982,6,0,14.2,-1.1,0.978904761920715
1982,7,0,15.8,-1.1,-0.575109281278438
1982,8,0,18.5,0.6,-0.575109281278438
1982,9,7,18.5,2.1,-0.240708075311492
1982,10,133.4,19.8,4.1,2.41127198763843
1982,11,31,20.3,5,1.99661177740536
1982,12,38,19.3,5.2,1.31309690868155
1983,1,23.2,20,6.3,-1.23308344905289
1983,2,55.2,20.4,7.6,-1.45701797221075
1983,3,2.3,22.6,8.4,-2.07760109790654
1983,4,0,22.3,7.8,-1.43470171522218
1983,5,0.6,21,4.2,-3.2198046871097
1983,6,0,18,1.1,-2.55948422350284
1983,7,0,18.5,1.7,-0.358181293434978
1983,8,11.3,20.3,2.6,0.760707487423965
1983,9,18.3,21.2,4,1.10002064239839
1983,10,10.4,23.1,5.4,0.435828607121104
1983,11,9.5,22.9,7.1,-0.282077010506345
1983,12,52.8,20.7,8.8,-0.634993760616203
1984,1,216.1,14.9,7.4,0.904039369254507
1984,2,224,15.2,7.4,1.79747138072468
1984,3,152.5,18.1,8,2.56770143451085
1984,4,23.3,18,8.2,2.22053070319182
1984,5,0,14.7,6,2.00269766147411
1984,6,0,15.7,2.9,0.585225853806682
1984,7,0,15.7,1,-0.575109281278438
1984,8,6.4,17.2,2,0.329274715793712
1984,9,2.1,19.8,3.1,-0.0939488956374457
1984,10,56.2,20.5,6.2,1.0856808208223
1984,11,36.5,19.7,6.4,0.950968773539779
1984,12,56.7,20.2,6.4,0.663309561059354
1985,1,44.9,18.8,6.6,-0.537364926851401
1985,2,145.9,15.5,6.6,0.0508968932973144
1985,3,45.7,19.5,5.8,0.0489908825786411
1985,4,41.9,18.4,4.4,0.955518065657984
1985,5,0,20,3,0.60948095211872
1985,6,0,15.4,1.1,1.48387764636308
1985,7,0,17.7,0.5,-0.575109281278438
1985,8,9.2,18.3,2.5,0.589770170855614
1985,9,7,19.6,5.2,0.460947973003748
1985,10,17,22,5.1,0.211605819372367
1985,11,164.5,17.4,5.8,2.18773912138915
1985,12,140.1,16.5,6,2.45444900557222
1986,1,63,19.3,6.7,1.57904182848747
1986,2,102.3,19.1,6.5,0.540246636157783
1986,3,117.8,18,5.6,0.480289088232618
1986,4,9.7,21.1,5.2,0.92160531326555
1986,5,0,19.3,2.3,1.31596032354766
1986,6,0,18.2,0.7,-0.462612495158504
1986,7,0,13.8,-0.3,-0.575109281278438
1986,8,0,17.5,2.3,-0.575109281278438
1986,9,1.7,20.7,3.8,-1.11269041274175
1986,10,21.2,22.4,4.9,-0.19689232052511
1986,11,34.2,22,5.6,0.217584238226966
1986,12,109.8,19.5,6,0.870762462287712
1987,1,148.3,17.6,6.3,1.01756366960148
1987,2,15.1,20.2,5.6,0.27657018250935
1987,3,17.5,20.4,5.6,-0.548137886246826
1987,4,1.4,21.1,5,-2.10664751220243
1987,5,0,19.6,3.2,-1.52722434784203
1987,6,6.2,18.8,0.6,-0.707570110645661
1987,7,4.6,18.2,0.6,1.2600995822435
1987,8,0,19.6,2.3,0.721544633972199
1987,9,1.7,20.8,3.9,-0.317008096993998
1987,10,0.9,22.5,4.9,-1.91099009796881
1987,11,3.9,21.9,5.6,-1.91871797896842
1987,12,62.2,20.2,6.1,-0.764260164112892
1988,1,80.3,18.5,6.3,-0.429570943967949
1988,2,45.8,19,6.9,-0.536838280690626
1988,3,120.4,17.8,6,0.146014034517989
1988,4,26.2,20.3,5.7,0.556997367563901
1988,5,0,19.4,3.9,1.60424300932562
1988,6,0,17.2,0.4,0.750030519392228
1988,7,0,18.8,0.8,-0.575109281278438
1988,8,0,22.7,2.7,-0.575109281278438
1988,9,6.5,21.8,3.9,-0.294609995111123
1988,10,9.3,22.6,5,-0.561287267061475
1988,11,10.2,21.6,5.6,-0.705872694745784
1988,12,61.1,20.6,6.4,-0.466989878494087
1989,1,95.3,18.4,6.3,-0.18363529915667
1989,2,44.4,18,6.6,-0.40326324146236
1989,3,65.3,19.8,6.1,-0.275909538396297
1989,4,59.7,17.7,5.1,0.309080137078246
1989,5,0,19.8,3.1,1.27625421547683
1989,6,0,17.6,1.4,2.12977722359129
1989,7,0,16.9,0.5,-0.575109281278438
1989,8,0,19.4,2.1,-0.575109281278438
1989,9,2.6,20.2,4,-0.881058555286119
1989,10,1.5,21.1,5.6,-1.62044325426765
1989,11,16.4,20.6,6,-0.945238789303615
1989,12,18.4,19.2,6.9,-1.64252645942853
1990,1,98.2,18.9,6.3,-0.605826782688509
1990,2,35.9,18.1,6,-0.956728421788054
1990,3,11.5,19.9,5.9,-0.996020027700799
1990,4,30.8,21.1,4.7,-0.994817790496696
1990,5,2.6,19.4,3.1,-0.445023251217601
1990,6,10.3,16.6,1.1,1.55607614748734
1990,7,0,17.3,0,1.46323669470437
1990,8,16.4,19,3.1,1.69237918289808
1990,9,0,20.3,3.8,0.472664585565711
1990,10,49.4,19.8,6,1.11055541117543
1990,11,64.4,20,7.3,1.24916213863817
1990,12,45.3,19.5,7.6,0.792265881335349
1991,1,67.4,18.6,6.8,-0.0637326018337763
1991,2,67.3,20.5,6.3,-0.628922603199739
1991,3,47.9,18.3,6.4,-0.528150620016552
1991,4,16.3,19.7,5.5,-0.153788303389096
