anio,mes,pp,tmax,tmin
1992,08,3.9,,
1992,09,0.0,,
1992,10,40.4,,
1992,11,46.4,,
1992,12,55.3,,
1993,01,128.3,,
1993,02,37.6,,
1993,03,65.5,,
1993,04,4.9,,
1993,05,0.0,,
1993,06,0.0,,
1993,07,0.0,,
1993,08,15.8,,
1993,09,14.1,,
1993,10,23.5,,
1993,11,35.8,,
1993,12,82.4,,
1994,01,101.6,,
1994,02,30.8,,
1994,03,35.4,,
1994,04,7.2,,
1994,05,1.2,,
1994,06,0.0,,
1994,07,0.0,,
1994,08,0.0,,
1994,09,2.3,,
1994,10,4.5,,
1994,11,40.1,,
1994,12,75.9,,
1995,01,107.8,,
1995,02,44.2,,
1995,03,80.9,,
1995,04,0.1,,
1995,05,2.0,,
1995,06,0.0,,
1995,07,0.0,,
1995,08,1.0,,
1995,09,0.4,,
1995,10,0.0,,
1995,11,9.8,,
1995,12,81.8,,
1996,01,73.2,,
1996,02,73.9,,
1996,03,40.9,,
1996,04,19.0,,
1996,05,2.0,,
1996,06,0.0,,
1996,07,0.0,,
1996,08,26.7,,
1996,09,2.6,,
1996,10,32.7,,
1996,11,57.8,,
1996,12,90.4,,
1997,01,137.7,,
1997,02,119.7,,
1997,03,76.6,,
1997,04,70.8,,
1997,05,0.0,,
1997,06,0.0,,
1997,07,0.0,,
1997,08,5.0,,
1997,09,44.9,,
1997,10,13.5,,
1997,11,27.5,,
1997,12,28.3,,
1998,01,53.6,,
1998,02,91.2,,
1998,03,51.3,,
1998,04,11.2,,
1998,05,0.0,,
1998,06,1.4,,
1998,07,0.0,,
1998,08,6.8,,
1998,09,0.0,,
1998,10,65.6,,
1998,11,51.8,,
1998,12,49.0,,
1999,01,59.1,,
1999,02,66.2,,
1999,03,117.1,,
1999,04,15.5,,
1999,05,0.0,,
1999,06,0.0,,
1999,07,0.5,,
1999,08,0.0,,
1999,09,31.5,,
1999,10,37.1,,
1999,11,4.2,,
1999,12,47.1,,
2000,01,117.8,,
2000,02,39.4,,
2000,03,65.0,,
2000,04,8.5,,
2000,05,0.0,,
2000,06,0.0,,
2000,07,0.0,,
2000,08,0.4,,
2000,09,1.8,,
2000,10,22.5,,
2000,11,3.8,,
2000,12,120.5,,
2001,01,172.3,,
2001,02,132.0,,
2001,03,106.2,,
2001,04,28.2,,
2001,05,0.0,,
2001,06,0.2,,
2001,07,0.0,,
2001,08,8.4,,
2001,09,12.4,,
2001,10,31.4,,
2001,11,11.0,,
2001,12,74.9,,
2002,01,91.3,,
2002,02,92.6,,
2002,03,55.7,,
2002,04,17.4,,
2002,05,10.0,,
2002,06,9.0,,
2002,07,2.3,,
2002,08,0.2,,
2002,09,3.0,,
2002,10,44.2,,
2002,11,54.2,,
2002,12,13.6,,
2003,01,83.9,,
2003,02,79.6,,
2003,03,40.8,,
2003,04,11.8,,
2003,05,6.4,,
2003,06,0.0,,
2003,07,11.4,,
2003,08,11.2,,
2003,09,6.3,,
2003,10,10.0,,
2003,11,7.7,,
2003,12,124.4,,
2004,01,84.3,,
2004,02,102.4,,
2004,03,32.1,,
2004,04,18.4,,
2004,05,0.0,,
2004,06,0.1,,
2004,07,10.5,,
2004,08,1.8,,
2004,09,0.8,,
2004,10,5.2,,
2004,11,6.1,,
2004,12,54.2,,
2005,01,104.6,,
2005,02,85.2,,
2005,03,35.5,,
2005,04,31.0,,
2005,05,0.0,,
2005,06,0.0,,
2005,07,0.0,,
2005,08,0.0,,
2005,09,27.2,,
2005,10,49.8,,
2005,11,60.1,,
2005,12,43.6,,
2006,01,120.7,,
2006,02,54.4,,
2006,03,57.0,,
2006,04,18.8,,
2006,05,2.3,,
2006,06,0.0,,
2006,07,0.0,,
2006,08,0.0,,
2006,09,4.1,,
2006,10,45.2,,
2006,11,35.8,,
2006,12,41.3,,
2007,01,115.0,,
2007,02,62.7,,
2007,03,79.0,,
2007,04,11.8,,
2007,05,0.0,,
2007,06,0.0,,
2007,07,2.1,,
2007,08,0.0,,
2007,09,18.4,,
2007,10,20.9,,
2007,11,44.5,,
2007,12,75.6,,
2008,01,108.6,,
2008,02,48.5,,
2008,03,50.7,,
2008,04,2.0,,
2008,05,0.0,,
2008,06,0.0,,
2008,07,0.0,,
2008,08,2.3,,
2008,09,2.1,,
2008,10,21.0,,
2008,11,10.4,,
2008,12,92.3,,
2009,01,138.7,,
2009,02,110.9,,
2009,03,102.5,,
2009,04,25.8,,
2009,05,4.7,,
2009,06,0.0,,
2009,07,0.0,,
2009,08,0.0,,
2009,09,6.4,,
2009,10,3.2,,
2009,11,80.2,,
2009,12,99.3,,
2010,01,112.9,,
2010,02,52.7,,
2010,03,66.4,,
2010,04,26.0,,
2010,05,4.0,,
2010,06,0.0,,
2010,07,0.5,,
2010,08,6.5,,
2010,09,0.8,,
2010,10,36.7,,
2010,11,20.8,,
2010,12,63.8,,
2011,01,74.4,,
2011,02,197.9,,
2011,03,149.6,,
2011,04,3.5,,
2011,05,14.0,,
2011,06,0.0,,
2011,07,1.6,,
2011,08,0.0,,
2011,09,0.0,,
2011,10,8.0,,
2011,11,44.2,,
2011,12,91.8,,
2012,01,115.7,,
2012,02,108.0,,
2012,03,96.0,,
2012,04,23.8,,
2012,05,0.0,,
2012,06,0.0,,
2012,07,0.0,,
2012,08,0.0,,
2012,09,9.8,,
2012,10,16.1,,
2012,11,66.8,,
2012,12,100.2,,
2013,01,143.3,,
2013,02,173.7,,
2013,03,20.6,,
2013,04,0.2,,
2013,05,7.9,,
2013,06,1.0,,
2013,07,1.0,,
2013,08,11.0,,
2013,09,1.4,,
2013,10,18.4,,
2013,11,27.8,,
2013,12,87.4,,
2014,01,101.9,,
2014,02,127.2,,
2014,03,8.6,,
2014,04,7.5,,
2014,05,9.5,,
2014,06,0.0,,
2014,07,0.0,,
2014,08,0.5,,
2014,09,5.1,,
2014,10,96.3,,
2014,11,28.8,,
2014,12,17.7,,
2015,01,113.8,,
2015,02,88.1,,
2015,03,45.6,,
2015,04,42.1,,
2015,05,0.0,,
2015,06,0.0,,
2015,07,0.0,,
2015,08,8.7,,
2015,09,5.0,,
2015,10,40.9,,
2015,11,34.4,,
2015,12,23.1,,
2016,01,47.3,,
2016,02,101.0,,
2016,03,18.8,,
2016,04,20.8,,
2016,05,0.0,,
2016,06,0.0,,
2016,07,0.0,,
2016,08,0.0,,
2016,09,11.9,,
2016,10,15.4,,
2016,11,4.7,,
2016,12,45.6,,
2017,01,49.7,,
2017,02,30.5,,
2017,03,68.2,,
2017,04,38.4,,
2017,05,1.4,,
2017,06,0.1,,
2017,07,2.5,,
2017,08,0.1,,
2017,09,16.8,,
2017,10,17.0,,
2017,11,10.3,,
2017,12,67.4,,
2018,01,183.7,,
2018,02,82.3,,
2018,03,82.2,,
2018,04,0.3,,
2018,05,0.0,,
2018,06,0.2,,
2018,07,8.6,,
2018,08,22.1,,
2018,09,1.9,,
2018,10,46.7,,
2018,11,40.8,,
2018,12,90.5,,
2019,01,87.6,,
2019,02,130.7,,
2019,03,24.0,,
2019,04,20.7,,
2019,05,0.6,,
2019,06,2.8,,
2019,07,24.7,,
2019,08,0.0,,
2019,09,36.5,,
2019,10,16.3,,
2019,11,24.4,,
2019,12,43.4,,
2020,01,97.6,,
2020,02,128.1,,
2020,03,57.6,,
2020,04,6.0,,
2020,05,0.0,,
2020,06,0.0,,
2020,07,0.0,,
2020,08,0.0,,
2020,09,30.5,,
2020,10,43.8,,
2020,11,3.7,,
2020,12,78.5,,
