"anio","mes","pp","tmax","tmin","spi3"
1986,1,61.4,18,3.4,0.141663665041287
1986,2,48.3,17.5,3.4,-0.706795564630966
1986,3,88,16.9,3.2,-0.771419577359374
1986,4,39.6,17.9,0.3,0.353043847761363
1986,5,0,16.6,-8.2,1.16657737283576
1986,6,0,16.2,-10.4,0.79626002844338
1986,7,0,14.3,-11.3,-0.709102503409024
1986,8,0,16.4,-7.4,-0.781033811522709
1986,9,0,18.3,-4.1,-1.35973738393861
1986,10,0,20.1,-4.2,-2.01908620058314
1986,11,0,20.9,1.3,-2.01908620058314
1986,12,78.5,18.1,3.6,-0.684313128327953
1987,1,184,16.7,5.4,0.663340182553273
1987,2,46,18.9,1.3,0.490776537759232
1987,3,23,18.8,1.6,-0.0108575375987834
1987,4,7,19.4,-2,-1.64680105671287
1987,5,3,18,-5.3,-1.48923420263538
1987,6,1,15.7,-8.4,-0.527370712584871
1987,7,7.5,15.2,-7.8,0.473056747572599
1987,8,0,18.2,-8.9,0.109217788459031
1987,9,0,19.6,-6.9,-0.250602098294981
1987,10,44.5,20.2,-2.2,0.641055439537081
1987,11,66,20.8,1.4,1.59369935807046
1987,12,3,22,0.8,0.134606088180206
1988,1,151.5,19,3.8,0.191977793278282
1988,2,37.5,19.8,2,-0.857289731230495
1988,3,141,17.7,3.9,0.88118862538788
1988,4,48,17.9,-0.1,1.07138301719876
1988,5,22.5,17.5,-5.3,2.5211346095709
1988,6,13,16.4,-10.5,1.90204271865029
1988,7,0,17,-10,1.47758942452149
1988,8,0,19.7,-9.1,0.382906107919511
1988,9,0,19.8,-4.2,-1.35973738393861
1988,10,11.1,20.5,-3.3,-0.866286205226
1988,11,0,22,-1.1,-1.62197737154586
1988,12,53.5,20.5,2.5,-1.08021286237327
1989,1,154.1,18,2.8,0.0353300664804653
1989,2,45,17.6,3.3,-0.103141604327335
1989,3,47.7,17.4,2.2,-0.0901651430023026
1989,4,15.3,17.3,-1.3,-0.872770234047777
1989,5,0,17.3,-6,-0.361682698303272
1989,6,3,16.3,-7.8,-0.0698342425413849
1989,7,6,15.2,-9.6,0.315309482096041
1989,8,2,17.1,-8,0.268468637025995
1989,9,2.3,19.6,-6.3,-0.0613267786712818
1989,10,16.8,21.3,-1.9,-0.260054277819016
1989,11,15.5,20.9,-2,-0.419877075154253
1989,12,27.2,22.2,0.6,-1.2403935764667
1990,1,79.8,18.1,3.7,-1.21295555147719
1990,2,43.1,19.1,0.6,-1.48098580238871
1990,3,21.9,19.4,-1,-1.65073680186233
1990,4,14.8,18.8,-2.3,-1.54410944825757
1990,5,5.8,17.7,-7,-1.07376074472
1990,6,40,13.1,-6.7,1.38790324199892
1990,7,0,15.2,-11.8,1.7840671610837
1990,8,16,16.2,-8.9,1.86065606554316
1990,9,2,18.3,-8.4,0.331950374222196
1990,10,64,19.1,-1.2,1.5843242510388
1990,11,21.4,20.1,1,1.11461297729703
1990,12,78.6,18.8,2.3,1.05880158245474
1991,1,160.9,18.2,2.7,0.646333015386176
1991,2,51.5,19.2,2.2,0.313146627073748
1991,3,81.1,18,2.7,0.477742791114724
1991,4,19.5,18.2,-1.5,-0.0328940609721836
1991,5,0,17.7,-7.1,0.610246281884266
1991,6,17,15.5,-10,0.693191644039559
1991,7,0,14.9,-11.2,0.765084321305864
1991,8,0.2,17.9,-8.9,0.596174747451989
1991,9,0.1,17.3,-6.3,-1.21176799846505
1991,10,21.4,19.3,-3.9,-0.230294223823987
1991,11,25,19.7,-2.3,0.0140512034366272
1991,12,90,19.6,-0.7,0.581503979065466
1992,1,90,16.7,2.7,0.00297540127310414
1992,2,29,18.7,0.3,-0.631082785589249
1992,3,17,19.4,-2.4,-1.81792817613686
1992,4,3.1,19,-5,-2.50583056010763
1992,5,0,18.6,-8.3,-2.2237998313451
1992,6,0.8,15.5,-8.7,-1.24247188941006
1992,7,0.5,15.2,-10.7,-0.422183751775767
1992,8,20,16.5,-11.2,0.778634194303725
1992,9,1.2,18.6,-9.7,0.483254306976609
1992,10,33.2,18.5,-2.9,0.927636253635517
1992,11,35,18.3,-1.7,0.682643782122991
1992,12,62.2,19.8,1.9,0.469532434940778
1993,1,151.7,17.8,2.7,0.516541376097357
1993,2,23.8,18.7,-0.3,-0.276093405453855
1993,3,47.3,16.9,2.6,-0.41043364299162
1993,4,3,18.4,-1.2,-1.69951817061563
1993,5,1.2,18.5,-8.2,-0.737019934685217
1993,6,1.2,17,-10.3,-1.04691687012595
1993,7,0,15.5,-12.9,-0.268036607421219
1993,8,33.4,14.2,-7.5,1.26390708890215
1993,9,11.4,17.1,-6,1.18466772778955
1993,10,46.4,19.1,-0.5,1.77203269362912
1993,11,30.2,19.4,2,1.12800030564282
1993,12,95.4,19.3,3.3,1.18726719289469
1994,1,80.1,18.4,2.9,0.011713165938254
1994,2,170.6,17.5,1.7,0.851109497853909
1994,3,26.2,18.6,1.4,0.283258280715323
1994,4,13.5,18.4,0.2,0.853986016099246
1994,5,0,18.1,-7.7,-1.18868965824126
1994,6,1,17,-9.7,-0.288807705464036
1994,7,0.1,16.8,-9.6,-0.454840696399628
1994,8,0,17.8,-9.1,-0.585872950932214
1994,9,0.4,18.9,-5.3,-1.14559235590959
1994,10,1.4,20.8,-4.5,-1.84080251980172
1994,11,21.8,20.8,-0.5,-0.910888883906582
1994,12,93.5,20,1.6,0.200449726659575
1995,1,63.1,19.7,3.1,-0.345086514142834
1995,2,53.7,20,0.9,-0.614309852524451
1995,3,93.1,17.7,2,-0.592297750205538
1995,4,0,18.9,-4.1,-0.124258775418467
1995,5,0,18,-8.5,0.438658801286285
1995,6,0,16.2,-12.1,-2.01908620058314
1995,7,0,16.8,-11.5,-0.709102503409024
1995,8,9.1,19.7,-7.9,0.149376202958974
1995,9,7.9,19.3,-2.2,0.287783260518988
1995,10,0,21,-5,-0.479802323346182
1995,11,18.8,21.1,-1,-0.761226430863176
1995,12,68,19.1,1.2,-0.470592786560406
1996,1,162.7,17.9,2.6,0.52312756192032
1996,2,54.4,19.3,3.3,0.251668064327314
1996,3,23.9,19.3,0.3,-0.165574167314868
1996,4,49.4,18.7,-0.4,-0.473274345502876
1996,5,9,17.5,-6.4,0.1747221826964
1996,6,0,15.8,-10.9,1.3326186993699
1996,7,0,15.7,-11.5,0.315309482096041
1996,8,23.2,18.1,-8.9,0.856647594104064
1996,9,1.5,18.8,-8.2,0.594546873361456
1996,10,1,20.6,-4.2,-0.044407612722927
1996,11,42.7,19.3,-0.7,-0.0296822118552726
1996,12,166.9,18.6,2.5,1.75855281368456
1997,1,234.6,17.6,3.8,2.27338183447329
1997,2,260.9,17.6,3,3.18676447475966
1997,3,64.9,17.3,1.4,2.92757758293543
1997,4,28.6,16.9,-2.4,2.51305872386832
1997,5,0,17,-8.3,0.448035286335746
1997,6,0,16.4,-12.3,0.402287571929319
1997,7,0,16.8,-10.8,-0.709102503409024
1997,8,23.5,16.1,-7,0.868639877175138
1997,9,78.3,18.3,-3,2.26989496186796
1997,10,0,20.4,-3.3,1.9745483002705
1997,11,29.2,21.1,-0.7,1.53524853894141
1997,12,65.6,22.2,1,-0.277428307014925
1998,1,93.5,20.7,4.6,-0.211700762753939
1998,2,94.8,21,4.1,-0.0883804840491662
1998,3,18.5,21.6,1.5,-0.637126097488977
1998,4,31.4,20.1,-2,-0.161073054313317
1998,5,0,19,-9.4,-0.793700826114568
1998,6,8.9,17.1,-8.1,0.818818522830213
1998,7,0,17.3,-9.6,0.30854895284745
1998,8,0,19,-9.1,0.136139922071523
1998,9,2.5,20,-6.7,-0.749984594132153
1998,10,6.6,21,-3.2,-1.02601054288411
1998,11,37.4,20.5,-1.4,0.0140512034366272
1998,12,16.9,21.5,1.1,-1.19549183860541
1999,1,43.2,19.2,2.7,-1.69354148476639
1999,2,108.3,16.7,4.2,-1.19539414632534
1999,3,127.3,16,3.8,0.305903481934288
1999,4,46.3,17,-0.1,1.74670168144719
1999,5,2.8,17.1,-7.3,2.00509817389118
1999,6,0,15.7,-11.8,1.083457703158
1999,7,0,16.1,-9.2,-0.219479115003137
1999,8,0,17.9,-8.7,-0.781033811522709
1999,9,0,18.3,-6.7,-1.35973738393861
1999,10,65.8,18.7,-1.2,1.21944228275779
1999,11,1,21.1,-4.4,0.614589990857671
1999,12,17.8,21.3,0.7,-0.525827898569386
2000,1,133.1,16.9,3.5,-0.728835015520645
2000,2,66.1,17.5,3.3,-0.528966310722458
2000,3,115.3,18.4,1.8,0.713637626287973
2000,4,0,19,-2.9,0.437225237046389
2000,5,0.7,18.1,-7.4,0.937949859199016
2000,6,1,15.5,-10.9,-1.62578384394693
2000,7,0,15.6,-11.2,-0.361839532968568
2000,8,0.5,17.5,-8.2,-0.529934406814161
2000,9,0.7,19.4,-8.7,-0.971863431966346
2000,10,25.2,18.8,-1.4,-0.0138556135402197
2000,11,0.2,21.3,-3.7,-0.789420404200341
2000,12,78.3,19,1.5,-0.0750998366512262
2001,1,198.9,15.3,3.8,0.81855388058135
2001,2,94,16.4,4.1,1.07759311496395
2001,3,126.1,16.9,2.5,1.75579958887688
2001,4,19.8,18.1,-0.6,1.24370329639904
2001,5,0,16.8,-6.7,1.50157156217185
2001,6,0,16.3,-8.6,0.00828293648848782
2001,7,0,16,-11.3,-0.709102503409024
2001,8,3,17.1,-7.3,-0.351103138863067
2001,9,0,19.3,-5.4,-0.682072149622162
2001,10,3.3,20.2,-2.9,-1.28782208636538
2001,11,7,22.6,-1.6,-1.67080175544512
2001,12,82.5,19.7,0.5,-0.324648097600219
2002,1,72.1,20.3,2.2,-0.583427005254927
2002,2,114.2,17.7,3.7,0.0772993583854728
2002,3,45.1,17.7,2.6,-0.293114821841764
2002,4,31.3,18.1,-0.3,0.574349178268886
2002,5,2,18,-5.1,0.0737569469110118
2002,6,16.4,16.7,-7.9,1.10037695551468
2002,7,7.2,13.5,-7.3,1.13207446038766
2002,8,5.2,17.1,-7.4,1.06794650230287
2002,9,0,19.4,-4.8,0.0603578093235971
2002,10,40.1,19.8,-0.5,0.665634043598277
2002,11,23.1,21.2,-0.3,0.517529041514812
2002,12,65.8,20.4,1.4,0.442919485742372
2003,1,116.7,19,3.6,0.0104661339679287
2003,2,74,19.8,3.4,-0.0590096156481886
2003,3,92.7,18.5,2.1,0.360308074838043
2003,4,5,18.8,-2.4,0.287578924374207
2003,5,0,17.8,-6.3,0.544930111964267
2003,6,0,16.9,-12,-1.09548444408969
2003,7,2.5,16.7,-10,-0.255598513562024
2003,8,7,16.7,-9.1,0.175420654631633
2003,9,0.7,18.5,-6.4,-0.0674927292777353
2003,10,0,20.8,-3.9,-1.15041957884157
2003,11,3.5,22.3,-2.2,-1.97073200139321
2003,12,77.6,21.6,1.3,-0.615764046322289
2004,1,162.9,17,4.1,0.462358424780173
2004,2,90.5,18.1,2.6,0.709647840619095
2004,3,64.8,20.2,1.4,0.754117114951516
2004,4,6.9,19.8,-2,0.135477385479073
2004,5,5.3,18,-10.8,0.0366943255563922
2004,6,0,15.9,-10.8,-0.440546425135749
2004,7,38.7,14.4,-7.6,1.7334864800557
2004,8,35.4,16,-5.6,2.27106384927249
2004,9,1,18.8,-5.2,1.82392076606426
2004,10,0.3,21.1,-4.5,0.385073384580255
2004,11,13,21.8,-2.6,-1.42579314946082
2004,12,35.1,21.4,1.2,-1.62592684578006
2005,1,100.4,18.6,3,-0.781308827593852
2005,2,115.8,17.4,3.1,-0.117953790520473
2005,3,40.3,19.9,1.3,0.0333399786138972
2005,4,2.5,19.8,-2.9,0.0762892166749372
2005,5,0,18.5,-9.2,-1.06176730684014
2005,6,0,16.3,-13.7,-1.46836226948367
2005,7,0,17.3,-11.4,-0.709102503409024
2005,8,0,18.6,-12.4,-0.781033811522709
2005,9,23,17.2,-5.2,0.532579415454299
2005,10,17.3,19.8,-2.4,0.507156440444583
2005,11,46.8,20,0.2,1.10789768174867
2005,12,100.5,19.8,2.6,1.06857506765474
2006,1,259.7,16,3.5,1.98399858874907
2006,2,81.4,18.2,2.7,1.66408760839592
2006,3,53.3,18.6,2.9,1.52714364894137
2006,4,9.3,18.9,-1.5,-0.173424343353443
2006,5,0,17.6,-8.8,-0.373911148808639
2006,6,0,16.3,-11,-0.661835634596564
2006,7,0,16.7,-12.8,-0.709102503409024
2006,8,0,17.9,-8.7,-0.781033811522709
2006,9,1.5,19,-6.5,-0.912615378117785
2006,10,31.6,21,-1.6,0.255016799878973
2006,11,40.6,20.6,1.6,0.791736183145007
2006,12,73.1,21.1,2.5,0.741788748404737
2007,1,57.8,19.5,2.8,-0.441046295909789
2007,2,50.8,19.7,2,-1.00110843602915
2007,3,125.8,17.4,2.5,-0.252882088999544
2007,4,11.4,19.4,-0.3,0.536047108087355
2007,5,1.8,18.1,-6.6,1.37859523825626
2007,6,0,17.6,-8.8,-0.372425414784111
2007,7,0,16,-9.7,-0.347617980051063
2007,8,0,19.1,-7.9,-0.781033811522709
2007,9,5.9,18.5,-3.1,-0.379249563836472
2007,10,25.1,20.7,-2.7,0.174881404895567
2007,11,25.9,20.4,-2.4,0.338849191436069
2007,12,91.7,19.2,1.7,0.695644869933806
2008,1,199.7,16.5,4,1.20909448537355
2008,2,44.4,18.7,1.6,0.755065770257308
2008,3,37,18.6,0.6,0.333179549073196
2008,4,1.6,19.4,-4.5,-1.46028287800348
2008,5,0,17.5,-10.7,-1.23541180620052
2008,6,0,16.9,-11.8,-1.64732103084345
2008,7,0,17.1,-12.9,-0.709102503409024
2008,8,4.6,18.3,-11.3,-0.194228972361396
2008,9,0,20.2,-9.2,-0.500504373049314
2008,10,21.5,20.3,-3.3,-0.0268840351749644
2008,11,7.9,22.4,-1.5,-0.638602177088199
2008,12,103.5,19.4,1.8,0.516590912466371
2009,1,99,19.1,2.2,0.0698718360514349
2009,2,95.3,18.6,3.3,0.382986597982517
2009,3,54,18.5,1.9,-0.0708565649614598
2009,4,56.2,18.2,-0.8,0.787486470245149
2009,5,0,17.7,-7.9,0.81805933480143
2009,6,0,16.6,-13.5,1.27603500031114
2009,7,2.5,16.8,-10.5,-0.255598513562024
2009,8,0,18,-12,-0.406398203928261
2009,9,10,20.6,-6.5,0.065819321510919
2009,10,5.4,22.4,-3.8,-0.574861091262313
2009,11,80.3,22.5,1.2,1.2949492756378
2009,12,115.1,21,2.7,1.62030207282709
2010,1,143,20,4.1,1.40286495527133
2010,2,89.8,20.1,4.6,0.867701238985789
2010,3,41.6,20.3,2.3,0.253304276970028
2010,4,34.8,19.8,-0.7,0.200223697572794
2010,5,23,17.8,-5.8,0.58337071664832
2010,6,0,17.2,-7.7,1.31731912999174
2010,7,0,17.3,-12.5,1.02944421200148
2010,8,3.5,19.4,-9.5,-0.299133810129351
2010,9,29,20.2,-5.1,0.849551005977578
2010,10,43,20.6,-0.8,1.44379078383543
2010,11,4,22.4,-4.3,0.848440891947077
2010,12,46.8,21.9,1.5,-0.300952872531666
2011,1,80.9,20.5,2.7,-1.05353037044623
2011,2,93.4,18.2,4.1,-0.477621529368075
2011,3,74.6,17.8,1.9,-0.063155013260118
2011,4,20,19.5,-2.9,0.536047108087355
2011,5,3.3,17.8,-6.7,0.549475217814071
2011,6,0,17.2,-9.3,0.176510929115735
2011,7,8,16.3,-8.7,0.46114891072042
2011,8,0,18.8,-7.7,0.0746736968959383
2011,9,4.5,19.3,-4.9,0.065819321510919
2011,10,2,20.6,-3.6,-1.26729442735156
2011,11,39.8,22.5,-0.5,0.00737369385065969
2011,12,143.3,19.4,1.9,1.38957201667276
2012,1,122,17.3,3.3,1.09324018767961
2012,2,139.6,17.7,3.1,1.36654666017621
2012,3,98.7,17.6,1.9,1.19443560836383
2012,4,18.5,17.7,-0.8,1.45240122632514
2012,5,0,17.7,-8.6,0.962266870929136
2012,6,0,16.5,-10.9,-0.0591803106407362
2012,7,0,17.8,-10,-0.709102503409024
2012,8,0,18.2,-10,-0.781033811522709
2012,9,0,20.5,-6.8,-1.35973738393861
2012,10,2.5,21.5,-7.4,-1.74559836972774
2012,11,15,22.3,1.2,-1.2371690298366
2012,12,109.8,19.1,3.3,0.410346243856198
2013,1,181.1,18.6,2.5,1.10092803736595
2013,2,88.8,18.2,3.6,1.15202600577498
2013,3,22.4,19.7,1.1,0.463931440877631
2013,4,9.5,19.5,-4.2,-0.610054713055387
2013,5,21,17.9,-5.5,-0.688417889385071
2013,6,18,15.6,-8.6,1.06640887876954
2013,7,0,17.2,-7.7,1.58666806351632
2013,8,10,18.7,-10.1,1.03924828245463
2013,9,0,19.6,-8.9,-0.0799385645343449
2013,10,43,21,-4.2,0.88923495307089
2013,11,6,22.5,-0.4,0.0960291687041109
2013,12,111.3,19.8,2.2,0.998014590270659
2014,1,147.5,18.9,2.2,0.687669309016002
2014,2,65.7,19.5,1.4,0.647450393236674
2014,3,23.2,21,-0.9,-0.226252474426122
2014,4,17.4,20,-3.9,-0.909524659008728
2014,5,3,18.5,-8.4,-1.03007157951869
2014,6,0,18.7,-11.5,0.0384372016749973
2014,7,0,17.8,-12.6,-0.19630995815135
2014,8,0,18.5,-11.3,-0.781033811522709
2014,9,7,20.2,-4.2,-0.288821847181169
2014,10,11.8,22.2,-3,-0.379519528440449
2014,11,33.8,22.6,-2.1,0.209546828316015
2014,12,44,23.1,-0.4,-0.401658208714273
2015,1,137.3,19.2,1.8,0.127168769572964
2015,2,36.5,19.3,2.6,-0.518896393623739
2015,3,64.5,19.2,2.2,-0.201094337653037
2015,4,17.6,19.3,-1,-0.65214211813675
2015,5,0,19.1,-8.6,0.169623128642146
2015,6,0,18.8,-11.4,-0.107740216770098
2015,7,13,17.4,-10.8,0.559050385514021
2015,8,0,19.5,-10.4,0.382906107919511
2015,9,3.2,20.7,-8.2,0.251269313061036
2015,10,15.7,22.1,-5.3,-0.374133939420683
2015,11,16.5,23.6,-0.7,-0.388031696540126
2015,12,51,22.9,-0.1,-0.561490744541772
2016,1,36.3,22.4,1.5,-1.56489960335046
2016,2,96.5,19.9,3.4,-0.971339001091929
2016,3,36.5,21.9,1.1,-1.21988213218393
2016,4,57.7,20.9,-1.3,0.57581545108141
2016,5,0,19.7,-9.7,0.464380691083046
2016,6,0,18.9,-11.8,1.31475969298252
2016,7,2.8,18.2,-9.6,-0.219479115003137
2016,8,0,20.2,-8.9,-0.372789302567885
2016,9,0.2,21.4,-6.5,-0.682072149622162
2016,10,5.2,21.2,-3.8,-1.38431450504284
2016,11,6.5,22.2,-1.8,-1.5727762888235
2016,12,76.5,21.9,-0.8,-0.435939056645232
2017,1,96.7,18.5,2.8,-0.327290201225521
2017,2,55.5,20.4,2.3,-0.384128694077361
2017,3,65.2,18.2,2.3,-0.485671015243051
2017,4,17.3,19.3,-1.3,-0.280990782758713
2017,5,17.4,17.9,-5,0.594594581910339
2017,6,0,17.2,-8.9,0.630765287473925
2017,7,0,17.6,-11.5,0.784165054220949
2017,8,0,19.3,-11.1,-0.781033811522709
2017,9,30.7,19.3,-3.4,0.794355780850461
2017,10,21.9,21.6,-3,0.878145898088415
2017,11,14.8,23.5,-1.9,0.630441731569419
2017,12,56.5,21.1,1.4,-0.315149322286941
2018,1,111.5,18.8,2.8,-0.285201745656817
2018,2,79.5,18.2,2.8,-0.161548150677877
2018,3,57.5,18.9,1.5,-0.068287997445171
2018,4,15.8,20,-4.2,-0.0209875489811777
2018,5,1.8,18.3,-8.7,-0.0143349054447786
2018,6,10.3,15.8,-6.7,0.37412084487894
2018,7,41.7,15.4,-6.9,1.99656668565689
2018,8,0,17.2,-8.8,1.76033230851489
2018,9,0.3,20.2,-8.8,1.11381800492658
2018,10,8.6,21.4,-1.3,-1.04308241255238
2018,11,10.1,22.6,-1.6,-1.15279049616003
2018,12,14.3,21.7,-0.1,-2.28446216174278
2019,1,81.6,19.3,2.7,-1.52128344231718
2019,2,96.8,18.4,3.1,-0.847710087733666
2019,3,54.4,20,0.6,-0.274296102755916
2019,4,16.2,19.4,-1.6,0.219445042373788
2019,5,1.5,19.1,-7.4,-0.0967045974162333
2019,6,1.7,18,-10.4,-0.0121556754459547
2019,7,6,17,-10.8,0.328714513613745
2019,8,0,18.8,-10.7,0.0534410222469401
2019,9,33.5,19.5,-3,1.04811637174733
2019,10,3.6,20.8,-4.1,0.399007926698622
2019,11,33.7,21.4,1.1,0.718620548023922
2019,12,24.5,22.9,1.4,-1.16700832788257
2020,1,87.8,20.3,2.2,-0.820422196827666
2020,2,130.9,18.8,3.8,-0.211424718000542
2020,3,58.6,19.5,2.2,0.288034240125844
2020,4,1,19.7,-4.2,0.572882399441836
2020,5,0,18.6,-8.7,-0.467370876114866
2020,6,0,17.6,-11,-1.78609678270157
2020,7,0,18.1,-14.1,-0.709102503409024
2020,8,0,19.5,-9.2,-0.781033811522709
2020,9,45.4,19.4,-4.2,1.19950136689064
2020,10,28,19.7,-2.2,1.39680393873526
2020,11,1.3,23.6,-4.8,0.816525847131084
2020,12,82.6,21,0,0.101219254509115
