anio,mes,pp,tmax,tmin
1986,09,12.5,17.7,-0.7
1986,10,10.8,19.5,0.3
1986,11,26.2,20.9,2.4
1986,12,72.4,17.6,3.8
1987,01,105.9,17.5,4.8
1987,02,33.9,19.0,1.9
1987,03,26.6,18.6,2.0
1987,04,22.2,19.1,0.1
1987,05,0.0,16.7,-2.4
1987,06,0.0,14.6,-4.5
1987,07,11.7,14.0,-4.0
1987,08,0.0,16.6,-4.3
1987,09,4.6,18.1,-1.4
1987,10,23.0,19.6,0.6
1987,11,52.9,20.8,7.1
1987,12,22.7,21.6,3.0
1988,01,45.2,19.0,4.4
1988,02,50.2,19.2,3.7
1988,03,74.0,17.0,4.3
1988,04,19.9,17.9,2.3
1988,05,11.2,16.0,-1.5
1988,06,1.6,14.3,-5.9
1988,07,0.0,15.4,-5.3
1988,08,0.0,18.9,-4.0
1988,09,16.1,18.6,-0.8
1988,10,8.7,19.6,0.0
1988,11,0.6,20.4,1.4
1988,12,34.2,20.1,3.8
1989,01,33.9,18.4,4.0
1989,02,22.3,18.1,4.2
1989,03,41.9,18.3,4.3
1989,04,48.1,16.8,1.3
1989,05,0.5,16.6,-1.7
1989,06,1.6,14.6,-3.0
1989,07,0.8,14.2,-3.7
1989,08,2.2,15.9,-4.6
1989,09,1.9,18.3,-2.4
1989,10,5.2,20.8,1.0
1989,11,24.3,19.7,1.1
1989,12,12.4,20.5,4.6
1990,01,87.7,18.4,5.2
1990,02,34.6,18.1,3.5
1990,03,38.2,18.6,3.9
1990,04,12.1,18.1,1.7
1990,05,4.0,16.7,-4.6
1990,06,17.4,14.6,-6.0
1990,07,0.0,14.0,-7.7
1990,08,0.0,15.7,-4.6
1990,09,0.0,17.5,-3.0
1990,10,30.3,19.4,0.1
1990,11,48.8,20.0,3.2
1990,12,74.6,20.2,3.2
1991,01,127.4,18.3,3.9
1991,02,78.6,19.3,3.5
1991,03,38.2,18.6,3.9
1991,04,13.8,18.0,1.7
1991,05,0.0,16.7,-5.8
1991,06,0.0,14.0,-8.7
1991,07,0.0,14.5,-8.1
1991,08,0.0,17.1,-5.1
1991,09,0.0,16.9,-3.0
1991,10,20.6,18.7,-1.2
1991,11,3.3,19.1,0.2
1991,12,5.5,20.2,0.7
1992,01,181.4,17.8,3.8
1992,02,24.1,18.6,2.7
1992,03,3.0,18.5,0.1
1992,04,0.7,18.1,-2.7
1992,05,0.0,17.2,-4.7
1992,06,4.7,14.3,-6.3
1992,07,0.8,13.3,-7.6
1992,08,0.6,13.9,-7.2
1992,09,0.0,16.5,-6.5
1992,10,35.3,18.5,-0.9
1992,11,37.6,18.9,0.1
1992,12,62.0,18.8,2.5
1993,01,100.1,18.1,4.5
1993,02,19.6,18.6,2.0
1993,03,107.7,17.2,3.3
1993,04,1.4,18.5,0.3
1993,05,0.4,16.6,-4.4
1993,06,0.0,15.8,-8.2
1993,07,0.0,14.1,-7.2
1993,08,26.1,14.5,-5.4
1993,09,2.4,17.2,-4.0
1993,10,28.7,18.8,1.1
1993,11,61.6,20.0,3.0
1993,12,41.5,20.7,4.7
1994,01,71.7,19.6,4.2
1994,02,128.6,18.9,3.9
1994,03,3.6,19.1,2.0
1994,04,5.0,18.8,0.0
1994,05,2.8,16.5,-4.1
1994,06,0.0,15.0,-8.6
1994,07,0.3,14.1,-7.2
1994,08,0.0,17.1,-5.2
1994,09,0.2,18.0,-1.9
1994,10,0.0,19.7,-0.5
1994,11,11.4,20.4,1.9
1994,12,144.2,19.2,4.3
1995,01,97.5,19.0,4.6
1995,02,49.3,19.2,3.0
1995,03,44.2,18.2,3.6
1995,04,0.0,18.7,0.0
1995,05,0.0,16.9,-3.2
1995,06,0.0,14.4,-8.5
1995,07,0.0,15.7,-7.4
1995,08,0.0,18.3,-4.1
1995,09,0.0,18.6,0.1
1995,10,2.3,20.2,-0.4
1995,11,17.6,21.1,2.3
1995,12,52.5,19.5,3.7
1996,01,121.0,19.6,3.2
1996,02,38.7,19.9,3.5
1996,03,43.6,20.0,1.9
1996,04,16.0,19.2,1.7
1996,05,6.2,16.9,-3.5
1996,06,0.0,15.3,-7.4
1996,07,0.0,15.3,-8.0
1996,08,24.1,16.3,-4.1
1996,09,0.0,17.1,-2.5
1996,10,0.3,17.7,-1.8
1996,11,27.5,18.9,2.1
1996,12,58.7,18.4,2.3
1997,01,153.7,16.8,3.3
1997,02,118.7,17.5,4.3
1997,03,43.1,16.8,3.0
1997,04,42.8,16.5,0.3
1997,05,0.0,15.5,-2.7
1997,06,0.0,14.2,-6.0
1997,07,0.0,15.2,-5.4
1997,08,2.0,15.4,-2.7
1997,09,36.6,17.6,-1.0
1997,10,3.5,19.4,-0.3
1997,11,12.6,20.6,1.6
1997,12,21.4,22.6,1.6
1998,01,35.5,20.9,4.4
1998,02,29.4,21.3,4.5
1998,03,5.0,21.8,3.6
1998,04,4.7,19.7,1.4
1998,05,0.0,17.6,-3.8
1998,06,6.8,15.1,-5.5
1998,07,0.0,17.0,-5.6
1998,08,4.3,17.6,-4.6
1998,09,1.3,18.7,-3.2
1998,10,4.1,19.7,-0.9
1998,11,16.0,20.2,-0.3
1998,12,9.8,21.2,2.6
1999,01,90.7,20.0,2.9
1999,02,112.5,17.6,4.1
1999,03,159.9,18.1,3.9
1999,04,15.0,17.5,0.8
1999,05,0.0,17.3,-3.2
1999,06,0.2,15.4,-6.8
1999,07,0.3,16.3,-4.9
1999,08,0.0,16.7,-3.2
1999,09,8.1,18.5,-0.5
1999,10,11.6,19.0,1.7
1999,11,2.2,20.5,0.6
1999,12,20.8,21.6,2.8
2000,01,108.2,18.8,4.7
2000,02,48.8,18.9,3.9
2000,03,40.1,19.5,3.4
2000,04,5.6,18.8,0.8
2000,05,0.3,17.8,-1.9
2000,06,2.8,15.9,-6.5
2000,07,0.0,15.5,-5.6
2000,08,3.3,17.2,-1.0
2000,09,0.7,18.7,-2.5
2000,10,12.0,19.7,1.8
2000,11,2.7,20.8,0.9
2000,12,55.2,19.3,3.0
2001,01,142.0,16.6,3.9
2001,02,141.8,16.8,4.7
2001,03,76.6,16.8,3.7
2001,04,9.4,18.2,0.8
2001,05,0.7,17.1,-2.7
2001,06,4.3,16.7,-4.7
2001,07,2.3,16.5,-6.0
2001,08,7.4,16.2,-1.3
2001,09,5.9,18.4,0.2
2001,10,19.7,20.8,0.8
2001,11,9.8,22.4,1.5
2001,12,46.8,19.2,2.2
2002,01,28.2,20.4,3.8
2002,02,85.3,18.6,4.5
2002,03,62.2,18.8,4.2
2002,04,12.6,18.4,2.7
2002,05,1.3,17.6,-0.7
2002,06,1.2,16.6,-3.2
2002,07,9.0,13.4,-3.2
2002,08,6.1,16.7,-2.4
2002,09,4.3,18.5,-0.3
2002,10,18.2,19.8,2.3
2002,11,15.6,21.4,2.6
2002,12,26.2,21.3,3.5
2003,01,89.0,20.0,4.2
2003,02,55.0,19.5,4.4
2003,03,0.0,18.5,4.0
2003,04,0.0,18.0,-1.3
2003,05,0.0,16.3,-2.2
2003,06,0.0,15.6,-8.2
2003,07,10.0,15.6,-7.7
2003,08,2.2,16.6,-7.9
2003,09,1.3,17.9,-2.4
2003,10,6.8,20.2,-0.6
2003,11,0.0,22.1,0.5
2003,12,0.0,20.8,3.5
2004,01,0.0,18.4,5.8
2004,02,0.0,20.2,5.6
2004,03,0.0,19.3,5.2
2004,04,0.0,18.8,1.6
2004,05,0.0,15.5,-5.3
2004,06,0.0,14.4,-6.1
2004,07,0.0,13.4,-4.0
2004,08,0.0,14.7,-1.3
2004,09,0.0,17.8,0.4
2004,10,0.0,19.0,0.3
2004,11,0.0,20.3,1.7
2004,12,0.0,20.8,3.8
2005,01,0.0,19.4,5.5
2005,02,121.9,17.6,6.0
2005,03,16.6,18.3,5.2
2005,04,18.8,17.9,2.3
2005,05,0.0,15.8,-4.3
2005,06,0.0,15.4,-6.1
2005,07,0.0,15.5,-5.6
2005,08,0.0,15.9,-4.8
2005,09,0.0,15.1,-1.6
2005,10,0.0,18.5,0.2
2005,11,0.0,18.6,3.5
2005,12,16.8,19.8,5.8
2006,01,126.5,17.2,5.8
2006,02,67.4,17.4,5.8
2006,03,71.8,18.3,5.9
2006,04,2.2,17.1,2.1
2006,05,0.0,15.3,-2.9
2006,06,0.0,15.1,-4.9
2006,07,0.0,15.0,-3.1
2006,08,0.0,15.7,-4.0
2006,09,0.0,17.1,-1.4
2006,10,10.1,19.0,2.0
2006,11,12.9,19.9,4.3
2006,12,28.8,20.3,5.6
2007,01,126.8,18.9,5.9
2007,02,40.7,17.5,5.5
2007,03,66.3,16.4,6.0
2007,04,18.5,17.5,2.2
2007,05,0.0,15.6,-2.5
2007,06,0.0,15.5,-2.2
2007,07,0.0,13.9,-4.3
2007,08,0.0,16.4,-1.9
2007,09,8.9,16.6,0.1
2007,10,7.7,18.9,1.9
2007,11,37.5,17.9,2.1
2007,12,40.8,18.6,4.8
2008,01,147.4,16.4,6.2
2008,02,5.4,20.8,3.8
2008,03,27.2,17.5,3.9
2008,04,0.0,16.6,-0.7
2008,05,0.0,14.1,-5.0
2008,06,0.0,14.2,-5.5
2008,07,0.0,14.5,-5.6
2008,08,4.7,14.5,-4.9
2008,09,0.0,17.2,-2.8
2008,10,8.3,18.5,0.9
2008,11,3.0,19.9,3.9
2008,12,85.0,18.9,4.1
2009,01,26.1,18.4,5.8
2009,02,106.1,17.6,5.8
2009,03,79.0,16.4,4.7
2009,04,17.5,16.1,2.3
2009,05,0.0,15.8,-2.4
2009,06,0.0,16.0,-9.1
2009,07,0.0,15.7,-5.8
2009,08,0.0,17.4,-7.5
2009,09,0.4,19.7,-2.6
2009,10,0.0,21.2,0.5
2009,11,23.4,22.6,3.9
2009,12,124.5,21.1,4.1
2010,01,144.7,21.0,5.1
2010,02,102.0,19.5,6.1
2010,03,12.9,21.6,3.8
2010,04,15.3,19.9,1.8
2010,05,3.3,16.5,-4.2
2010,06,0.0,17.3,-3.0
2010,07,0.0,15.2,-6.3
2010,08,0.0,17.9,-4.8
2010,09,14.4,20.8,-0.3
2010,10,9.1,20.2,-1.5
2010,11,0.0,21.8,0.0
2010,12,13.4,22.4,5.8
2011,01,53.5,21.0,4.4
2011,02,254.1,17.5,4.9
2011,03,80.3,18.6,4.5
2011,04,11.1,19.3,0.7
2011,05,14.0,17.1,-3.1
2011,06,0.0,15.3,-3.2
2011,07,14.4,12.3,-4.7
2011,08,0.0,17.6,-4.3
2011,09,12.5,18.2,-2.1
2011,10,0.0,19.8,-1.7
2011,11,15.7,21.3,1.1
2011,12,117.9,19.9,3.0
2012,01,146.4,17.7,3.3
2012,02,132.3,17.0,4.7
2012,03,29.9,18.8,3.5
2012,04,21.7,18.9,0.2
2012,05,0.0,17.0,-4.2
2012,06,0.0,16.0,-5.9
2012,07,0.0,13.8,-5.3
2012,08,0.0,17.3,-4.3
2012,09,0.8,19.6,-1.9
2012,10,1.6,21.6,-0.5
2012,11,7.0,22.8,1.3
2012,12,74.7,20.9,3.3
2013,01,97.1,19.7,6.0
2013,02,97.5,19.0,5.9
2013,03,34.6,20.8,4.6
2013,04,2.2,19.6,-0.5
2013,05,4.5,17.7,-2.5
2013,06,36.0,14.1,-4.0
2013,07,28.7,16.8,-3.2
2013,08,39.4,17.0,-3.9
2013,09,0.8,18.7,-2.3
2013,10,5.1,19.8,-0.5
2013,11,4.1,21.6,2.2
2013,12,86.6,20.3,4.9
2014,01,110.2,19.1,4.4
2014,02,46.2,20.8,3.2
2014,03,5.5,21.0,2.1
2014,04,0.0,19.9,2.0
2014,05,0.0,18.0,-4.7
2014,06,12.5,16.6,-6.6
2014,07,23.0,16.1,-8.3
2014,08,23.0,16.1,-3.5
2014,09,5.6,18.2,1.9
2014,10,23.0,20.3,2.1
2014,11,3.4,21.1,1.5
2014,12,0.8,22.2,2.5
2015,01,5.8,22.5,3.1
2015,02,83.8,20.2,2.6
2015,03,57.4,20.3,2.5
2015,04,43.6,19.2,2.5
2015,05,0.0,17.3,-4.5
2015,06,0.0,17.8,-5.0
2015,07,0.6,16.5,-6.0
2015,08,1.0,17.7,-5.3
2015,09,0.0,20.6,-0.9
2015,10,15.8,20.3,0.8
2015,11,21.5,21.9,2.1
2015,12,0.5,22.1,4.0
2016,01,40.3,22.8,5.5
2016,02,104.0,20.3,6.6
2016,03,0.6,21.9,3.7
2016,04,29.6,19.5,2.1
2016,05,0.0,18.2,-3.5
2016,06,0.0,16.6,-6.9
2016,07,0.0,16.7,-5.8
2016,08,0.0,18.3,-5.3
2016,09,0.0,19.2,-2.4
2016,10,10.3,19.7,0.2
2016,11,4.0,21.1,1.1
2016,12,14.6,20.9,3.2
2017,01,113.3,20.1,4.7
2017,02,106.4,19.2,4.8
2017,03,85.2,19.5,4.3
2017,04,16.0,18.8,2.1
2017,05,2.2,17.0,-0.2
2017,06,0.0,15.8,-4.5
2017,07,0.0,16.9,-4.9
2017,08,0.0,17.8,-5.4
2017,09,6.3,18.2,0.5
2017,10,13.3,20.5,-0.6
2017,11,11.6,22.1,-0.3
2017,12,43.0,20.9,2.4
2018,01,121.1,18.6,5.5
2018,02,221.1,17.7,5.1
2018,03,26.5,19.3,4.0
2018,04,0.0,20.1,1.9
2018,05,2.2,17.4,-2.2
2018,06,11.2,14.4,-3.5
2018,07,12.0,18.1,-3.6
2018,08,10.4,18.8,-0.3
2018,09,5.6,20.5,0.4
2018,10,21.6,22.4,4.2
2018,11,33.0,23.3,3.9
2018,12,66.9,21.4,3.9
2019,01,141.5,19.0,6.3
2019,02,235.0,17.8,5.8
2019,03,35.7,19.3,2.5
2019,04,25.5,18.5,1.7
2019,05,0.0,17.9,-4.1
2019,06,1.2,19.8,-4.4
2019,07,4.0,16.3,-7.7
2019,08,0.0,18.1,-3.4
2019,09,26.1,18.8,0.9
2019,10,3.9,20.6,2.8
2019,11,12.8,22.4,4.3
2019,12,68.6,22.2,5.3
2020,01,23.7,20.5,4.8
2020,02,53.1,23.9,4.8
2020,03,77.8,20.9,4.4
2020,04,0.5,20.1,2.3
2020,05,0.0,18.8,-2.6
2020,06,0.0,18.4,-5.1
2020,07,0.0,18.4,-6.0
2020,08,0.0,18.6,-6.0
2020,09,0.0,21.7,0.2
2020,10,29.8,20.8,-0.8
2020,11,4.9,21.9,1.0
2020,12,45.4,21.9,4.0
