anio,mes,pp,tmax,tmin
1981,02,112.2,20.9,5.5
1981,03,52.3,21.5,4.4
1981,04,18.8,20.5,0.8
1981,05,0.0,20.5,-3.1
1981,06,0.0,18.1,-6.4
1981,07,0.0,18.9,-6.7
1981,08,19.1,19.6,-2.0
1981,09,34.5,19.9,-0.8
1981,10,27.1,22.7,2.3
1981,11,35.8,23.8,4.4
1981,12,73.1,24.0,5.8
1982,01,103.9,21.6,5.7
1982,02,78.2,23.0,5.2
1982,03,78.7,21.5,4.7
1982,04,37.9,21.3,2.0
1982,05,1.7,19.3,-4.2
1982,06,0.0,17.8,-5.3
1982,07,0.0,18.9,-5.3
1982,08,0.0,20.9,-2.2
1982,09,32.8,21.3,0.6
1982,10,44.8,23.2,4.0
1982,11,34.6,24.3,5.9
1982,12,43.0,23.8,6.2
1983,01,45.8,24.7,7.3
1983,02,81.1,24.2,8.0
1983,03,26.1,26.0,8.3
1983,04,25.7,24.9,6.5
1983,05,0.0,22.4,0.8
1983,06,0.2,20.2,-3.2
1983,07,3.5,21.1,-2.4
1983,08,2.1,22.2,-0.4
1983,09,5.3,22.9,2.3
1983,10,13.8,24.6,3.9
1983,11,34.5,25.0,4.8
1983,12,24.8,24.1,7.9
1984,01,234.7,19.5,7.4
1984,02,93.4,19.7,7.9
1984,03,62.1,21.2,8.4
1984,04,28.8,21.6,6.7
1984,05,0.0,19.8,2.7
1984,06,1.7,19.1,-0.4
1984,07,0.0,18.9,-2.8
1984,08,0.9,19.5,-1.1
1984,09,0.0,21.5,0.2
1984,10,44.5,23.4,6.1
1984,11,50.5,22.6,6.7
1984,12,95.8,23.1,6.6
1985,01,80.5,21.9,7.1
1985,02,165.8,20.3,7.1
1985,03,74.4,22.6,6.2
1985,04,32.4,21.7,4.1
1985,05,5.5,21.8,0.9
1985,06,0.0,19.2,-2.4
1985,07,0.0,19.7,-3.9
1985,08,0.0,21.4,-0.7
1985,09,25.7,21.9,2.9
1985,10,0.8,24.2,3.2
1985,11,112.1,21.1,5.7
1985,12,154.5,21.1,6.5
1986,01,122.4,23.0,7.4
1986,02,81.3,22.5,6.8
1986,03,65.0,21.2,5.5
1986,04,39.4,23.5,3.9
1986,05,0.0,21.6,-0.9
1986,06,0.0,20.8,-4.1
1986,07,0.0,18.2,-5.7
1986,08,0.0,20.6,-1.4
1986,09,0.0,22.6,1.4
1986,10,7.3,23.9,3.2
1986,11,41.1,24.1,5.0
1986,12,107.2,22.0,6.0
1987,01,47.5,21.2,7.1
1987,02,34.4,23.0,4.4
1987,03,27.1,22.7,4.3
1987,04,28.2,23.0,2.6
1987,05,0.0,21.5,-0.2
1987,06,3.2,20.2,-3.3
1987,07,3.6,20.3,-3.5
1987,08,0.0,21.3,-2.1
1987,09,3.1,22.7,1.0
1987,10,68.8,23.5,2.5
1987,11,26.2,24.2,6.2
1987,12,57.5,23.8,5.3
1988,01,74.9,22.3,6.6
1988,02,84.9,22.5,6.7
1988,03,172.0,21.3,6.3
1988,04,36.2,22.6,4.3
1988,05,2.5,21.1,0.9
1988,06,0.6,19.8,-4.3
1988,07,0.0,20.7,-3.6
1988,08,0.0,23.1,-1.8
1988,09,5.7,23.0,1.4
1988,10,16.4,23.5,2.3
1988,11,7.0,23.7,3.9
1988,12,64.2,23.5,6.3
1989,01,71.0,22.2,6.4
1989,02,20.9,22.0,6.5
1989,03,57.1,22.6,6.1
1989,04,166.5,21.4,3.4
1989,05,0.0,21.6,-0.8
1989,06,0.0,19.8,-2.5
1989,07,0.4,19.7,-3.5
1989,08,0.0,21.2,-2.6
1989,09,6.8,22.2,-0.3
1989,10,7.2,23.6,3.8
1989,11,32.6,23.0,3.9
1989,12,72.7,22.9,7.0
1990,01,88.2,22.3,7.2
1990,02,55.4,21.7,5.8
1990,03,12.8,22.7,4.8
1990,04,43.0,23.0,3.1
1990,05,4.5,21.4,-1.5
1990,06,11.5,19.8,-3.4
1990,07,0.0,20.2,-5.7
1990,08,8.8,21.0,-1.8
1990,09,0.0,22.2,-0.7
1990,10,30.3,23.0,4.0
1990,11,43.8,23.3,7.1
1990,12,92.5,23.0,7.3
1991,01,93.3,22.2,7.0
1991,02,85.3,23.5,6.0
1991,03,85.3,22.3,6.3
1991,04,18.6,22.5,3.7
1991,05,0.0,22.2,-1.9
1991,06,0.0,19.9,-5.5
1991,07,0.0,20.0,-5.7
1991,08,0.5,21.8,-1.6
1991,09,1.7,21.7,1.0
1991,10,22.5,23.0,3.3
1991,11,46.5,22.8,4.8
1991,12,76.2,23.4,5.5
1992,01,126.9,20.6,7.1
1992,02,81.6,21.8,5.1
1992,03,43.0,21.5,3.9
1992,04,1.1,21.8,0.8
1992,05,0.0,21.5,-2.0
1992,06,6.7,19.2,-4.0
1992,07,3.9,18.7,-4.4
1992,08,7.4,19.1,-2.7
1992,09,0.0,21.0,-1.8
1992,10,23.8,22.5,3.1
1992,11,56.8,22.4,3.5
1992,12,41.4,22.6,6.2
1993,01,138.8,20.6,6.9
1993,02,48.0,22.4,4.3
1993,03,68.9,20.2,5.6
1993,04,5.0,22.2,3.4
1993,05,1.2,20.5,-2.1
1993,06,0.2,19.5,-5.3
1993,07,0.2,18.4,-5.6
1993,08,9.6,19.1,-2.8
1993,09,14.9,21.1,-1.1
1993,10,20.1,22.5,3.3
1993,11,38.6,23.5,5.4
1993,12,58.4,23.1,6.6
1994,01,81.7,22.2,6.4
1994,02,53.6,21.7,6.0
1994,03,22.6,22.4,3.5
1994,04,9.5,22.9,2.5
1994,05,0.3,21.6,-3.2
1994,06,0.0,20.2,-7.7
1994,07,0.1,20.1,-6.2
1994,08,0.9,21.8,-3.2
1994,09,2.2,22.7,-0.3
1994,10,15.9,23.0,1.9
1994,11,37.3,23.3,4.8
1994,12,67.4,22.8,6.6
1995,01,109.7,22.2,6.9
1995,02,50.5,22.6,5.5
1995,03,50.6,22.1,5.6
1995,04,0.8,22.5,1.3
1995,05,0.6,21.4,-2.5
1995,06,0.0,19.8,-6.6
1995,07,0.0,20.2,-6.2
1995,08,5.9,22.0,-1.8
1995,09,2.4,22.7,1.6
1995,10,1.2,23.6,1.3
1995,11,11.3,23.9,4.9
1995,12,67.6,22.3,4.5
1996,01,98.1,21.4,6.1
1996,02,53.7,22.0,6.3
1996,03,36.4,21.9,4.0
1996,04,13.6,22.2,3.3
1996,05,1.8,21.2,-2.1
1996,06,0.0,20.0,-5.7
1996,07,0.0,19.8,-6.1
1996,08,21.4,20.6,-1.8
1996,09,2.8,21.2,0.0
1996,10,12.3,22.8,2.6
1996,11,53.2,22.1,4.6
1996,12,92.3,22.1,6.7
1997,01,163.2,20.9,7.0
1997,02,140.9,20.9,6.4
1997,03,57.4,20.5,4.6
1997,04,50.6,21.0,1.5
1997,05,2.5,20.5,-2.6
1997,06,0.0,19.9,-4.4
1997,07,0.0,20.9,-3.6
1997,08,7.7,20.8,-1.8
1997,09,37.9,22.2,3.4
1997,10,9.4,23.4,3.1
1997,11,31.9,23.9,5.8
1997,12,28.4,24.8,6.8
1998,01,34.6,24.4,9.0
1998,02,58.6,24.2,7.8
1998,03,42.1,24.5,6.4
1998,04,15.5,23.9,3.3
1998,05,0.0,22.0,-2.0
1998,06,4.9,20.9,-3.0
1998,07,0.0,21.0,-3.4
1998,08,5.8,21.7,-2.4
1998,09,1.6,22.6,-0.1
1998,10,43.6,22.8,2.6
1998,11,62.5,23.5,4.9
1998,12,25.5,23.7,6.3
1999,01,58.5,21.7,6.7
1999,02,121.1,21.3,6.8
1999,03,149.9,21.3,6.8
1999,04,13.4,21.4,1.2
1999,05,6.5,21.0,-1.6
1999,06,0.2,20.6,-6.6
1999,07,0.4,20.6,-4.1
1999,08,0.0,21.4,-0.9
1999,09,26.0,22.1,1.4
1999,10,38.8,22.5,4.2
1999,11,7.6,23.0,3.0
1999,12,30.0,23.7,5.3
2000,01,138.0,21.7,7.5
2000,02,51.3,21.7,6.1
2000,03,44.8,22.9,5.1
2000,04,9.3,22.8,2.6
2000,05,0.3,22.2,-1.4
2000,06,2.1,20.8,-6.2
2000,07,0.0,20.2,-6.4
2000,08,3.3,21.6,-1.1
2000,09,1.2,22.5,-1.5
2000,10,23.9,22.9,2.0
2000,11,5.4,23.8,2.1
2000,12,158.3,22.0,5.1
2001,01,198.6,20.3,6.2
2001,02,165.0,20.6,7.2
2001,03,82.7,21.7,5.8
2001,04,13.8,21.9,2.7
2001,05,0.1,20.8,-2.3
2001,06,1.6,20.2,-5.1
2001,07,0.1,20.3,-5.4
2001,08,8.8,20.6,0.0
2001,09,14.5,22.2,3.2
2001,10,27.3,23.5,3.3
2001,11,15.0,24.7,5.3
2001,12,59.7,22.9,5.5
2002,01,76.0,22.8,6.2
2002,02,116.3,21.6,7.1
2002,03,63.6,22.8,6.7
2002,04,18.3,22.7,5.2
2002,05,4.2,21.9,0.8
2002,06,6.2,21.2,-3.5
2002,07,8.8,18.7,-3.5
2002,08,3.6,21.3,-2.6
2002,09,6.0,22.1,0.7
2002,10,38.0,22.9,4.4
2002,11,34.8,23.9,4.9
2002,12,16.5,24.0,5.6
2003,01,107.5,23.2,6.8
2003,02,91.8,23.2,6.8
2003,03,37.5,22.1,6.3
2003,04,5.9,22.8,1.4
2003,05,4.1,21.6,-0.6
2003,06,0.0,21.6,-6.3
2003,07,9.8,20.4,-4.1
2003,08,4.8,21.3,-5.0
2003,09,3.4,21.9,0.4
2003,10,9.3,23.7,2.4
2003,11,3.7,23.9,3.3
2003,12,95.6,22.6,6.8
2004,01,78.6,21.1,7.8
2004,02,77.3,22.2,7.1
2004,03,37.2,22.4,6.5
2004,04,13.1,22.9,3.3
2004,05,0.0,20.8,-5.0
2004,06,0.2,21.0,-5.6
2004,07,11.7,20.3,-3.8
2004,08,15.9,20.4,1.0
2004,09,9.6,22.5,1.8
2004,10,1.6,23.9,2.6
2004,11,21.4,24.2,4.4
2004,12,51.3,23.7,6.3
2005,01,72.4,21.2,7.6
2005,02,102.5,21.0,7.2
2005,03,23.0,23.1,6.2
2005,04,26.7,22.7,4.1
2005,05,0.0,21.7,-2.2
2005,06,0.0,21.1,-6.4
2005,07,0.0,21.3,-5.1
2005,08,0.0,21.4,-3.3
2005,09,40.7,21.3,0.2
2005,10,52.0,21.3,4.5
2005,11,38.9,23.4,6.2
2005,12,56.4,22.0,6.8
2006,01,110.5,19.8,7.0
2006,02,44.1,21.3,6.2
2006,03,42.3,22.7,6.1
2006,04,17.2,22.6,3.1
2006,05,1.2,21.1,-3.4
2006,06,0.0,20.7,-6.1
2006,07,0.0,20.7,-6.8
2006,08,2.6,21.3,-3.1
2006,09,8.0,22.6,-0.5
2006,10,20.1,24.5,5.1
2006,11,32.7,24.7,7.3
2006,12,29.9,22.9,7.6
2007,01,104.3,22.3,7.4
2007,02,41.7,22.4,7.9
2007,03,72.2,21.3,6.5
2007,04,25.5,23.3,4.0
2007,05,1.2,20.7,3.3
2007,06,0.0,21.9,-3.1
2007,07,0.0,19.4,-4.5
2007,08,2.8,21.7,-1.4
2007,09,36.4,21.5,3.1
2007,10,11.2,24.3,4.6
2007,11,44.4,22.6,5.0
2007,12,85.3,22.1,6.6
2008,01,179.3,20.9,8.0
2008,02,47.9,22.8,5.4
2008,03,71.5,21.7,4.9
2008,04,10.0,23.1,2.8
2008,05,0.0,21.7,-5.5
2008,06,0.0,21.0,-6.5
2008,07,0.0,21.8,-6.9
2008,08,0.0,22.3,-5.2
2008,09,0.0,23.9,-0.4
2008,10,20.3,23.8,4.1
2008,11,12.1,21.1,7.7
2008,12,62.6,24.9,6.6
2009,01,120.0,20.8,7.2
2009,02,123.0,20.7,7.0
2009,03,102.6,20.3,6.2
2009,04,11.0,21.4,4.2
2009,05,1.6,22.6,-2.0
2009,06,0.0,20.8,-7.3
2009,07,0.0,19.4,-4.5
2009,08,0.0,21.4,-5.3
2009,09,3.7,23.7,2.8
2009,10,7.9,24.7,4.6
2009,11,34.5,25.3,7.5
2009,12,77.2,23.2,8.1
2010,01,136.6,22.2,7.9
2010,02,70.7,23.3,7.8
2010,03,38.2,23.8,6.2
2010,04,30.1,24.1,2.8
2010,05,4.9,21.5,-1.6
2010,06,0.0,22.5,-3.5
2010,07,0.0,21.7,-6.2
2010,08,4.4,23.2,-3.7
2010,09,3.3,23.1,0.5
2010,10,12.4,23.7,3.5
2010,11,5.3,23.8,4.2
2010,12,67.1,23.1,7.7
2011,01,65.1,23.0,7.1
2011,02,191.9,20.3,7.0
2011,03,85.6,21.2,6.0
2011,04,30.7,23.4,2.1
2011,05,0.6,22.6,-1.1
2011,06,0.0,20.9,-0.3
2011,07,2.4,20.1,0.4
2011,08,0.0,22.3,1.8
2011,09,0.0,23.2,3.2
2011,10,13.8,22.2,2.5
2011,11,21.1,22.8,5.6
2011,12,94.1,20.7,6.5
2012,01,94.9,20.4,6.5
2012,02,88.7,19.8,6.9
2012,03,49.0,20.7,5.4
2012,04,54.4,21.9,4.1
2012,05,0.0,22.2,-3.5
2012,06,0.0,21.1,-6.0
2012,07,0.0,21.6,-5.3
2012,08,3.0,22.8,-4.1
2012,09,1.4,23.6,1.4
2012,10,22.8,23.8,3.9
2012,11,24.6,22.8,7.1
2012,12,30.1,20.9,7.8
2013,01,122.7,20.1,6.8
2013,02,119.9,19.7,6.4
2013,03,37.6,23.7,5.3
2013,04,0.0,24.2,-0.6
2013,05,13.8,22.3,-0.6
2013,06,9.4,19.6,-3.8
2013,07,0.0,21.5,-3.1
2013,08,32.4,21.8,-3.8
2013,09,11.1,22.0,0.2
2013,10,32.1,22.8,4.2
2013,11,25.2,23.2,5.3
2013,12,107.1,21.1,7.3
2014,01,118.5,20.0,7.2
2014,02,90.5,20.8,6.1
2014,03,16.3,23.3,4.0
2014,04,9.9,24.7,3.3
2014,05,7.4,22.8,-2.5
2014,06,1.1,22.6,-5.5
2014,07,0.0,21.3,-6.1
2014,08,7.6,21.8,-1.5
2014,09,18.9,22.6,3.2
2014,10,18.1,22.8,5.3
2014,11,34.9,22.3,6.2
2014,12,40.8,22.8,6.4
2015,01,132.6,20.4,6.7
2015,02,78.8,23.0,6.9
2015,03,80.2,22.8,6.0
2015,04,42.3,23.0,4.8
2015,05,1.4,22.5,-3.6
2015,06,0.0,23.9,-5.5
2015,07,0.0,21.3,-5.8
2015,08,31.1,21.8,-3.3
2015,09,4.0,23.8,1.0
2015,10,27.4,23.6,3.9
2015,11,32.9,24.5,5.7
2015,12,19.9,23.2,6.8
2016,01,33.9,23.8,6.7
2016,02,117.5,22.8,8.4
2016,03,19.6,25.7,5.6
2016,04,14.0,24.8,3.4
2016,05,0.0,23.7,-3.0
2016,06,0.0,20.4,-4.6
2016,07,0.5,21.5,-5.5
2016,08,0.0,22.7,-4.0
2016,09,23.9,21.6,0.1
2016,10,29.1,21.3,4.2
2016,11,6.9,23.2,4.6
2016,12,49.6,22.1,6.2
2017,01,124.6,21.8,7.0
2017,02,50.2,21.9,7.2
2017,03,66.3,22.8,6.7
2017,04,7.0,23.8,3.2
2017,05,2.4,22.3,-0.6
2017,06,0.0,22.9,-5.8
2017,07,0.2,23.4,-5.5
2017,08,0.0,23.0,-3.7
2017,09,24.0,21.3,2.8
2017,10,23.6,26.1,3.9
2017,11,28.7,24.8,5.2
2017,12,112.5,22.0,7.1
2018,01,138.2,21.5,7.5
2018,02,94.0,21.4,7.2
2018,03,126.8,22.5,6.0
2018,04,3.4,24.4,1.7
2018,05,3.8,23.7,-3.8
2018,06,0.0,20.7,-2.7
2018,07,10.3,21.1,-2.6
2018,08,18.7,21.1,-2.4
2018,09,7.7,24.5,-1.4
2018,10,51.6,24.3,5.8
2018,11,24.0,24.9,6.8
2018,12,112.3,23.0,6.3
2019,01,88.9,23.4,7.5
2019,02,117.4,22.1,7.0
2019,03,33.1,24.5,5.0
2019,04,37.8,22.7,3.0
2019,05,1.8,24.0,-1.9
2019,06,2.5,23.9,0.4
2019,07,8.2,23.1,-4.8
2019,08,0.0,24.8,-3.8
2019,09,34.9,23.7,2.4
2019,10,22.8,24.5,3.3
2019,11,55.2,23.3,6.4
2019,12,73.0,24.7,6.7
2020,01,82.6,24.4,7.8
2020,02,113.3,24.1,8.0
2020,03,70.7,23.5,7.1
2020,04,5.2,25.2,2.3
2020,05,5.9,24.5,-3.1
2020,06,0.0,23.4,-4.2
2020,07,0.0,22.1,-4.4
2020,08,0.0,23.8,-2.3
2020,09,29.1,24.2,3.0
2020,10,45.3,24.4,5.3
2020,11,14.7,25.4,4.7
2020,12,81.5,23.8,7.2
