anio,mes,pp,tmax,tmin
1981,08,1.5,12.1,-4.1
1981,09,10.2,12.5,-2.7
1981,10,0.0,15.0,-0.4
1981,11,4.5,15.9,1.9
1981,12,72.5,15.4,3.9
1982,01,86.9,13.6,4.1
1982,02,28.4,15.1,3.0
1982,03,42.3,14.0,3.1
1982,04,3.5,13.7,-0.4
1982,05,0.0,12.7,-7.2
1982,06,0.0,11.7,-8.5
1982,07,0.0,12.4,-8.1
1982,08,0.0,13.2,-5.4
1982,09,8.5,13.3,-2.3
1982,10,23.6,14.9,0.9
1982,11,11.5,15.7,3.0
1982,12,8.5,15.9,2.6
1983,01,0.0,16.7,3.6
1983,02,16.0,15.8,3.7
1983,03,9.4,17.2,2.5
1983,04,0.0,15.9,0.7
1983,05,0.0,14.1,-4.8
1983,06,0.0,12.7,-7.8
1983,07,0.0,13.6,-7.5
1983,08,0.0,13.9,-4.7
1983,09,5.6,14.2,-1.6
1983,10,3.0,15.6,-0.8
1983,11,0.0,16.2,-1.6
1983,12,14.5,15.5,2.4
1984,01,148.8,12.1,3.5
1984,02,173.5,12.6,3.9
1984,03,95.1,13.0,3.9
1984,04,0.0,14.1,0.5
1984,05,0.5,13.6,-3.9
1984,06,0.0,12.3,-4.7
1984,07,0.0,12.2,-7.1
1984,08,0.0,12.4,-5.7
1984,09,0.0,13.7,-4.7
1984,10,19.4,15.1,2.0
1984,11,47.0,14.5,3.0
1984,12,2.9,14.9,2.4
1985,01,64.3,13.7,3.7
1985,02,68.5,12.9,3.9
1985,03,28.8,14.3,2.8
1985,04,29.1,13.8,1.4
1985,05,0.4,13.6,-2.6
1985,06,7.7,12.3,-5.3
1985,07,0.0,12.1,-8.3
1985,08,2.3,13.9,-5.5
1985,09,15.7,13.4,-1.6
1985,10,0.6,15.1,-1.6
1985,11,55.9,13.4,2.0
1985,12,47.9,13.9,4.0
1986,01,41.0,14.7,3.9
1986,02,39.6,14.1,3.5
1986,03,67.1,13.8,3.3
1986,04,23.5,14.4,0.5
1986,05,0.6,13.3,-5.3
1986,06,0.2,13.0,-8.7
1986,07,0.0,11.9,-9.8
1986,08,6.5,13.0,-5.9
1986,09,7.4,13.8,-2.5
1986,10,4.2,14.8,-2.1
1986,11,15.3,15.5,1.4
1986,12,72.9,13.8,3.3
1987,01,112.6,13.9,4.6
1987,02,17.0,14.5,1.1
1987,03,5.0,14.4,1.3
1987,04,9.1,14.6,-1.3
1987,05,0.3,13.6,-4.3
1987,06,2.4,12.5,-6.5
1987,07,7.6,12.0,-5.7
1987,08,0.0,13.7,-6.8
1987,09,0.8,14.3,-3.9
1987,10,19.3,14.9,-1.0
1987,11,25.8,15.4,4.2
1987,12,14.2,16.1,1.9
1988,01,92.9,14.8,4.1
1988,02,23.9,14.9,2.5
1988,03,82.6,13.8,4.0
1988,04,30.8,14.0,1.0
1988,05,29.5,13.2,-3.5
1988,06,0.0,12.6,-8.4
1988,07,0.0,13.0,-7.8
1988,08,0.0,14.6,-6.7
1988,09,0.0,14.5,-2.5
1988,10,0.0,15.0,-1.6
1988,11,0.0,15.7,0.0
1988,12,14.9,15.2,2.8
1989,01,50.6,14.3,3.0
1989,02,22.1,14.1,3.4
1989,03,40.2,14.0,3.6
1989,04,20.7,13.5,0.0
1989,05,0.0,13.5,-3.1
1989,06,0.4,12.7,-4.6
1989,07,0.8,12.3,-5.4
1989,08,0.3,13.1,-7.0
1989,09,0.6,14.5,-4.5
1989,10,2.7,15.6,-0.8
1989,11,16.9,15.3,-0.7
1989,12,8.2,15.9,3.3
1990,01,76.4,14.2,4.6
1990,02,26.7,14.5,2.3
1990,03,15.3,14.6,1.1
1990,04,12.0,14.5,-1.4
1990,05,1.3,13.6,-7.4
1990,06,12.9,12.2,-8.5
1990,07,0.0,12.4,-12.3
1990,08,3.1,12.9,-8.9
1990,09,0.2,13.9,-8.2
1990,10,28.5,15.1,-2.1
1990,11,25.9,15.5,0.7
1990,12,65.4,15.4,1.9
1991,01,87.6,14.5,2.2
1991,02,24.6,15.0,1.2
1991,03,75.9,14.1,0.8
1991,04,2.4,14.7,0.6
1991,05,0.0,14.1,-0.8
1991,06,0.0,13.3,-2.3
1991,07,0.0,13.5,-5.3
1991,08,0.0,13.5,-2.7
1991,09,0.0,13.3,-1.4
1991,10,0.0,14.4,0.8
1991,11,4.3,14.7,0.8
1991,12,14.8,15.2,-1.4
1992,01,139.6,13.3,2.3
1992,02,0.0,14.7,1.5
1992,03,0.0,14.7,0.0
1992,04,0.0,13.7,0.0
1992,05,0.0,12.9,-2.1
1992,06,0.0,12.5,-9.5
1992,07,0.0,12.4,-10.3
1992,08,0.0,12.5,-9.0
1992,09,0.0,12.9,-10.6
1992,10,0.0,14.2,-11.7
1992,11,5.2,14.3,-9.9
1992,12,10.1,15.2,1.9
1993,01,151.6,14.4,6.1
1993,02,8.0,14.5,0.9
1993,03,78.6,14.1,1.9
1993,04,0.0,14.8,-0.7
1993,05,0.0,13.9,-3.6
1993,06,0.0,13.5,-2.9
1993,07,0.0,13.9,-2.1
1993,08,11.5,13.7,-3.9
1993,09,0.0,14.1,-2.1
1993,10,11.7,14.7,-1.1
1993,11,1.7,15.8,1.8
1993,12,33.7,16.4,3.4
1994,01,77.0,15.8,3.1
1994,02,42.8,14.9,2.4
1994,03,32.4,15.6,0.8
1994,04,3.3,14.8,0.8
1994,05,0.0,13.7,0.8
1994,06,0.0,12.7,-6.9
1994,07,0.0,13.1,-10.9
1994,08,0.0,13.6,-10.5
1994,09,9.5,14.3,-9.0
1994,10,0.0,14.8,-7.9
1994,11,0.0,15.8,-5.9
1994,12,66.5,14.8,2.1
1995,01,30.3,15.6,1.8
1995,02,2.8,15.2,-0.4
1995,03,32.5,15.3,1.6
1995,04,6.5,15.0,-1.7
1995,05,0.0,13.5,-7.1
1995,06,0.0,12.7,-12.4
1995,07,0.0,12.6,-12.3
1995,08,0.0,14.1,-6.8
1995,09,0.0,14.2,-2.3
1995,10,0.4,14.8,-2.2
1995,11,0.0,16.0,1.1
1995,12,13.3,14.7,0.6
1996,01,43.5,14.7,1.4
1996,02,81.3,15.0,2.9
1996,03,30.7,15.0,1.1
1996,04,0.0,14.3,1.8
1996,05,0.0,13.3,-1.3
1996,06,0.0,12.2,-4.1
1996,07,0.0,12.0,-11.6
1996,08,0.0,13.1,-10.3
1996,09,0.0,13.4,-9.7
1996,10,0.0,12.5,-11.4
1996,11,0.0,14.9,-4.9
1996,12,42.5,15.7,0.9
1997,01,103.2,14.0,2.2
1997,02,130.4,13.9,2.4
1997,03,58.1,13.6,0.3
1997,04,13.5,13.2,-4.5
1997,05,0.0,12.8,-7.5
1997,06,0.0,12.3,-11.2
1997,07,0.0,13.1,-12.1
1997,08,0.0,12.7,-9.6
1997,09,0.0,13.5,-11.9
1997,10,0.0,14.7,-6.5
1997,11,0.0,15.6,-4.0
1997,12,20.2,17.1,-3.0
1998,01,99.2,15.7,1.8
1998,02,43.1,15.7,3.7
1998,03,0.0,16.9,1.5
1998,04,0.0,14.8,1.0
1998,05,0.0,13.0,-4.0
1998,06,21.0,11.9,-9.9
1998,07,0.0,12.2,-9.9
1998,08,0.0,12.7,-11.5
1998,09,0.0,13.2,-9.6
1998,10,0.0,14.1,-8.1
1998,11,0.0,15.1,-8.3
1998,12,0.0,16.2,1.3
1999,01,49.9,14.9,-4.4
1999,02,155.0,13.1,2.1
1999,03,153.3,12.9,1.2
1999,04,14.7,13.7,-0.5
1999,05,0.3,14.0,-4.7
1999,06,0.0,12.2,-7.8
1999,07,0.0,12.4,-7.3
1999,08,0.0,13.6,-6.7
1999,09,0.0,14.1,-4.2
1999,10,0.0,14.7,-0.7
1999,11,0.0,14.9,-2.3
1999,12,16.6,15.8,0.3
2000,01,94.0,14.3,3.9
2000,02,44.1,14.7,3.6
2000,03,71.6,14.9,2.6
2000,04,0.0,14.7,-1.5
2000,05,0.0,14.1,-4.2
2000,06,0.0,12.7,-9.1
2000,07,0.0,12.2,-7.9
2000,08,0.0,12.7,-4.7
2000,09,0.0,14.0,-4.7
2000,10,0.0,15.3,-0.2
2000,11,0.0,15.4,-1.6
2000,12,13.4,15.4,1.9
2001,01,175.4,13.3,3.0
2001,02,203.3,14.5,3.9
2001,03,92.0,13.8,2.8
2001,04,10.3,14.5,-1.0
2001,05,0.0,13.3,-4.0
2001,06,0.0,12.9,-6.0
2001,07,0.0,13.2,-8.5
2001,08,0.0,13.3,-3.9
2001,09,0.0,14.5,-4.4
2001,10,0.0,16.2,-2.0
2001,11,0.0,17.1,-2.0
2001,12,35.5,15.8,-0.7
2002,01,6.8,15.8,1.9
2002,02,144.1,14.7,2.6
2002,03,25.3,14.7,3.1
2002,04,10.5,14.4,1.8
2002,05,0.0,13.5,0.2
2002,06,0.0,13.2,-0.6
2002,07,0.0,12.4,-1.7
2002,08,0.0,13.3,-1.4
2002,09,0.0,13.8,-1.2
2002,10,7.5,15.2,0.8
2002,11,5.2,15.9,1.1
2002,12,24.1,15.8,2.3
2003,01,37.0,15.9,2.2
2003,02,0.0,15.4,2.3
2003,03,23.9,15.0,2.3
2003,04,0.0,14.5,1.3
2003,05,0.0,13.7,-4.6
2003,06,0.0,13.4,-8.3
2003,07,20.5,12.7,-0.5
2003,08,0.0,13.1,-8.8
2003,09,0.0,13.7,-5.8
2003,10,0.0,15.0,-3.2
2003,11,0.0,16.2,-1.2
2003,12,18.9,16.5,-0.6
2004,01,52.9,15.2,5.0
2004,02,117.3,15.0,3.4
2004,03,5.2,14.7,3.3
2004,04,0.0,14.4,1.6
2004,05,0.0,12.6,-1.5
2004,06,3.2,12.3,-3.7
2004,07,9.6,12.2,-0.5
2004,08,3.7,11.6,-0.2
2004,09,0.0,12.7,4.3
2004,10,0.0,13.8,1.3
2004,11,0.0,15.0,1.2
2004,12,0.0,15.9,1.8
2005,01,71.4,13.9,3.9
2005,02,123.3,12.8,3.3
2005,03,5.5,14.4,3.1
2005,04,0.0,14.3,2.6
2005,05,0.0,13.1,-0.7
2005,06,0.0,12.4,-1.4
2005,07,0.0,12.2,-1.3
2005,08,0.0,12.9,-1.6
2005,09,0.0,12.3,-0.7
2005,10,0.0,13.2,1.3
2005,11,5.2,14.2,1.5
2005,12,21.9,14.6,3.8
2006,01,129.6,13.8,3.8
2006,02,52.7,13.2,2.9
2006,03,30.2,14.1,3.8
2006,04,0.0,14.0,2.4
2006,05,0.0,12.6,-0.4
2006,06,0.0,12.1,-2.6
2006,07,0.0,12.5,-2.1
2006,08,0.0,12.6,-1.6
2006,09,0.0,12.7,0.0
2006,10,0.0,14.1,1.7
2006,11,5.0,15.0,3.8
2006,12,8.0,15.4,4.2
2007,01,67.2,14.2,4.2
2007,02,90.2,14.2,3.8
2007,03,37.4,13.4,4.2
2007,04,0.0,14.0,2.4
2007,05,0.0,12.4,-0.5
2007,06,0.0,12.5,0.8
2007,07,0.0,13.1,-2.5
2007,08,0.0,13.7,0.4
2007,09,0.0,14.1,1.3
2007,10,0.0,16.0,1.6
2007,11,19.0,15.7,0.1
2007,12,10.2,16.3,3.0
2008,01,160.1,14.7,4.9
2008,02,21.6,15.5,3.6
2008,03,17.6,15.4,3.1
2008,04,0.0,15.0,-0.1
2008,05,0.0,12.9,-3.0
2008,06,0.0,12.7,-2.9
2008,07,0.0,12.7,-2.8
2008,08,0.0,13.8,-2.9
2008,09,0.0,14.1,-1.0
2008,10,0.0,14.0,0.4
2008,11,0.0,14.2,1.2
2008,12,30.0,14.5,3.3
2009,01,20.1,14.3,2.8
2009,02,37.1,14.3,3.8
2009,03,30.2,14.4,2.6
2009,04,0.0,14.2,2.0
2009,05,0.0,13.5,-2.0
2009,06,0.0,13.8,-11.2
2009,07,0.0,12.9,-2.0
2009,08,0.0,14.0,-4.0
2009,09,0.0,13.9,1.3
2009,10,0.0,15.4,-1.5
2009,11,8.8,16.0,4.3
2009,12,8.7,15.9,5.0
2010,01,34.6,16.7,3.3
2010,02,69.7,14.4,4.0
2010,03,27.4,14.3,2.7
2010,04,11.5,14.1,-1.7
2010,05,1.9,13.4,-4.4
2010,06,0.0,13.8,-5.8
2010,07,0.0,13.6,-8.7
2010,08,0.0,14.7,-6.1
2010,09,3.3,14.8,-3.7
2010,10,3.6,14.9,2.4
2010,11,0.0,16.0,2.4
2010,12,22.9,16.0,5.8
2011,01,126.9,16.5,0.1
2011,02,160.2,14.7,0.2
2011,03,19.5,15.3,1.4
2011,04,0.0,15.2,-1.5
2011,05,0.0,14.1,-7.5
2011,06,0.0,13.2,-9.8
2011,07,33.4,12.4,-7.9
2011,08,0.0,13.6,-7.5
2011,09,0.0,14.4,-4.2
2011,10,0.0,15.6,-3.6
2011,11,10.0,16.2,0.0
2011,12,50.7,15.2,-2.2
2012,01,109.8,13.9,-0.7
2012,02,112.0,13.5,1.1
2012,03,88.9,14.2,-3.1
2012,04,2.4,14.4,-2.8
2012,05,0.0,13.6,-5.7
2012,06,0.0,13.6,-7.5
2012,07,0.0,13.9,-8.3
2012,08,0.0,14.7,-7.3
2012,09,0.0,15.9,-5.8
2012,10,0.0,16.0,-3.3
2012,11,0.0,17.7,-2.4
2012,12,71.2,16.8,-0.8
2013,01,141.9,14.9,2.2
2013,02,13.3,15.0,3.5
2013,03,11.0,16.6,-2.8
2013,04,0.0,15.9,-4.7
2013,05,0.8,15.1,-5.8
2013,06,11.1,14.5,-6.7
2013,07,0.0,13.4,-7.8
2013,08,0.0,14.9,-8.9
2013,09,0.0,13.7,-7.6
2013,10,0.0,15.2,-2.9
2013,11,0.0,16.4,5.8
2013,12,91.4,14.9,6.4
2014,01,59.6,14.7,2.7
2014,02,55.7,14.5,1.9
2014,03,0.0,16.0,1.9
2014,04,0.0,15.4,-4.0
2014,05,0.0,14.1,-7.0
2014,06,0.0,14.2,-9.7
2014,07,0.0,14.9,-11.4
2014,08,0.0,14.8,-7.3
2014,09,2.5,14.0,-7.6
2014,10,6.5,14.9,-6.2
2014,11,7.0,16.0,-4.8
2014,12,0.0,15.1,-4.0
2015,01,94.0,14.5,2.7
2015,02,56.4,14.6,1.4
2015,03,59.0,13.5,2.4
2015,04,19.0,13.2,-0.4
2015,05,0.0,13.9,-5.8
2015,06,0.0,14.1,-8.8
2015,07,0.0,13.5,-11.0
2015,08,0.0,13.8,-10.1
2015,09,0.0,14.2,-5.5
2015,10,0.0,13.7,-1.7
2015,11,0.0,13.3,-1.0
2015,12,0.0,13.7,3.0
2016,01,22.5,15.0,-0.1
2016,02,79.6,16.2,1.3
2016,03,61.0,16.1,1.3
2016,04,16.0,14.6,-0.4
2016,05,0.0,13.4,-5.8
2016,06,0.0,13.0,-7.4
2016,07,0.5,14.1,-10.9
2016,08,0.0,14.2,-10.9
2016,09,0.0,15.6,-8.2
2016,10,0.0,14.1,-2.1
2016,11,0.0,15.9,3.2
2016,12,8.5,16.2,2.6
2017,01,250.5,15.5,2.1
2017,02,60.5,15.8,2.3
2017,03,55.5,15.5,0.7
2017,04,15.0,14.9,0.7
2017,05,0.5,13.7,-7.0
2017,06,0.0,14.4,-11.1
2017,07,0.0,14.0,-7.9
2017,08,0.0,14.5,-7.7
2017,09,0.0,13.6,0.4
2017,10,18.0,15.9,-0.5
2017,11,0.0,16.4,2.2
2017,12,28.2,15.6,2.2
2018,01,86.0,16.8,2.7
2018,02,122.0,14.7,1.1
2018,03,32.0,12.9,0.9
2018,04,3.5,14.2,0.7
2018,05,0.0,12.6,-2.6
2018,06,0.0,11.6,-6.4
2018,07,33.0,17.0,-6.8
2018,08,39.6,16.0,-3.8
2018,09,29.7,17.9,-1.2
2018,10,73.7,17.8,4.7
2018,11,84.6,18.2,5.4
2018,12,60.1,17.4,4.5
2019,01,120.5,14.4,2.9
2019,02,87.5,13.1,2.0
2019,03,15.1,13.2,1.1
2019,04,0.0,13.1,0.5
2019,05,1.0,13.0,-3.0
2019,06,0.0,14.6,-7.9
2019,07,0.5,14.3,-9.8
2019,08,0.0,13.9,-8.1
2019,09,0.0,13.9,-4.4
2019,10,0.0,13.7,-1.0
2019,11,10.0,14.5,1.2
2019,12,40.3,15.4,2.9
2020,01,109.0,15.7,2.7
2020,02,86.0,15.0,3.3
2020,03,106.0,14.9,3.4
2020,04,0.0,13.9,0.6
2020,05,0.0,13.8,-4.6
2020,06,0.0,13.9,-7.2
2020,07,0.0,14.4,-8.5
2020,08,0.0,14.2,-8.5
2020,09,7.0,13.9,-4.5
2020,10,58.7,14.8,0.6
2020,11,0.0,17.7,-0.3
2020,12,12.2,16.6,2.5
