anio,mes,pp,tmax,tmin
1984,04,0.4,18.2,0.0
1984,05,0.0,15.5,-4.3
1984,06,9.4,11.5,-5.5
1984,07,0.0,12.5,-8.6
1984,08,9.7,12.6,-6.0
1984,09,0.0,16.0,-6.8
1984,10,9.7,20.2,3.6
1984,11,27.0,19.9,5.0
1984,12,6.1,20.4,3.8
1985,01,37.5,21.2,5.7
1985,02,46.5,19.2,6.1
1985,03,12.0,20.5,4.4
1985,04,0.0,19.2,0.1
1985,05,0.0,17.0,-5.7
1985,06,0.0,13.6,-7.7
1985,07,0.0,13.4,-10.6
1985,08,0.0,15.9,-6.9
1985,09,0.0,16.9,-3.3
1985,10,0.0,20.5,-2.7
1985,11,46.7,17.7,3.5
1985,12,94.0,20.8,5.5
1986,01,7.0,22.7,6.7
1986,02,14.0,21.6,5.3
1986,03,59.0,19.0,4.6
1986,04,6.0,19.1,-0.2
1986,05,0.0,15.0,-2.4
1986,06,0.0,13.8,-9.6
1986,07,0.0,13.5,-13.1
1986,08,0.0,14.3,-5.4
1986,09,0.0,17.0,-3.4
1986,10,0.0,18.6,-2.0
1986,11,3.2,21.1,2.1
1986,12,71.0,17.2,3.2
1987,01,179.0,20.6,7.1
1987,02,5.0,20.6,3.1
1987,03,19.0,18.8,1.6
1987,04,0.0,19.7,-1.3
1987,05,0.0,16.1,-3.5
1987,06,0.0,13.3,-9.1
1987,07,0.0,12.0,-6.1
1987,08,0.0,15.1,-6.1
1987,09,2.0,21.2,-1.4
1987,10,25.0,18.5,-2.8
1987,11,6.2,22.2,2.5
1987,12,0.0,22.1,2.5
1988,01,19.5,23.1,6.4
1988,02,0.0,22.2,3.2
1988,03,51.6,20.1,5.7
1988,04,8.7,20.5,1.5
1988,05,0.0,14.9,-3.4
1988,06,35.5,13.4,-8.5
1988,07,0.0,14.0,-9.6
1988,08,0.0,16.9,-9.4
1988,09,6.9,19.5,-3.1
1988,10,0.0,19.1,-2.9
1988,11,1.6,21.7,-0.4
1988,12,45.3,22.1,4.6
1989,01,10.1,21.5,4.7
1989,02,16.6,21.9,3.9
1989,03,9.0,22.1,4.1
1989,04,4.9,18.7,0.2
1989,05,0.0,17.0,-7.7
1989,06,0.0,11.1,-8.2
1989,07,0.0,13.5,-9.7
1989,08,0.0,14.2,-9.9
1989,09,0.0,13.8,-7.8
1989,10,0.0,20.1,-1.3
1989,11,8.5,19.1,-0.6
1989,12,0.0,17.5,0.0
1990,01,37.2,20.9,4.8
1990,02,21.5,18.1,2.2
1990,03,15.1,20.2,2.6
1990,04,0.0,19.9,0.5
1990,05,1.0,16.8,-6.0
1990,06,2.5,13.7,-7.2
1990,07,0.0,12.4,-11.2
1990,08,0.0,15.1,-8.4
1990,09,0.2,13.7,-11.7
1990,10,1.3,19.5,-1.3
1990,11,10.5,23.0,5.3
1990,12,34.1,22.5,6.3
1991,01,40.8,19.9,6.3
1991,02,12.6,20.2,5.2
1991,03,11.7,22.8,5.8
1991,04,4.5,21.2,0.4
1991,05,0.0,17.9,-5.3
1991,06,0.0,15.1,-7.2
1991,07,0.0,14.9,-9.6
1991,08,0.0,17.8,-6.4
1991,09,0.0,19.4,-2.1
1991,10,5.9,21.6,-0.8
1991,11,0.0,22.8,3.4
1991,12,5.4,22.1,2.5
1992,01,69.9,21.8,7.3
1992,02,10.8,22.0,4.4
1992,03,0.0,20.4,0.5
1992,04,0.0,18.6,-2.7
1992,05,0.0,16.4,-7.4
1992,06,0.0,14.0,-9.0
1992,07,0.0,13.4,-9.9
1992,08,0.0,15.0,-7.8
1992,09,0.0,14.9,-8.2
1992,10,0.0,20.1,-2.9
1992,11,3.5,21.2,-0.7
1992,12,76.0,18.8,0.4
1993,01,55.4,17.5,3.1
1993,02,6.3,18.6,3.6
1993,03,56.1,18.1,3.8
1993,04,4.2,17.5,-3.9
1993,05,6.1,13.7,-6.3
1993,06,0.0,12.3,-10.7
1993,07,0.0,15.7,-7.4
1993,08,15.5,17.6,-6.2
1993,09,0.0,14.2,-6.2
1993,10,0.0,18.9,-2.9
1993,11,0.0,20.9,0.7
1993,12,35.0,21.4,3.9
1994,01,43.3,21.2,5.8
1994,02,33.3,19.0,3.1
1994,03,15.0,19.2,0.2
1994,04,10.0,18.6,-3.3
1994,05,0.0,14.6,-8.5
1994,06,0.0,13.3,-9.7
1994,07,0.0,14.2,-9.2
1994,08,0.0,16.2,-7.5
1994,09,3.5,17.0,-3.8
1994,10,0.0,17.7,-0.2
1994,11,0.0,18.4,2.3
1994,12,47.9,20.0,4.6
1995,01,38.8,19.9,6.4
1995,02,1.5,20.3,2.2
1995,03,4.6,19.9,2.6
1995,04,0.0,17.2,-4.3
1995,05,1.3,15.7,-7.8
1995,06,0.0,12.7,-13.7
1995,07,0.0,13.4,-13.0
1995,08,0.3,16.9,-6.8
1995,09,0.0,17.6,-4.6
1995,10,0.0,19.7,-4.8
1995,11,0.0,21.7,0.6
1995,12,56.5,21.3,3.5
1996,01,72.3,22.0,4.3
1996,02,38.2,22.4,6.3
1996,03,0.0,21.2,1.2
1996,04,2.0,19.7,-1.5
1996,05,0.0,15.3,-7.9
1996,06,0.0,12.6,-12.0
1996,07,0.0,13.3,-12.0
1996,08,18.8,12.9,-9.1
1996,09,0.0,17.4,-6.1
1996,10,0.0,20.8,-4.4
1996,11,28.0,21.1,0.8
1996,12,40.5,22.0,4.1
1997,01,90.1,20.2,7.0
1997,02,83.1,19.7,7.0
1997,03,22.0,19.1,2.6
1997,04,0.3,18.2,-1.7
1997,05,0.0,16.6,-7.0
1997,06,0.0,13.1,-9.5
1997,07,0.0,14.9,-8.8
1997,08,0.0,14.5,-6.7
1997,09,4.5,17.7,-3.1
1997,10,0.0,19.3,-4.1
1997,11,1.0,21.6,-0.4
1997,12,0.0,23.3,1.7
1998,01,22.0,24.0,7.0
1998,02,0.0,23.8,4.1
1998,03,0.0,23.2,1.4
1998,04,0.0,19.4,-3.5
1998,05,0.0,16.0,-8.3
1998,06,0.0,14.1,-9.1
1998,07,0.0,14.6,-9.9
1998,08,0.0,15.6,-10.0
1998,09,0.0,17.4,-7.6
1998,10,8.1,19.2,-4.2
1998,11,4.1,21.6,-0.6
1998,12,5.8,23.5,2.3
1999,01,45.0,21.8,4.6
1999,02,78.7,19.4,7.0
1999,03,89.9,18.7,6.2
1999,04,2.6,17.5,-0.3
1999,05,0.0,14.2,-7.3
1999,06,0.0,11.7,-10.9
1999,07,0.0,12.9,-8.3
1999,08,0.0,14.3,-8.8
1999,09,0.0,16.7,-5.6
1999,10,0.0,19.4,-0.3
1999,11,0.0,19.4,-2.9
1999,12,4.2,16.4,-3.0
2000,01,134.2,19.1,7.4
2000,02,51.2,18.0,2.8
2000,03,4.6,19.9,2.6
2000,04,0.0,16.8,-4.8
2000,05,5.6,13.4,-7.5
2000,06,0.0,9.4,-13.4
2000,07,0.0,10.0,-13.7
2000,08,0.0,12.4,-10.6
2000,09,0.0,13.8,-8.7
2000,10,0.0,17.0,-4.7
2000,11,0.0,13.8,-9.7
2000,12,43.4,18.6,2.7
2001,01,226.5,16.5,6.4
2001,02,135.7,17.9,7.2
2001,03,0.7,18.9,2.8
2001,04,0.0,16.8,-4.8
2001,05,0.0,11.5,-9.7
2001,06,0.0,11.4,-11.7
2001,07,0.0,11.9,-9.2
2001,08,0.0,14.2,-5.7
2001,09,0.1,17.0,-2.5
2001,10,0.0,19.7,0.2
2001,11,10.2,22.7,2.1
2001,12,0.0,21.2,2.6
2002,01,2.8,20.4,4.4
2002,02,70.0,19.7,5.6
2002,03,16.7,20.3,5.3
2002,04,0.7,20.9,2.0
2002,05,0.0,16.2,-2.5
2002,06,6.1,13.3,-8.7
2002,07,0.0,12.0,-6.6
2002,08,0.0,17.1,-8.1
2002,09,0.0,13.6,-7.9
2002,10,33.1,18.3,-0.3
2002,11,2.9,20.8,-0.7
2002,12,0.5,22.5,2.1
2003,01,74.6,21.9,6.5
2003,02,14.2,21.9,4.9
2003,03,38.0,20.0,2.9
2003,04,0.0,19.0,-3.7
2003,05,3.3,14.8,-7.2
2003,06,0.0,13.1,-12.1
2003,07,0.0,12.3,-9.1
2003,08,0.0,11.8,-13.3
2003,09,0.0,13.9,-8.1
2003,10,0.0,19.2,-3.4
2003,11,0.0,20.3,-0.7
2003,12,53.5,21.2,3.3
2004,01,98.5,19.3,5.8
2004,02,33.2,21.0,5.0
2004,03,16.4,23.2,5.4
2004,04,0.0,20.7,-0.5
2004,05,0.0,13.8,-10.0
2004,06,0.0,10.4,-13.6
2004,07,0.0,10.1,-9.7
2004,08,0.0,12.5,-5.8
2004,09,0.0,19.0,-3.5
2004,10,0.0,20.0,-6.4
2004,11,0.0,21.0,-2.5
2004,12,59.9,21.1,3.2
2005,01,111.4,20.6,6.6
2005,02,115.1,18.8,7.2
2005,03,124.7,18.9,3.6
2005,04,0.0,18.2,1.2
2005,05,0.0,17.0,-7.4
2005,06,0.0,15.3,-6.7
2005,07,0.0,13.3,-8.6
2005,08,0.0,15.1,-9.0
2005,09,7.2,19.3,-7.5
2005,10,0.0,18.4,-5.0
2005,11,1.8,22.1,-2.7
2005,12,24.6,21.9,3.1
2006,01,158.9,22.7,7.4
2006,02,33.2,20.8,5.0
2006,03,79.8,18.8,2.8
2006,04,8.0,17.7,2.1
2006,05,0.0,18.0,-1.2
2006,06,0.0,16.8,-7.4
2006,07,0.0,16.2,-4.5
2006,08,0.0,17.0,-2.6
2006,09,0.0,16.2,-0.4
2006,10,0.0,16.9,-0.9
2006,11,0.0,23.6,0.1
2006,12,1.7,26.0,1.7
2007,01,23.8,23.1,2.7
2007,02,7.6,22.8,2.0
2007,03,27.9,22.7,2.6
2007,04,0.0,21.6,1.1
2007,05,0.0,21.1,0.8
2007,06,0.0,16.9,-6.8
2007,07,0.0,17.7,-8.2
2007,08,0.0,20.1,-6.5
2007,09,0.0,23.0,-4.2
2007,10,0.0,22.4,-3.9
2007,11,1.2,24.0,-1.4
2007,12,27.5,23.9,3.6
2008,01,143.7,25.7,4.3
2008,02,22.5,19.7,2.1
2008,03,13.8,18.0,0.8
2008,04,0.0,17.7,-6.8
2008,05,0.0,15.9,-11.9
2008,06,0.0,12.0,-10.5
2008,07,0.0,14.5,-11.6
2008,08,0.0,14.1,-11.6
2008,09,0.0,14.7,-6.9
2008,10,0.0,15.3,-6.3
2008,11,3.2,22.2,4.2
2008,12,0.0,14.5,1.4
2009,01,45.3,18.3,4.4
2009,02,37.0,20.6,5.9
2009,03,13.6,20.7,4.8
2009,04,0.0,19.3,-0.4
2009,05,0.0,11.1,-7.2
2009,06,0.0,11.2,-9.1
2009,07,0.0,10.5,-9.6
2009,08,0.0,11.5,-5.1
2009,09,0.0,11.9,-5.1
2009,10,0.0,20.4,-2.7
2009,11,0.0,13.1,5.0
2009,12,0.0,12.3,5.1
2010,01,27.9,11.4,5.0
2010,02,72.8,19.6,5.4
2010,03,0.0,17.5,5.4
2010,04,0.0,15.7,4.0
2010,05,7.5,14.7,-3.2
2010,06,0.0,14.4,-8.3
2010,07,0.0,12.2,-8.2
2010,08,0.0,13.6,-4.2
2010,09,0.0,16.6,-9.2
2010,10,0.0,13.7,-4.0
2010,11,0.0,14.2,-4.1
2010,12,0.0,14.5,-3.8
2011,01,61.4,14.7,-3.8
2011,02,63.7,11.1,-2.6
2011,03,23.4,11.9,-3.3
2011,04,0.0,14.9,-2.9
2011,05,8.2,11.4,-6.9
2011,06,0.0,10.9,-6.0
2011,07,12.0,10.3,-8.1
2011,08,0.0,13.5,-8.3
2011,09,0.0,16.1,-5.0
2011,10,0.0,17.3,-4.1
2011,11,0.0,21.7,1.2
2011,12,66.3,20.9,4.5
2012,01,50.5,19.6,5.6
2012,02,86.1,16.8,6.0
2012,03,20.1,18.7,4.1
2012,04,8.5,17.1,-0.5
2012,05,0.0,14.1,-6.8
2012,06,0.0,11.5,-11.2
2012,07,0.0,12.5,-10.7
2012,08,0.0,14.0,-9.7
2012,09,0.0,17.3,-5.0
2012,10,0.0,19.1,-4.3
2012,11,0.0,21.4,0.5
2012,12,85.5,21.5,5.4
2013,01,95.9,18.9,6.0
2013,02,40.0,19.0,6.0
2013,03,4.5,20.2,2.3
2013,04,0.0,17.9,-5.5
2013,05,0.0,15.2,-4.8
2013,06,0.5,11.9,-7.2
2013,07,0.0,14.1,-8.2
2013,08,0.0,13.8,-8.6
2013,09,0.0,16.7,-5.5
2013,10,0.0,19.2,-2.5
2013,11,0.0,21.9,1.0
2013,12,23.0,21.2,6.2
2014,01,96.1,19.0,5.5
2014,02,43.4,17.8,4.0
2014,03,0.0,19.0,0.5
2014,04,0.0,17.0,-3.1
2014,05,0.0,14.3,-4.7
2014,06,0.0,13.4,-8.4
2014,07,0.0,14.2,-8.5
2014,08,0.0,13.5,-8.9
2014,09,0.0,17.2,-6.1
2014,10,0.0,15.5,-2.1
2014,11,28.1,21.5,0.7
2014,12,7.2,23.3,3.5
2015,01,64.3,20.8,4.5
2015,02,40.9,21.4,4.8
2015,03,44.9,21.1,3.3
2015,04,17.2,19.2,1.1
2015,05,2.0,15.0,-4.9
2015,06,0.0,14.9,-6.8
2015,07,0.0,12.6,-7.3
2015,08,0.0,16.5,-7.4
2015,09,0.0,16.6,-4.9
2015,10,0.0,19.4,-2.4
2015,11,0.0,20.4,-0.1
2015,12,0.0,22.0,1.5
2016,01,1.0,22.9,4.3
2016,02,77.4,22.0,5.7
2016,03,0.0,21.5,2.6
2016,04,4.3,19.0,-0.4
2016,05,0.0,15.2,-4.8
2016,06,0.0,12.6,-9.4
2016,07,6.5,13.5,-6.0
2016,08,0.0,14.8,-8.3
2016,09,0.0,18.9,-3.8
2016,10,0.0,20.1,-1.4
2016,11,0.0,20.4,0.0
2016,12,2.6,22.4,3.8
2017,01,99.4,20.5,6.3
2017,02,68.7,21.3,5.4
2017,03,8.3,20.7,5.6
2017,04,0.0,17.5,-4.4
2017,05,0.0,14.9,-5.0
2017,06,0.0,13.4,-9.8
2017,07,0.0,14.4,-9.7
2017,08,0.0,15.1,-8.9
2017,09,0.0,16.9,-2.1
2017,10,0.0,19.1,-1.4
2017,11,0.8,21.2,0.0
2017,12,24.0,22.1,5.8
2018,01,57.2,21.1,6.5
2018,02,63.3,19.2,6.3
2018,03,17.5,19.8,4.9
2018,04,0.0,19.5,0.2
2018,05,0.0,15.0,-7.0
2018,06,5.8,12.0,-6.1
2018,07,7.0,13.6,-5.1
2018,08,14.0,13.2,-7.0
2018,09,0.0,16.7,-5.7
2018,10,0.0,20.6,1.1
2018,11,0.0,22.3,3.3
2018,12,28.9,22.0,4.0
2019,01,34.4,21.4,7.4
2019,02,56.5,20.4,7.4
2019,03,10.3,20.7,3.6
2019,04,0.0,18.8,-0.8
2019,05,0.0,15.3,-5.9
2019,06,0.5,14.5,-8.7
2019,07,2.2,14.1,-8.8
2019,08,0.0,14.9,-10.4
2019,09,0.1,18.5,0.1
2019,10,0.0,20.6,-0.4
2019,11,0.8,22.6,5.3
2019,12,5.8,23.5,4.2
2020,01,77.8,20.3,7.1
2020,02,101.9,21.1,6.7
2020,03,4.7,21.2,6.1
2020,04,0.1,19.3,-0.3
2020,05,0.0,15.6,-5.7
2020,06,0.0,13.3,-7.5
2020,07,0.0,12.4,-11.8
2020,08,0.0,15.0,-6.0
2020,09,4.1,18.0,-2.6
2020,10,2.6,20.8,1.4
2020,11,0.0,21.3,-0.1
2020,12,43.5,22.8,5.6
