"anio","mes","pp","tmax","tmin","spi3"
1975,1,120.8,21.4,8.1,NA
1975,2,171.2,19.5,6.6,NA
1975,3,91.7,19.8,5.2,0.970571803151744
1975,4,7.4,21.3,0.5,1.33259725716486
1975,5,5.7,17.9,-3.6,1.26522808702644
1975,6,1.3,15.8,-6.6,0.522776346498245
1975,7,0,15.9,-9.6,0.738245222861303
1975,8,3.4,17.1,-9.7,0.317422055288057
1975,9,14.3,18.1,-4.2,0.696578459851036
1975,10,24.5,20,-2.6,1.20854781005533
1975,11,55,22.1,-1.3,1.97973223801369
1975,12,149.5,22.5,4.2,1.78303095941283
1976,1,83.9,20.1,5.7,0.871807190049361
1976,2,47.1,23.3,7.3,0.244858309153245
1976,3,31.3,23.4,6,-0.542990321296545
1976,4,0.4,22.4,0.6,-0.675309598196388
1976,5,0,19,-4.7,-0.493497733603474
1976,6,0,16.2,-9.4,-1.28615676500749
1976,7,0.2,15.3,-8,-0.350802943590759
1976,8,21.3,15,-5.2,1.47314720098399
1976,9,32.8,17.2,-1.3,2.13928955587886
1976,10,2.2,21.7,-2.8,1.63942826412768
1976,11,12.4,22.3,-0.4,0.738204922629995
1976,12,47.7,23.1,4.1,-0.279030699907192
1977,1,71.5,24.1,4.5,-0.478422737550783
1977,2,141.7,23.5,6.4,0.116905087932364
1977,3,86.9,21.8,5.1,0.492855269002063
1977,4,3.7,20.8,0.3,1.03775563247451
1977,5,5,17.6,-4.5,1.10114788595183
1977,6,0,16.1,-10.2,0.0190008879390685
1977,7,0,15.5,-9,0.535258183864473
1977,8,4.1,16.4,-8.1,0.25443536170608
1977,9,5.2,19.4,-3,0.184765330917408
1977,10,20.4,21.8,0.4,0.748108046060189
1977,11,29,23.5,3.5,0.969294802020923
1977,12,107.2,21,4.4,1.08026027929856
1978,1,119.1,16.6,7.3,0.63791163603138
1978,2,75.5,18.9,7.1,0.377331603408815
1978,3,46.1,19.6,6.7,0.0970453645417463
1978,4,19,19.9,4.3,0.166049711823753
1978,5,0,20.5,-2.3,0.472350223864048
1978,6,0,15.3,-9.8,0.846889740335205
1978,7,1.1,14.9,-11.5,-0.0611635786893362
1978,8,5.5,17.3,-5.9,0.498733838622745
1978,9,1.6,18.7,-6.1,0.10722210091954
1978,10,9.2,22.4,0,0.102443314056502
1978,11,30.5,22.3,3.5,0.524766348308034
1978,12,156.6,23.1,3.9,1.4860122593206
1979,1,140.7,21,4.3,1.12860081338548
1979,2,25.5,22.7,4.2,0.502014655092432
1979,3,41.9,22.3,4.1,-0.148729013656207
1979,4,8.1,20,-1.6,-0.731728055315186
1979,5,0,17,-7.6,0.0886497988447933
1979,6,0,16.2,-6.9,-0.0442972058352948
1979,7,0,14.5,-6.2,-0.511936213871329
1979,8,0,16.9,-7.3,-0.333005098197297
1979,9,0.7,19.6,-2.8,-0.476065265590419
1979,10,11.2,21.6,3.4,-0.173456918238302
1979,11,13.1,23.4,4.5,-0.163591301702481
1979,12,53.2,22.4,5.1,0.00635693056921473
1980,1,25.3,22.3,4.5,-0.997236464990233
1980,2,23.6,22.8,4.1,-1.30222804056925
1980,3,47.9,20.8,4.1,-1.27386896162018
1980,4,0.1,19.8,-2.1,-0.800694362719126
1980,5,0.4,17.2,-8.6,0.0438358735902832
1980,6,0,16.1,-8.7,-1.26353607314975
1980,7,1.7,15.3,-6.6,0.140169523099293
1980,8,10.4,17.5,-7.1,0.923897092264087
1980,9,3.9,17.6,-3.6,0.602713765641656
1980,10,18,21.3,0.9,0.85212849437625
1980,11,9.3,23.2,0.1,0.12359707793463
1980,12,14.9,23.1,1.3,-0.743161138352803
1981,1,117.4,21.6,4.6,-0.366456649804927
1981,2,82.3,19.6,4,-0.21340652838798
1981,3,45.2,20.2,2.2,0.127044898072243
1981,4,12,17.9,-2.1,0.153563189762546
1981,5,0.5,17,-7.9,0.292373429738992
1981,6,0,13.4,-11.4,0.370715681826097
1981,7,0,14.3,-13.2,-0.229410182172463
1981,8,12,15.7,-7.3,0.917087693712168
1981,9,13.5,16.8,-4.6,1.08196898664537
1981,10,8.8,20.3,-1.8,0.928840819373326
1981,11,12.5,22.4,1,0.274663120393948
1981,12,54,22.8,3.5,-0.0324308567967186
1982,1,156,19.4,3.7,0.385668003754162
1982,2,57.6,21.2,2.6,0.161344804102296
1982,3,68.5,19.3,1.7,0.378872780282827
1982,4,22.6,18.5,-1.5,0.256044742049384
1982,5,0.2,14.9,-8.4,1.02105735592604
1982,6,0,12.9,-10.3,1.0805057701196
1982,7,0,14.5,-10.4,-0.350802943590759
1982,8,3.9,18.2,-5.2,0.232696087084947
1982,9,18.6,19.5,-1.5,0.941484259323553
1982,10,27.6,22,2.3,1.45884870248319
1982,11,15.5,23.9,4.8,1.17940505037978
1982,12,48.2,23.3,5.6,0.23412701471317
1983,1,22.1,24.3,6.8,-1.0851645922909
1983,2,34.5,23.8,7,-1.26782487262529
1983,3,17.3,26.3,6.9,-1.61534943947627
1983,4,5.5,24.1,4.2,-1.07915504046485
1983,5,0.1,20.1,-1.4,-0.851676405359886
1983,6,0,17.2,-5,-0.341499615323811
1983,7,0.9,18.2,-5.2,-0.0855165143289376
1983,8,5.2,20.2,-3.6,0.453343512822571
1983,9,26.5,20.2,-0.5,1.38462038242652
1983,10,6.2,23,0.8,1.06055040549124
1983,11,9,23.5,1.4,0.539337458116587
1983,12,26.7,23.9,5.8,-0.751175419958891
1984,1,317.8,17.8,7,1.28559699313957
1984,2,138.4,18.3,7.3,1.31301042621386
1984,3,122,20,7.6,1.86785179424652
1984,4,8.7,19.9,3.6,1.32370387486051
1984,5,0.6,17.3,-0.9,1.69283916212595
1984,6,9.5,15.1,-3.4,0.833846520139375
1984,7,0,15.4,-6.3,0.998775904489412
1984,8,10.7,16,-4,1.40564161248987
1984,9,2.3,19,-3.6,0.426017555109195
1984,10,33.4,22.2,4.9,1.34475361152904
1984,11,39.7,23.5,7.2,1.54622950500244
1984,12,10.5,24.3,6.9,0.110148121101783
1985,1,28.5,23.7,6.7,-1.19880446691602
1985,2,110,21.3,7.8,-0.778248704327637
1985,3,29.2,23.8,5.7,-0.492809159423396
1985,4,21.8,20.3,2,0.386665643590753
1985,5,0,19.9,-3.7,0.116193918168025
1985,6,0,16.2,-4.7,1.02144569041415
1985,7,0,16,-8,-0.511936213871329
1985,8,0,18.4,-5.4,-0.333005098197297
1985,9,0,20.3,-1.8,-0.511936213871329
1985,10,0,24.1,0.9,-1.23349456196869
1985,11,92.5,21.6,5.8,1.95089397687356
1985,12,135.5,22.8,7.7,1.77435199427589
1986,1,14.2,23.5,8.1,0.539878186571688
1986,2,34.4,22,6.8,-0.458523960149055
1986,3,25.5,11.6,2.4,-1.6120507778681
1986,4,9.5,21.8,0.9,-0.840779090149144
1986,5,0,17.9,-4.4,-0.375136894385438
1986,6,0,16.9,-7.1,0.0995931326521914
1986,7,0,15.3,-9.8,-0.511936213871329
1986,8,0,17.7,-4.8,-0.333005098197297
1986,9,0,20.1,-2.3,-0.511936213871329
1986,10,8.3,21.9,0.8,-0.440847270684805
1986,11,28.7,24.4,4,0.362307896074443
1986,12,102.3,19.9,5,0.882836347448835
1987,1,92.3,20.8,7.4,0.392102070883206
1987,2,35.5,21.7,4.8,-0.0978884140299217
1987,3,25.8,21.1,4,-0.626332355502351
1987,4,0,21.8,-2.8,-0.996669291049066
1987,5,0,19.2,-4.1,-0.725725921025315
1987,6,0,17,-11.4,-1.35973738393861
1987,7,0,16.3,-11.2,-0.511936213871329
1987,8,0,18.5,-11.8,-0.333005098197297
1987,9,0,22,-8.1,-0.511936213871329
1987,10,11.9,21.7,-6.1,-0.173456918238302
1987,11,7.2,23.6,1.2,-0.478881024248636
1987,12,38.4,23.3,0.9,-0.379048399982861
1988,1,60.5,22.6,5.2,-0.793535774770864
1988,2,40,22.4,5.3,-0.879928812168049
1988,3,20.3,20.6,5,-0.974037581567416
1988,4,22,20.1,-3,-0.617258350305138
1988,5,0,18.3,-4.4,-0.136291995714457
1988,6,0,16.8,-11,1.03338558219937
1988,7,0,16.7,-11.3,-0.511936213871329
1988,8,0,18.7,-5.2,-0.333005098197297
1988,9,0,21.8,-1,-0.511936213871329
1988,10,11.9,21.9,-0.4,-0.173456918238302
1988,11,11,23,1.7,-0.270369077962841
1988,12,23,23,5.6,-0.647500253177737
1989,1,0,21.7,3,-2.17760470289809
1989,2,4.5,21.7,5.5,-2.76874517320198
1989,3,14.8,22.3,5.6,-3.01721441742422
1989,4,10,19.9,1.7,-1.82295924908274
1989,5,0,20.7,-5.1,-0.768172930739411
1989,6,0,14.1,-8.2,0.147970140145604
1989,7,0,11.5,-7.9,-0.511936213871329
1989,8,0,15.8,-8,-0.333005098197297
1989,9,0,17.5,-5.3,-0.511936213871329
1989,10,0,18.2,1,-1.23349456196869
1989,11,0,21.5,1.5,-1.71167530650973
1989,12,21,20.3,5.3,-1.45760183233218
1990,1,14,21.4,5.8,-2.14708929115461
1990,2,39.1,20.3,7,-1.70549919170083
1990,3,8,13.9,4.6,-1.84180557838337
1990,4,3.5,19.9,0.1,-1.22717039641523
1990,5,0,16.8,-4.3,-1.45253364581875
1990,6,2.9,13.6,-6.7,-0.239610818734876
1990,7,0,13.6,-8.8,0.268123253403168
1990,8,0,16.3,-6,0.117463012895566
1990,9,0,20.1,-4,-0.511936213871329
1990,10,0,22.2,3,-1.23349456196869
1990,11,24.5,22.9,7.2,-0.188523812447015
1990,12,55.5,23.3,7.1,0.0495389295843036
1991,1,99.1,21.9,6.1,0.0107052721348549
1991,2,22.5,23.5,7,-0.518670641377372
1991,3,50,22,6.4,-0.457258082979144
1991,4,6,21.8,1.3,-0.680369047051977
1991,5,0,20.5,-3.7,0.248966958113001
1991,6,0,15.5,-7,-0.289638159827443
1991,7,0,16.4,-8.6,-0.511936213871329
1991,8,0,19.3,-3.9,-0.333005098197297
1991,9,0,20.5,-2.1,-0.511936213871329
1991,10,13,22.1,1.3,-0.100018727595518
1991,11,8.5,23.3,4.1,-0.344739026927163
1991,12,3.5,24.9,5,-1.29122811702753
1992,1,104,19.6,6.4,-0.665502748390129
1992,2,52.9,22.1,6.6,-0.669137896560822
1992,3,12.5,21.7,3.2,-0.477243071088588
1992,4,0,20,-1.3,-0.916037500510881
1992,5,0,19,-3.6,-1.39192841242093
1992,6,2.4,15.1,-5.3,-0.848598708468209
1992,7,0,16,-7.5,0.190637384765306
1992,8,0,15.6,-6.9,0.0550099106102865
1992,9,0,17.8,-5.9,-0.511936213871329
1992,10,1.5,20.4,-1.6,-1.10366009987393
1992,11,34.6,21.4,2.5,0.326851100405922
1992,12,42.9,23.5,5.9,0.0323772246696701
1993,1,94.3,20.5,6.7,-0.0581893847843463
1993,2,69.3,20.6,4.3,-0.276045740466322
1993,3,27.6,17,2.6,-0.286548387833616
1993,4,0,20.1,-3.4,-0.392172109062735
1993,5,2.1,16.9,-6.1,-0.569005259780344
1993,6,0,17.9,-7.7,-0.907770762101872
1993,7,0,14.6,-9.6,0.140169523099293
1993,8,19.8,17,-4.1,1.38442887263724
1993,9,5.5,18.2,-4.4,1.07286480905525
1993,10,3.5,20.8,-1.3,0.710862323303679
1993,11,15.3,22.7,3.3,-0.198580440726573
1993,12,58.9,25.1,8.1,0.00984589316631667
1994,1,81.9,23.5,8.3,-0.213374124914023
1994,2,51.1,23.7,8.1,-0.393333875976675
1994,3,13,23.7,4.6,-0.701871445229736
1994,4,2,24.1,0.9,-0.902634983238147
1994,5,0,21.6,-3.5,-1.24732958829595
