anio,mes,pp,tmax,tmin
2006,03,176.3,,
2006,04,1.5,,
2006,05,3.2,,
2006,06,0.0,,
2006,07,0.0,,
2006,08,2.1,,
2006,09,2.2,,
2006,10,8.3,,
2006,11,17.3,,
2006,12,37.0,,
2007,01,45.2,,
2007,02,60.4,,
2007,03,36.2,,
2007,04,0.0,,
2007,05,0.0,,
2007,06,0.0,,
2007,07,0.0,,
2007,08,0.0,,
2007,09,7.5,,
2007,10,4.6,,
2007,11,22.1,,
2007,12,35.7,,
2008,01,40.2,,
2008,02,21.8,,
2008,03,17.7,,
2008,04,0.0,,
2008,05,0.0,,
2008,06,0.0,,
2008,07,0.0,,
2008,08,0.0,,
2008,09,1.3,,
2008,10,6.3,,
2008,11,10.9,,
2008,12,45.8,,
2009,01,62.5,,
2009,02,12.3,,
2009,03,58.9,,
2009,04,1.2,,
2009,05,0.0,,
2009,06,0.0,,
2009,07,0.5,,
2009,08,0.0,,
2009,09,6.0,,
2009,10,12.4,,
2009,11,44.0,,
2009,12,49.0,,
2010,01,71.7,,
2010,02,100.1,,
2010,03,11.5,,
2010,04,2.5,,
2010,05,0.0,,
2010,06,0.0,,
2010,07,0.0,,
2010,08,1.1,,
2010,09,1.3,,
2010,10,0.0,,
2010,11,5.9,,
2010,12,54.5,,
2011,01,98.6,,
2011,02,155.1,,
2011,03,32.4,,
2011,04,46.4,,
2011,05,0.0,,
2011,06,0.0,,
2011,07,0.0,,
2011,08,0.0,,
2011,09,0.0,,
2011,10,6.3,,
2011,11,18.3,,
2011,12,51.6,,
2012,01,53.2,,
2012,02,112.9,,
2012,03,74.0,,
2012,04,7.0,,
2012,05,0.0,,
2012,06,0.0,,
2012,07,0.0,,
2012,08,0.0,,
2012,09,4.7,,
2012,10,19.8,,
2012,11,42.7,,
2012,12,95.0,,
2013,01,59.7,,
2013,02,56.5,,
2013,03,49.8,,
2013,04,0.0,,
2013,05,0.0,,
2013,06,0.0,,
2013,07,0.0,,
2013,08,0.0,,
2013,09,13.1,,
2013,10,63.7,,
2013,11,26.3,,
2013,12,64.9,,
2014,01,48.9,,
2014,02,33.9,,
2014,03,50.0,,
2014,04,55.0,,
2014,05,0.0,,
2014,06,0.0,,
2014,07,0.0,,
2014,08,2.4,,
2014,09,0.0,,
2014,10,9.0,,
2014,11,15.2,,
2014,12,46.9,,
2015,01,76.9,,
2015,02,94.6,,
2015,03,104.7,,
2015,04,2.5,,
2015,05,0.0,,
2015,06,0.0,,
2015,07,0.0,,
2015,08,0.0,,
2015,09,0.0,,
2015,10,0.0,,
2015,11,26.1,,
2015,12,27.7,,
2016,01,9.3,,
2016,02,40.5,,
2016,03,8.4,,
2016,04,0.0,,
2016,05,0.0,,
2016,06,0.0,,
2016,07,0.0,,
2016,08,0.0,,
2016,09,0.0,,
2016,10,9.9,,
2016,11,14.4,,
2016,12,40.1,,
2017,01,22.9,,
2017,02,28.1,,
2017,03,41.3,,
2017,04,10.2,,
2017,05,0.0,,
2017,06,0.0,,
2017,07,0.0,,
2017,08,1.2,,
2017,09,8.5,,
2017,10,10.7,,
2017,11,25.4,,
2017,12,24.1,,
2018,01,81.2,,
2018,02,91.2,,
2018,03,82.7,,
2018,04,22.0,,
2018,05,0.0,,
2018,06,0.0,,
2018,07,25.1,,
2018,08,6.8,,
2018,09,2.3,,
2018,10,6.6,,
2018,11,7.7,,
2018,12,54.5,,
2019,01,154.9,,
2019,02,163.0,,
2019,03,123.9,,
2019,04,14.9,,
2019,05,0.0,,
2019,06,0.0,,
2019,07,31.0,,
2019,08,37.9,,
2019,09,39.9,,
2019,10,35.4,,
2019,11,29.0,,
2019,12,23.7,,
2020,01,60.2,,
2020,02,52.5,,
2020,03,15.4,,
2020,04,12.3,,
2020,05,6.6,,
2020,06,4.2,,
2020,07,3.4,,
2020,08,1.9,,
2020,09,7.0,,
2020,10,10.9,,
2020,11,13.1,,
2020,12,53.4,,
