"anio","mes","pp","tmax","tmin","spi3"
1975,1,145,NA,NA,NA
1975,2,204.1,NA,NA,NA
1975,3,85,NA,NA,1.97480682215583
1975,4,16.7,NA,NA,1.90867751335301
1975,5,7.5,NA,NA,0.734362064222868
1975,6,0,NA,NA,0.438625635637139
1975,7,0,NA,NA,0.820601773947581
1975,8,0,NA,NA,-0.640666889919105
1975,9,53,NA,NA,1.68581788887992
1975,10,59,NA,NA,2.12874617861254
1975,11,55.2,NA,NA,2.17276100260618
1975,12,95.8,NA,NA,1.5682473997987
1976,1,88.3,NA,NA,0.59998363872962
1976,2,53,NA,NA,-0.129704993673913
1976,3,39.3,NA,NA,-0.793681357550502
1976,4,1.9,NA,NA,-1.1792616859056
1976,5,0.2,NA,NA,-0.960876217806973
1976,6,0,NA,NA,-1.52472166723444
1976,7,0,NA,NA,-0.41114719307888
1976,8,6.5,NA,NA,0.292664283348575
1976,9,42.7,NA,NA,1.57416278761566
1976,10,1.2,NA,NA,0.436642427637898
1976,11,33,NA,NA,0.265783208092353
1976,12,43.4,NA,NA,-1.34413641929647
1977,1,86.6,NA,NA,-0.649780628529424
1977,2,100.2,NA,NA,-0.229137355672704
1977,3,103.4,NA,NA,0.600543528059289
1977,4,0.7,NA,NA,0.709743132381518
1977,5,0.7,NA,NA,0.650923071173603
1977,6,0,NA,NA,-1.68705509246679
1977,7,0,NA,NA,-0.212723179407783
1977,8,0,NA,NA,-0.640666889919105
1977,9,6,NA,NA,-0.626485465066824
1977,10,26.7,NA,NA,-0.301720887244012
1977,11,55.6,NA,NA,0.568094930935564
1977,12,136.4,NA,NA,1.70929090155016
1978,1,95.6,NA,NA,1.25828055613788
1978,2,72,NA,NA,0.747068730175326
1978,3,68.8,NA,NA,-0.0290224407012377
1978,4,14.3,NA,NA,-0.0177361164895967
1978,5,0,NA,NA,0.201650920475421
1978,6,0,NA,NA,-0.141493063227287
1978,7,0.6,NA,NA,-0.245602187536869
1978,8,10.1,NA,NA,0.667036192371174
1978,9,3,NA,NA,0.0636993586449305
1978,10,11,NA,NA,-0.764687261934404
1978,11,35.6,NA,NA,-0.606808021766408
1978,12,151.2,NA,NA,1.36399538039999
1979,1,131.9,NA,NA,1.64479595814188
1979,2,39.9,NA,NA,0.972404536388685
1979,3,79.2,NA,NA,0.150520474059166
1979,4,20,NA,NA,-0.287311710986998
1979,5,0,NA,NA,0.541346979940866
1979,6,0,NA,NA,0.216052006786798
1979,7,0,NA,NA,-0.575109281278438
1979,8,0,NA,NA,-0.640666889919105
1979,9,1.8,NA,NA,-1.40198841637562
1979,10,16.8,NA,NA,-1.12589323738851
