"anio","mes","pp","tmax","tmin","spi3"
1999,8,0,11.8,-11.2,-0.391196258189472
1999,9,24.7,12.3,-8.8,0.955492580503713
1999,10,4.8,12.4,-3.5,0.793471443464799
1999,11,0,12.9,-4,0.278519852020345
1999,12,5,12.8,-2.9,-2.34328714165389
2000,1,159.6,12.4,3.3,0.0496650540466916
2000,2,100.2,12.6,3.6,0.443906488516146
2000,3,62.9,12.5,1.9,0.829780279440091
2000,4,0,12.7,-3.9,0.550627226814963
2000,5,0,12.1,-7.2,0.135618981401464
2000,6,4.5,11.5,-11.2,-0.424370553817468
2000,7,0,11.7,-9.5,0.479614486429359
2000,8,0.2,10.9,-10.3,0.259370385036913
2000,9,0,12.2,-5,-0.543905678854364
2000,10,2.1,11.6,-3.2,-0.674169222160143
2000,11,16.5,11.4,-4.6,-0.161696093233211
2000,12,128.6,12.5,1,1.59860302056431
2001,1,222.4,11.8,1.8,1.78139854790726
2001,2,197.9,11.5,2.8,2.14786382451907
2001,3,116.7,11.1,1.8,2.1129704622646
2001,4,11.4,12,-3.6,2.10557632903488
2001,5,0,12.6,-4.2,1.38936732494697
2001,6,0,13.1,-6.9,0.071310817599149
2001,7,0,13,-10.2,-0.21972291581858
2001,8,12.4,12.7,-5.1,0.704659897269306
2001,9,10.6,12.8,-8.9,0.903851048651103
2001,10,24.4,13.1,-3.8,1.30394817326718
2001,11,2.4,13.2,-5.4,0.537843464763261
2001,12,36.8,11.4,-4.5,0.0108707832054019
2002,1,49.1,12.8,1.4,-1.00794291351192
2002,2,23.6,12.6,3,-1.12928990251889
2002,3,120.5,11.8,1.7,-0.250862687265354
2002,4,0,11.7,0,0.310588773439042
2002,5,0,11.6,-3.8,1.26812671033208
2002,6,5.4,11.2,-6.2,-0.348832311412522
2002,7,3.6,10.1,-6,0.715979633875522
2002,8,1.1,11.3,-6,0.592197620807649
2002,9,0,12.1,-4.1,0.0787189807740647
2002,10,22.4,12.4,-0.6,0.582612314441746
2002,11,19.2,13,-0.3,0.662120083221473
2002,12,34.9,13,1,0.32184348046623
2003,1,163.3,12.7,1.9,0.595335729027069
2003,2,23.6,12.6,2.5,0.0915222249718439
2003,3,120.5,12.2,1.4,0.719197810114916
2003,4,0,12.2,-2.1,0.310588773439042
2003,5,0,11.8,-6.2,1.26812671033208
2003,6,0,11.6,-6.4,-0.857254320221178
2003,7,0,12.1,-12.4,-0.21972291581858
2003,8,0,12,-10.4,-0.391196258189472
2003,9,0,12.1,-8.2,-0.709102503409024
2003,10,0,12.2,-5.5,-1.027154272915
2003,11,1.8,13.5,-2.8,-1.34012906008557
2003,12,54.5,13.6,-5.8,-0.18436006470096
2004,1,231.7,12.3,5.6,1.20277625833696
2004,2,101.8,12,2.5,1.28093274302294
2004,3,27.5,12.7,-5.8,1.09243941869932
2004,4,5.3,12.3,-1,0.182639210203931
2004,5,1.1,11.3,-8.6,-0.716204363370798
2004,6,1.2,10.6,-9.4,-0.179931692769115
2004,7,23,10.2,-6,1.23579599048354
2004,8,16.8,10.4,-3.8,1.63056878322609
2004,9,4.1,11.5,-2.3,1.43561199046189
2004,10,3.4,12.5,-2.6,0.612396131678873
2004,11,5,13.1,-0.8,-0.480021811916414
2004,12,12.4,13.3,0.3,-1.53581442322771
2005,1,61.7,11.9,2.6,-1.17491173745898
2005,2,110.4,11.3,2.8,-0.253425270237808
2005,3,20,12.4,1.5,-0.261888245669386
2005,4,2.5,12.4,-1.5,0.159113676566258
2005,5,0,11.8,-7.3,-1.17098822347231
2005,6,0,10.9,-11,-0.608256614965611
2005,7,0,11.2,-8.6,-0.21972291581858
2005,8,0.3,11.7,-9.6,-0.258852179299629
2005,9,6.8,11.1,-4.3,0.243315751145158
2005,10,10.4,12,-1.8,0.337897479840937
2005,11,18.5,12.4,0.2,0.48510847702974
2005,12,51.5,12.5,2.3,0.408903137926035
2006,1,169.4,11.6,5.3,0.796818588776046
2006,2,55.1,10.9,7.8,0.529376980995499
2006,3,91.1,12.2,-1.7,0.778898707033925
2006,4,0,11.8,-2.3,0.338110841060584
2006,5,0,10.9,-6.9,0.747628545323371
2006,6,0,11.9,-5.5,-0.857254320221178
2006,7,0,11.3,-6.9,-0.21972291581858
2006,8,0,11.9,-5.9,-0.391196258189472
2006,9,1,11.7,-5.1,-0.333946457630751
2006,10,0,10.9,-4.1,-0.846579324369487
2006,11,25.5,11.8,-3.4,0.168917268250159
2006,12,39.4,12.3,-3.2,0.0440251516658551
2007,1,64.9,11.7,2.5,-0.378156159194678
2007,2,73.9,11.6,3.4,-0.316245555939643
2007,3,51.2,11.4,2.7,-0.28305672271402
2007,4,0,11.4,-2.3,0.0485127344252378
2007,5,0,11.1,-4.4,-0.170350036995584
2007,6,0,11.1,-7.1,-0.857254320221178
2007,7,0,10.6,-7.2,-0.21972291581858
2007,8,0,10.8,-5.8,-0.391196258189472
2007,9,0,10.8,-3.3,-0.709102503409024
2007,10,0,11.1,-1.3,-1.027154272915
2007,11,27.8,11.6,-1.7,0.217295991481007
2007,12,21.6,11.6,2.4,-0.385458494532189
2008,1,161,11,5.1,0.528442713939857
2008,2,32.2,10.9,2.8,0.0299434237561927
2008,3,118,11.5,-0.4,0.746991513558729
2008,4,0,11.6,-5.7,0.389818111334848
2008,5,0,11.3,-11.8,1.2272050501819
2008,6,0,11,-13.7,-0.857254320221178
2008,7,0,10.6,-13.4,-0.21972291581858
2008,8,5.7,11,-11.6,0.331831283332621
2008,9,0,11.2,-11.7,0.152138931006003
2008,10,6.4,10.7,-10,0.0725965761283896
2008,11,0,12.4,0.8,-0.899954070209977
2008,12,109.7,11.2,3.7,1.10080145093204
2009,1,24.6,11.7,2.4,-0.318753259148727
2009,2,50.5,11,1.9,-0.250470495711
2009,3,76.8,11.3,4.6,-0.698443581988405
2009,4,11.6,11.3,-1.1,0.241273531489148
2009,5,0,11.6,-6.9,0.694775750248662
2009,6,0,11.3,-11.4,0.0834106628759055
2009,7,0,10,-5.1,-0.21972291581858
2009,8,0,10.8,-6.2,-0.391196258189472
2009,9,9.6,13.1,-9.9,0.38306218661674
2009,10,0,12.8,-3.7,-0.0727158504733747
2009,11,16,12.4,4.9,0.134570805486286
2009,12,42,12,0.4,-0.137427779492546
2010,1,49.8,11.2,-0.2,-0.690974648894456
2010,2,40.9,11.2,2.2,-0.822701471127063
2010,3,52,10.8,1.8,-0.809346572778588
2010,4,23.9,10.9,-7.2,-0.0743883190804012
2010,5,0,11.3,-3.9,0.435708719714873
2010,6,7.5,11.9,-7.6,0.982867502400968
2010,7,0,12.1,-9,0.646724184627463
2010,8,0,12.9,-8,0.447660454123849
2010,9,0,12.3,-8.2,-0.709102503409024
2010,10,3.5,12.1,10.2,-0.543903402857827
2010,11,0,13.1,8.4,-1.16202899597273
2010,12,45.2,12.7,9.7,-0.406914340507037
2011,1,115.8,12.8,8.8,0.00842937435512253
2011,2,269,13,7.5,1.52628894478187
2011,3,42.1,11.5,-4.2,1.50528353271205
2011,4,0,12,-4.7,1.98758328800688
2011,5,43.8,13,-6.9,0.644917994579686
2011,6,0,9.9,-3.6,1.38774461821315
2011,7,33.4,9.4,-3.1,2.16119906545927
2011,8,0,10.1,-4.6,1.43268258951711
2011,9,0.4,12.6,-5,1.20243217888529
2011,10,0,13.5,-6.3,-0.945239365236456
2011,11,15,13.6,-4.2,-0.319606324682801
2011,12,103.9,13,-1.2,1.14885971522888
2012,1,102.9,12.4,3.5,0.636662996869929
2012,2,93,12.1,5.2,0.703718951320236
2012,3,87.6,12.7,2.9,0.539023012963215
2012,4,19.3,12.8,1.3,0.967906640635255
2012,5,0,11.6,-7.7,1.0386351455801
2012,6,0,12.6,-9,0.489934206278106
2012,7,0,12.8,-10.7,-0.21972291581858
2012,8,0,12.7,-9.2,-0.391196258189472
2012,9,0,13.2,-10.5,-0.709102503409024
2012,10,1.5,13.2,-9.4,-0.77512821378156
2012,11,9.1,13,-9,-0.596649105106391
2012,12,91.5,12.5,-2.1,0.848620779098566
2013,1,185.1,11.8,6.6,1.18460350048732
2013,2,114,11.9,5.6,1.29659893556806
2013,3,36.2,13,-1.3,0.918315691252178
2013,4,0,12.8,-6.5,0.389818111334848
2013,5,20,12.9,-5.2,-0.0346839686406198
2013,6,12.6,10.9,-4.5,1.02556291332546
2013,7,0,12.3,-8.3,1.40547308237005
2013,8,0,12.4,-8.7,0.713905204482768
2013,9,0,13,-8.7,-0.709102503409024
2013,10,0,13.2,-8.3,-1.027154272915
2013,11,0,13.9,-6.7,-1.51238958606768
2013,12,42.9,13.1,1.7,-0.593467910376041
2014,1,95.5,12.3,5.8,-0.265802612057415
2014,2,55.7,11.8,1.2,-0.160444674032723
2014,3,0,12.8,0,-0.706715316581298
2014,4,9.9,12.9,-2.9,-1.00857241742738
2014,5,12.6,13,-3.7,-1.17098822347231
2014,6,0,12.7,-10.7,0.633559806891396
2014,7,0,11.1,-9.4,0.859429388275824
2014,8,0,12.3,-8.8,-0.391196258189472
2014,9,0,12.6,-8.3,-0.709102503409024
2014,10,0,13.8,-7.9,-1.027154272915
2014,11,0,13.2,-6.2,-1.51238958606768
2014,12,9.6,12,-5.8,-2.36346773697616
2015,1,26.2,13,-0.8,-2.24002202877842
2015,2,23.5,12,-3.6,-2.00373774853516
2015,3,27.8,12.5,-4.3,-1.79244880730447
2015,4,6.7,13.2,-4.7,-1.18786710720069
2015,5,0,12.1,-4.3,-0.694760436894502
2015,6,0,11.7,-4.5,-0.246555104041022
2015,7,0,11.8,-4.7,-0.21972291581858
2015,8,0,11.7,-5,-0.391196258189472
2015,9,0,12.4,-4.5,-0.709102503409024
2015,10,7,12.6,-5.6,-0.247108351281236
2015,11,0,12.4,-4.8,-0.85186222468202
2015,12,26.6,13,1.5,-0.933471676016151
2016,1,20.5,13.7,-1.3,-1.89621427093764
2016,2,77.8,13.6,-0.7,-0.921237253163992
2016,3,0,12.6,-5.2,-1.4297634966257
2016,4,35,13.2,-2.6,-0.135730177997672
2016,5,0,12.8,-5.8,-0.677055335255115
2016,6,0,12,-8.6,1.10841092309893
2016,7,0,12,-6.9,-0.21972291581858
2016,8,0,12.4,-8.5,-0.391196258189472
2016,9,0,13,-7.9,-0.709102503409024
2016,10,0,13.1,7.9,-1.027154272915
2016,11,8.4,13.1,8.6,-0.746378024096547
2016,12,3.5,13.3,4.6,-2.14860847511272
2017,1,62.9,13.1,5,-1.25773067713918
2017,2,9.8,13.3,3.3,-1.66370821896512
2017,3,25.3,12.9,4,-1.43457983171594
2017,4,38.8,13,0.1,-0.828868867642876
2017,5,0,12.7,-7.4,0.1648862837848
2017,6,0,12.2,-8.3,1.2333561775075
2017,7,0,12.3,-8.4,-0.21972291581858
2017,8,0,12.7,-8.7,-0.391196258189472
2017,9,0,12.9,-8.4,-0.709102503409024
2017,10,0,12.6,-8,-1.027154272915
2017,11,0,13.2,-4.1,-1.51238958606768
2017,12,26.6,13,1.7,-1.23682865342018
2018,1,31.6,13,4.6,-1.61398482402937
2018,2,43,11.1,4.8,-1.25016053162499
2018,3,51.7,12.7,3.8,-1.02009984595987
2018,4,10.5,12.7,3.5,-0.256470270851979
2018,5,0,12.8,-4.7,0.118382168304749
2018,6,45,11,-4.8,1.71402500779121
2018,7,38.4,11.7,-6.7,2.24543739130572
2018,8,16.4,11.9,-6.4,2.74927997373028
2018,9,0,12.4,3.4,1.65556624459378
2018,10,27,13.8,3.3,1.20117006663782
2018,11,0,13.5,-2.9,0.187692200043122
2018,12,49.1,12.9,2.9,0.312749428198732
2019,1,298.3,11.2,2.2,1.64324031254901
2019,2,73.8,9.5,2,1.47618518676065
2019,3,0,10.3,1.8,1.16517495564956
2019,4,0,11.1,2.5,-0.830947135900754
2019,5,0,12,-4.3,-2.01908620058314
2019,6,0,14.5,-10.2,-0.857254320221178
2019,7,0,12.4,-3.5,-0.21972291581858
2019,8,0,13.6,2.4,-0.391196258189472
2019,9,12,13.4,3.8,0.498417771045877
2019,10,0,10.8,5.9,0.0671160448297852
2019,11,0,12.2,6.5,-0.509721667011181
2019,12,61.8,14.1,8.3,-0.0357980676843118
2020,1,168.4,12.3,6.5,0.714096122731366
2020,2,70.5,13.8,5.5,0.71013113103075
2020,3,16.3,12.6,6,0.312255093300393
2020,4,0,12.5,5.6,-0.575795935921604
2020,5,0,12.7,6.3,-1.46123423556765
2020,6,0,9.1,-1.6,-0.857254320221178
2020,7,0,11.3,-5.6,-0.21972291581858
2020,8,0,11.2,-5.9,-0.391196258189472
2020,9,34.8,14.5,1.7,1.22713609145615
2020,10,0,13.5,5.5,0.959880290787645
2020,11,4.3,14,-2.3,0.589127870448834
2020,12,56.9,13.1,1.5,-0.0515581108527173
