"anio","mes","pp","tmax","tmin","spi3"
1984,6,9.4,11.5,-5.5,0.986419209013735
1984,7,0,12.5,-8.6,1.24320160728376
1984,8,9.7,12.6,-6,1.54650425752094
1984,9,0,16,-6.8,1.04267611223214
1984,10,9.7,20.2,3.6,1.36320383500191
1984,11,27,19.9,5,1.64067597703397
1984,12,6.1,20.4,3.8,0.45367483817703
1985,1,37.5,21.2,5.7,-0.297897007464112
1985,2,46.5,19.2,6.1,-0.525885164838014
1985,3,12,20.5,4.4,-0.357764218188767
1985,4,0,19.2,0.1,-0.0575959185370203
1985,5,0,17,-5.7,-0.363593721388082
1985,6,0,13.6,-7.7,-0.391196258189472
1985,7,0,13.4,-10.6,0.333005098197297
1985,8,0,15.9,-6.9,0.391196258189472
1985,9,0,16.9,-3.3,0.054518914848101
1985,10,0,20.5,-2.7,-0.054518914848101
1985,11,46.7,17.7,3.5,1.94900382838314
1985,12,94,20.8,5.5,2.1233967424641
1986,1,7,22.7,6.7,0.787630330267618
1986,2,14,21.6,5.3,-0.142782617727521
1986,3,59,19,4.6,-0.621670935122884
1986,4,6,19.1,-0.2,0.379859455357299
1986,5,0,15,-2.4,1.26346844355601
1986,6,0,13.8,-9.6,0.578322384900195
1986,7,0,13.5,-13.1,0.333005098197297
1986,8,0,14.3,-5.4,0.391196258189472
1986,9,0,17,-3.4,0.054518914848101
1986,10,0,18.6,-2,-0.054518914848101
1986,11,3.2,21.1,2.1,0.00241336621979379
1986,12,71,17.2,3.2,1.12702792616777
1987,1,179,20.6,7.1,1.77723122507415
1987,2,5,20.6,3.1,1.347221987356
1987,3,19,18.8,1.6,0.905174051254084
1987,4,0,19.7,-1.3,-1.09695455926821
1987,5,0,16.1,-3.5,-0.0192648584220718
1987,6,0,13.3,-9.1,-0.391196258189472
1987,7,0,12,-6.1,0.333005098197297
1987,8,0,15.1,-6.1,0.391196258189472
1987,9,2,21.2,-1.4,0.393485542925529
1987,10,25,18.5,-2.8,1.68856368561617
1987,11,6.2,22.2,2.5,1.52265152091564
1987,12,0,22.1,2.5,0.129294943891415
1988,1,19.5,23.1,6.4,-1.43751052770285
1988,2,0,22.2,3.2,-2.40860441993187
1988,3,51.6,20.1,5.7,-0.784792188989894
1988,4,8.7,20.5,1.5,-0.015591260241455
1988,5,0,14.9,-3.4,1.16656672107965
1988,6,35.5,13.4,-8.5,3.09135224420536
1988,7,0,14,-9.6,2.5895874484116
1988,8,0,16.9,-9.4,2.12610572801324
1988,9,6.9,19.5,-3.1,0.846119687236255
1988,10,0,19.1,-2.9,0.654038122315499
1988,11,1.6,21.7,-0.4,0.399503282885188
1988,12,45.3,22.1,4.6,0.555585546519064
1989,1,10.1,21.5,4.7,-0.567461682301003
1989,2,16.6,21.9,3.9,-0.853505714151697
1989,3,9,22.1,4.1,-1.63592538923264
1989,4,4.9,18.7,0.2,-0.853916122848364
1989,5,0,17,-7.7,-0.260095722863295
1989,6,0,11.1,-8.2,0.440052091351541
1989,7,0,13.5,-9.7,0.333005098197297
1989,8,0,14.2,-9.9,0.391196258189472
1989,9,0,13.8,-7.8,0.054518914848101
1989,10,0,20.1,-1.3,-0.054518914848101
1989,11,8.5,19.1,-0.6,0.399503282885188
1989,12,0,17.5,0,-0.809366227568647
1990,1,37.2,20.9,4.8,-0.82839306054144
1990,2,21.5,18.1,2.2,-1.13362527239778
1990,3,15.1,20.2,2.6,-0.733859385079837
1990,4,0,19.9,0.5,-0.650995447303786
1990,5,1,16.8,-6,-0.150493558771974
1990,6,2.5,13.7,-7.2,0.244945545278765
1990,7,0,12.4,-11.2,0.758762959473457
1990,8,0,15.1,-8.4,0.658179012016931
1990,9,0.2,13.7,-11.7,0.117931016189193
1990,10,1.3,19.5,-1.3,0.171282807125482
1990,11,10.5,23,5.3,0.610157697307502
1990,12,34.1,22.5,6.3,0.53123629330782
1991,1,40.8,19.9,6.3,-0.0426730697602044
1991,2,12.6,20.2,5.2,-0.569933335743876
1991,3,11.7,22.8,5.8,-0.903075890131545
1991,4,4.5,21.2,0.4,-0.914551063059465
1991,5,0,17.9,-5.3,-0.145736128139833
1991,6,0,15.1,-7.2,0.386728046480153
1991,7,0,14.9,-9.6,0.333005098197297
1991,8,0,17.8,-6.4,0.391196258189472
1991,9,0,19.4,-2.1,0.054518914848101
1991,10,5.9,21.6,-0.8,0.579375407646066
1991,11,0,22.8,3.4,0.22001265925761
1991,12,5.4,22.1,2.5,-0.654081940993906
1992,1,69.9,21.8,7.3,-0.213173426696849
1992,2,10.8,22,4.4,-0.594029109754152
1992,3,0,20.4,0.5,-0.609391671991461
1992,4,0,18.6,-2.7,-1.69174888110338
1992,5,0,16.4,-7.4,-1.51238958606768
1992,6,0,14,-9,-0.391196258189472
1992,7,0,13.4,-9.9,0.333005098197297
1992,8,0,15,-7.8,0.391196258189472
1992,9,0,14.9,-8.2,0.054518914848101
1992,10,0,20.1,-2.9,-0.054518914848101
1992,11,3.5,21.2,-0.7,0.0286564227992155
1992,12,76,18.8,0.4,1.22242892250201
1993,1,55.4,17.5,3.1,0.639320688911254
1993,2,6.3,18.6,3.6,0.159872460010082
1993,3,56.1,18.1,3.8,-0.0430821709494704
1993,4,4.2,17.5,-3.9,0.125422947859433
1993,5,6.1,13.7,-6.3,1.29150965043333
1993,6,0,12.3,-10.7,1.03409658816078
1993,7,0,15.7,-7.4,0.9910142889701
1993,8,15.5,17.6,-6.2,1.39372811318182
1993,9,0,14.2,-6.2,1.38294739720918
1993,10,0,18.9,-2.9,1.17262355927382
1993,11,0,20.9,0.7,-0.333005098197297
1993,12,35,21.4,3.9,0.242395055024347
1994,1,43.3,21.2,5.8,-0.160978007264339
1994,2,33.3,19,3.1,-0.191508266062227
1994,3,15,19.2,0.2,-0.427095621624402
1994,4,10,18.6,-3.3,-0.0623136709667517
1994,5,0,14.6,-8.5,0.217262292753448
1994,6,0,13.3,-9.7,1.00562794100495
1994,7,0,14.2,-9.2,0.333005098197297
1994,8,0,16.2,-7.5,0.391196258189472
1994,9,3.5,17,-3.8,0.555437491005098
1994,10,0,17.7,-0.2,0.377991215814401
1994,11,0,18.4,2.3,0.0286564227992155
1994,12,47.9,20,4.6,0.579626257645914
1995,1,38.8,19.9,6.4,-0.0217438646477487
1995,2,1.5,20.3,2.2,-0.557985816828492
1995,3,4.6,19.9,2.6,-1.37020290955648
1995,4,0,17.2,-4.3,-1.90130491797688
1995,5,1.3,15.7,-7.8,-0.783390657596665
1995,6,0,12.7,-13.7,-0.124379507399471
1995,7,0,13.4,-13,0.521460791708163
1995,8,0.3,16.9,-6.8,0.443554040021435
1995,9,0,17.6,-4.6,0.140082669983309
1995,10,0,19.7,-4.8,0.00738826395754607
1995,11,0,21.7,0.6,-0.333005098197297
1995,12,56.5,21.3,3.5,0.774978872360756
1996,1,72.3,22,4.3,0.565401855353771
1996,2,38.2,22.4,6.3,0.504689285386462
1996,3,0,21.2,1.2,-0.143669065916282
1996,4,2,19.7,-1.5,-0.54058113224304
1996,5,0,15.3,-7.9,-1.19662705135935
1996,6,0,12.6,-12,0.00362087174631046
1996,7,0,13.3,-12,0.333005098197297
1996,8,18.8,12.9,-9.1,1.53424516537111
1996,9,0,17.4,-6.1,1.55036524326667
1996,10,0,20.8,-4.4,1.33512449751249
1996,11,28,21.1,0.8,1.33490893601681
1996,12,40.5,22,4.1,1.0197593678696
1997,1,90.1,20.2,7,0.907491508117017
1997,2,83.1,19.7,7,0.980054375240986
1997,3,22,19.1,2.6,0.830813476715265
1997,4,0.3,18.2,-1.7,0.846944931361591
1997,5,0,16.6,-7,0.115762379221683
1997,6,0,13.1,-9.5,-0.328172711844935
1997,7,0,14.9,-8.8,0.333005098197297
1997,8,0,14.5,-6.7,0.391196258189472
1997,9,4.5,17.7,-3.1,0.649272298911074
1997,10,0,19.3,-4.1,0.466399530227832
1997,11,1,21.6,-0.4,0.190107816634145
1997,12,0,23.3,1.7,-1.30983335208939
1998,1,22,24,7,-1.5448246673372
1998,2,0,23.8,4.1,-2.2851607316411
1998,3,0,23.2,1.4,-2.14920637577665
1998,4,0,19.4,-3.5,-2.01908620058314
1998,5,0,16,-8.3,-1.51238958606768
1998,6,0,14.1,-9.1,-0.391196258189472
1998,7,0,14.6,-9.9,0.333005098197297
1998,8,0,15.6,-10,0.391196258189472
1998,9,0,17.4,-7.6,0.054518914848101
1998,10,8.1,19.2,-4.2,0.738296923933495
1998,11,4.1,21.6,-0.6,0.621356715222234
1998,12,5.8,23.5,2.3,-0.341121359482304
1999,1,45,21.8,4.6,-0.612988020135595
1999,2,78.7,19.4,7,0.0547140767806864
1999,3,89.9,18.7,6.2,1.00333180997508
1999,4,2.6,17.5,-0.3,1.75480475301041
1999,5,0,14.2,-7.3,1.760026915196
1999,6,0,11.7,-10.9,0.104955637828178
1999,7,0,12.9,-8.3,0.333005098197297
1999,8,0,14.3,-8.8,0.391196258189472
1999,9,0,16.7,-5.6,0.054518914848101
1999,10,0,19.4,-0.3,-0.054518914848101
1999,11,0,19.4,-2.9,-0.333005098197297
1999,12,4.2,16.4,-3,-1.08581051339286
2000,1,134.2,19.1,7.4,0.680751962053394
2000,2,51.2,18,2.8,0.74425557480936
2000,3,4.6,19.9,2.6,0.780165506705718
2000,4,0,16.8,-4.8,-0.122174816313603
2000,5,5.6,13.4,-7.5,-0.471149834438517
2000,6,0,9.4,-13.4,0.529361089827617
2000,7,0,10,-13.7,0.94914850947922
2000,8,0,12.4,-10.6,0.391196258189472
2000,9,0,13.8,-8.7,0.054518914848101
2000,10,0,17,-4.7,-0.054518914848101
2000,11,0,13.8,-9.7,-0.333005098197297
2000,12,43.4,18.6,2.7,0.468942217287093
2001,1,226.5,16.5,6.4,1.90827220870988
2001,2,135.7,17.9,7.2,2.43463660855184
2001,3,0.7,18.9,2.8,2.14209757892709
2001,4,0,16.8,-4.8,1.30879894297356
2001,5,0,11.5,-9.7,-1.39275254797447
2001,6,0,11.4,-11.7,-0.391196258189472
2001,7,0,11.9,-9.2,0.333005098197297
2001,8,0,14.2,-5.7,0.391196258189472
2001,9,0.1,17,-2.5,0.0924477160796693
2001,10,0,19.7,0.2,-0.0294046671450704
2001,11,10.2,22.7,2.1,0.511541754800257
2001,12,0,21.2,2.6,-0.71300943486719
2002,1,2.8,20.4,4.4,-2.05391044972184
2002,2,70,19.7,5.6,-0.837871064923817
2002,3,16.7,20.3,5.3,-0.460998257560939
2002,4,0.7,20.9,2,0.538008871865071
2002,5,0,16.2,-2.5,-0.0900038533100492
2002,6,6.1,13.3,-8.7,0.67223133094907
2002,7,0,12,-6.6,0.9910142889701
2002,8,0,17.1,-8.1,0.909259341211619
2002,9,0,13.6,-7.9,0.054518914848101
2002,10,33.1,18.3,-0.3,1.91852656043972
2002,11,2.9,20.8,-0.7,1.61754896788031
2002,12,0.5,22.5,2.1,0.285044943084745
2003,1,74.6,21.9,6.5,-0.1661352565849
2003,2,14.2,21.9,4.9,-0.539343441666248
2003,3,38,20,2.9,0.0752885398760012
2003,4,0,19,-3.7,-0.21144605111777
2003,5,3.3,14.8,-7.2,0.719002744185716
2003,6,0,13.1,-12.1,0.21494995753747
2003,7,0,12.3,-9.1,0.739141273167153
2003,8,0,11.8,-13.3,0.391196258189472
2003,9,0,13.9,-8.1,0.054518914848101
2003,10,0,19.2,-3.4,-0.054518914848101
2003,11,0,20.3,-0.7,-0.333005098197297
2003,12,53.5,21.2,3.3,0.708997579533783
2004,1,98.5,19.3,5.8,0.835575339762126
2004,2,33.2,21,5,0.699137644842703
2004,3,16.4,23.2,5.4,0.33456674570415
2004,4,0,20.7,-0.5,-0.278373152121175
2004,5,0,13.8,-10,-0.136275105210931
2004,6,0,10.4,-13.6,-0.391196258189472
2004,7,0,10.1,-9.7,0.333005098197297
2004,8,0,12.5,-5.8,0.391196258189472
2004,9,0,19,-3.5,0.054518914848101
2004,10,0,20,-6.4,-0.054518914848101
2004,11,0,21,-2.5,-0.333005098197297
2004,12,59.9,21.1,3.2,0.847265179807236
2005,1,111.4,20.6,6.6,1.04064236109612
2005,2,115.1,18.8,7.2,1.601757546797
2005,3,124.7,18.9,3.6,2.06490872395919
2005,4,0,18.2,1.2,2.49300397407759
2005,5,0,17,-7.4,2.24007472969309
2005,6,0,15.3,-6.7,-0.391196258189472
2005,7,0,13.3,-8.6,0.333005098197297
2005,8,0,15.1,-9,0.391196258189472
2005,9,7.2,19.3,-7.5,0.868609981326528
2005,10,0,18.4,-5,0.675610030769839
2005,11,1.8,22.1,-2.7,0.431502057066778
2005,12,24.6,21.9,3.1,-0.0256974709191966
2006,1,158.9,22.7,7.4,1.18030536268775
2006,2,33.2,20.8,5,1.00818266622471
2006,3,79.8,18.8,2.8,1.49410889388856
2006,4,8,17.7,2.1,1.08867155128952
2006,5,0,18,-1.2,1.6821061992791
2006,6,0,16.8,-7.4,0.804355034189901
2006,7,0,16.2,-4.5,0.333005098197297
2006,8,0,17,-2.6,0.391196258189472
2006,9,0,16.2,-0.4,0.054518914848101
2006,10,0,16.9,-0.9,-0.054518914848101
2006,11,0,23.6,0.1,-0.333005098197297
2006,12,1.7,26,1.7,-1.26309020207272
2007,1,23.8,23.1,2.7,-1.44516146718974
2007,2,7.6,22.8,2,-1.84035046859288
2007,3,27.9,22.7,2.6,-1.02503018557675
2007,4,0,21.6,1.1,-0.686030944825241
2007,5,0,21.1,0.8,0.318949913273724
2007,6,0,16.9,-6.8,-0.391196258189472
2007,7,0,17.7,-8.2,0.333005098197297
2007,8,0,20.1,-6.5,0.391196258189472
2007,9,0,23,-4.2,0.054518914848101
2007,10,0,22.4,-3.9,-0.054518914848101
2007,11,1.2,24,-1.4,-0.191299804584625
2007,12,27.5,23.9,3.6,0.0504359635359134
2008,1,143.7,25.7,4.3,1.0518736083271
2008,2,22.5,19.7,2.1,0.78568850176028
2008,3,13.8,18,0.8,0.680176443949677
2008,4,0,17.7,-6.8,-0.660487445425099
2008,5,0,15.9,-11.9,-0.265321409230029
2008,6,0,12,-10.5,-0.391196258189472
2008,7,0,14.5,-11.6,0.333005098197297
2008,8,0,14.1,-11.6,0.391196258189472
2008,9,0,14.7,-6.9,0.054518914848101
2008,10,0,15.3,-6.3,-0.054518914848101
2008,11,3.2,22.2,4.2,0.00241336621979379
2008,12,0,14.5,1.4,-1.15648551288451
2009,1,45.3,18.3,4.4,-0.759803214246319
2009,2,37,20.6,5.9,-0.660837436739202
2009,3,13.6,20.7,4.8,-0.359315354325005
2009,4,0,19.3,-0.4,-0.252375611087228
2009,5,0,11.1,-7.2,-0.275842198404408
2009,6,0,11.2,-9.1,-0.391196258189472
2009,7,0,10.5,-9.6,0.333005098197297
2009,8,0,11.5,-5.1,0.391196258189472
2009,9,0,11.9,-5.1,0.054518914848101
2009,10,0,20.4,-2.7,-0.054518914848101
2009,11,0,13.1,5,-0.333005098197297
2009,12,0,12.3,5.1,-1.35973738393861
2010,1,27.9,11.4,5,-1.35615182722248
2010,2,72.8,19.6,5.4,-0.354893550117361
2010,3,0,17.5,5.4,-0.28608007428264
2010,4,0,15.7,4,0.25610615837953
2010,5,7.5,14.7,-3.2,-0.655748736331856
2010,6,0,14.4,-8.3,0.750474329289332
2010,7,0,12.2,-8.2,1.10265660093779
2010,8,0,13.6,-4.2,0.391196258189472
2010,9,0,16.6,-9.2,0.054518914848101
2010,10,0,13.7,-4,-0.054518914848101
2010,11,0,14.2,-4.1,-0.333005098197297
2010,12,0,14.5,-3.8,-1.35973738393861
2011,1,61.4,14.7,-3.8,-0.475761311218796
2011,2,63.7,11.1,-2.6,-0.00356545178913254
2011,3,23.4,11.9,-3.3,0.339190502887486
2011,4,0,14.9,-2.9,0.532531579772415
2011,5,8.2,11.4,-6.9,0.439563175326751
2011,6,0,10.9,-6,0.82547255721682
2011,7,12,10.3,-8.1,1.89345583464095
2011,8,0,13.5,-8.3,1.23109466871457
2011,9,0,16.1,-5,1.18627477645619
2011,10,0,17.3,-4.1,-0.054518914848101
2011,11,0,21.7,1.2,-0.333005098197297
2011,12,66.3,20.9,4.5,0.976930011634693
2012,1,50.5,19.6,5.6,0.412993539871691
2012,2,86.1,16.8,6,0.876632687533125
2012,3,20.1,18.7,4.1,0.432213825265581
2012,4,8.5,17.1,-0.5,0.993558925891724
2012,5,0,14.1,-6.8,0.342499420887415
2012,6,0,11.5,-11.2,0.856706162766574
2012,7,0,12.5,-10.7,0.333005098197297
2012,8,0,14,-9.7,0.391196258189472
2012,9,0,17.3,-5,0.054518914848101
2012,10,0,19.1,-4.3,-0.054518914848101
2012,11,0,21.4,0.5,-0.333005098197297
2012,12,85.5,21.5,5.4,1.32595244271291
2013,1,95.9,18.9,6,1.14209408060601
2013,2,40,19,6,1.05175151703048
2013,3,4.5,20.2,2.3,0.243896367025653
2013,4,0,17.9,-5.5,-0.416364913920572
2013,5,0,15.2,-4.8,-0.910988779156634
2013,6,0.5,11.9,-7.2,-0.285544229650202
2013,7,0,14.1,-8.2,0.416498570640155
2013,8,0,13.8,-8.6,0.468952329760662
2013,9,0,16.7,-5.5,0.054518914848101
2013,10,0,19.2,-2.5,-0.054518914848101
2013,11,0,21.9,1,-0.333005098197297
2013,12,23,21.2,6.2,-0.145510008758089
2014,1,96.1,19,5.5,0.44297790965644
2014,2,43.4,17.8,4,0.45448641679889
2014,3,0,19,0.5,0.233084481335709
2014,4,0,17,-3.1,-0.447407893745073
2014,5,0,14.3,-4.7,-1.51238958606768
2014,6,0,13.4,-8.4,-0.391196258189472
2014,7,0,14.2,-8.5,0.333005098197297
2014,8,0,13.5,-8.9,0.391196258189472
2014,9,0,17.2,-6.1,0.054518914848101
2014,10,0,15.5,-2.1,-0.054518914848101
2014,11,28.1,21.5,0.7,1.33867807487376
2014,12,7.2,23.3,3.5,0.251010037792091
2015,1,64.3,20.8,4.5,0.175283727302517
2015,2,40.9,21.4,4.8,-0.179953568378787
2015,3,44.9,21.1,3.3,0.35760345288348
2015,4,17.2,19.2,1.1,0.807793252726028
2015,5,2,15,-4.9,1.2452489797775
2015,6,0,14.9,-6.8,1.74307967144051
2015,7,0,12.6,-7.3,0.602960627157775
2015,8,0,16.5,-7.4,0.391196258189472
2015,9,0,16.6,-4.9,0.054518914848101
2015,10,0,19.4,-2.4,-0.054518914848101
2015,11,0,20.4,-0.1,-0.333005098197297
2015,12,0,22,1.5,-1.35973738393861
2016,1,1,22.9,4.3,-3.76943221164327
2016,2,77.4,22,5.7,-0.731683295769391
2016,3,0,21.5,2.6,-0.650022510956721
2016,4,4.3,19,-0.4,0.431814813196813
2016,5,0,15.2,-4.8,-0.930742941123489
2016,6,0,12.6,-9.4,0.359382661884423
2016,7,6.5,13.5,-6,1.02371190673927
2016,8,0,14.8,-8.3,0.933754918141983
2016,9,0,18.9,-3.8,0.815497006717892
2016,10,0,20.1,-1.4,-0.054518914848101
2016,11,0,20.4,0,-0.333005098197297
2016,12,2.6,22.4,3.8,-1.19940603339247
2017,1,99.4,20.5,6.3,0.210015882852204
2017,2,68.7,21.3,5.4,0.545304945484724
2017,3,8.3,20.7,5.6,0.643296022141251
2017,4,0,17.5,-4.4,0.340638938904349
2017,5,0,14.9,-5,-0.597566134687991
2017,6,0,13.4,-9.8,-0.391196258189472
2017,7,0,14.4,-9.7,0.333005098197297
2017,8,0,15.1,-8.9,0.391196258189472
2017,9,0,16.9,-2.1,0.054518914848101
2017,10,0,19.1,-1.4,-0.054518914848101
2017,11,0.8,21.2,0,-0.235227499861405
2017,12,24,22.1,5.8,-0.0809214418638653
2018,1,57.2,21.1,6.5,-0.0984542272237566
2018,2,63.3,19.2,6.3,0.24394392012095
2018,3,17.5,19.8,4.9,0.214960902247985
2018,4,0,19.5,0.2,0.414619727405024
2018,5,0,15,-7,-0.0854677621903375
2018,6,5.8,12,-6.1,0.554019383670154
2018,7,7,13.6,-5.1,1.47063481404561
2018,8,14,13.2,-7,1.83782572760983
2018,9,0,16.7,-5.7,1.65439538903123
2018,10,0,20.6,1.1,1.09356146407098
2018,11,0,22.3,3.3,-0.333005098197297
2018,12,28.9,22,4,0.0568877149254349
2019,1,34.4,21.4,7.4,-0.437581758781914
2019,2,56.5,20.4,7.4,-0.0756306213307139
2019,3,10.3,20.7,3.6,-0.278590222796732
2019,4,0,18.8,-0.8,0.129757205526879
2019,5,0,15.3,-5.9,-0.464892333500498
2019,6,0.5,14.5,-8.7,-0.285544229650202
2019,7,2.2,14.1,-8.8,0.678309679573265
2019,8,0,14.9,-10.4,0.674136811958817
2019,9,0.1,18.5,0.1,0.428570409508485
2019,10,0,20.6,-0.4,-0.0294046671450704
2019,11,0.8,22.6,5.3,-0.22402784178092
2019,12,5.8,23.5,4.2,-0.92550399506357
2020,1,77.8,20.3,7.1,-0.0589201001761665
2020,2,101.9,21.1,6.7,0.702235899914372
2020,3,4.7,21.2,6.1,0.72460547264986
2020,4,0.1,19.3,-0.3,0.867917256830181
2020,5,0,15.6,-5.7,-0.882135372707759
2020,6,0,13.3,-7.5,-0.370963798367865
2020,7,0,12.4,-11.8,0.333005098197297
2020,8,0,15,-6,0.391196258189472
2020,9,4.1,18,-2.6,0.612786891496823
2020,10,2.6,20.8,1.4,0.639454515560927
2020,11,0,21.3,-0.1,0.27783034257782
2020,12,43.5,22.8,5.6,0.536131328412817
