anio,mes,pp,tmax,tmin
1980,01,48.2,20.1,2.4
1980,02,23.6,20.3,2.2
1980,03,59.1,17.3,3.7
1980,04,0.0,19.2,-2.9
1980,05,6.2,17.7,-7.1
1980,06,0.1,17.4,-9.4
1980,07,3.6,15.8,-6.3
1980,08,1.3,17.7,-7.1
1980,09,9.5,17.7,-3.5
1980,10,14.8,19.8,0.3
1980,11,14.7,22.0,0.1
1980,12,28.1,21.1,0.5
1981,01,55.0,18.4,4.8
1981,02,65.2,16.8,4.4
1981,03,39.8,18.1,3.8
1981,04,40.5,17.5,-1.4
1981,05,0.0,17.8,-8.3
1981,06,0.0,15.7,-11.9
1981,07,0.0,16.5,-12.0
1981,08,18.5,15.3,-6.1
1981,09,29.5,16.2,-3.8
1981,10,4.0,20.2,-3.3
1981,11,27.0,21.5,0.9
1981,12,79.5,20.2,3.8
1982,01,132.4,17.5,4.5
1982,02,69.4,19.8,2.4
1982,03,86.2,17.8,2.1
1982,04,6.2,17.9,-2.1
1982,05,1.0,16.8,-9.8
1982,06,2.0,15.5,-10.9
1982,07,0.0,16.3,-10.0
1982,08,0.0,17.1,-7.8
1982,09,21.2,17.5,-4.1
1982,10,14.7,19.7,-0.6
1982,11,48.6,20.5,2.0
1982,12,50.7,21.3,0.9
1983,01,36.6,22.5,2.6
1983,02,65.5,20.9,3.0
1983,03,5.2,22.8,1.2
1983,04,24.4,20.8,-0.5
1983,05,0.0,19.2,-6.6
1983,06,0.0,16.6,-9.9
1983,07,0.0,17.9,-9.5
1983,08,8.2,18.2,-6.5
1983,09,21.3,18.6,-3.4
1983,10,0.2,21.2,-3.2
1983,11,5.7,21.7,-4.1
1983,12,55.9,20.3,2.2
1984,01,177.3,15.6,4.1
1984,02,193.2,14.6,2.9
1984,03,90.1,16.6,3.8
1984,04,3.1,18.4,-1.5
1984,05,5.8,18.3,-6.8
1984,06,14.8,16.5,-6.5
1984,07,0.0,16.2,-9.4
1984,08,5.5,16.5,-9.0
1984,09,0.3,18.5,-7.7
1984,10,27.9,20.1,0.7
1984,11,83.6,19.4,1.7
1984,12,51.5,20.3,0.7
1985,01,117.4,18.2,2.8
1985,02,108.3,15.8,4.4
1985,03,58.1,18.2,2.5
1985,04,46.9,17.5,0.9
1985,05,2.6,17.4,-4.0
1985,06,14.9,15.1,-6.2
1985,07,0.1,15.6,-10.4
1985,08,1.5,18.1,-7.8
1985,09,31.9,17.7,-3.6
1985,10,2.4,20.1,-3.1
1985,11,61.4,17.0,1.1
1985,12,93.5,17.0,3.7
1986,01,61.4,18.0,3.4
1986,02,48.3,17.5,3.4
1986,03,88.0,16.9,3.2
1986,04,39.6,17.9,0.3
1986,05,0.0,16.6,-8.2
1986,06,0.0,16.2,-10.4
1986,07,0.0,14.3,-11.3
1986,08,0.0,16.4,-7.4
1986,09,0.0,18.3,-4.1
1986,10,0.0,20.1,-4.2
1986,11,0.0,20.9,1.3
1986,12,78.5,18.1,3.6
1987,01,184.0,16.7,5.4
1987,02,46.0,18.9,1.3
1987,03,23.0,18.8,1.6
1987,04,7.0,19.4,-2.0
1987,05,3.0,18.0,-5.3
1987,06,1.0,15.7,-8.4
1987,07,7.5,15.2,-7.8
1987,08,0.0,18.2,-8.9
1987,09,0.0,19.6,-6.9
1987,10,44.5,20.2,-2.2
1987,11,66.0,20.8,1.4
1987,12,3.0,22.0,0.8
1988,01,151.5,19.0,3.8
1988,02,37.5,19.8,2.0
1988,03,141.0,17.7,3.9
1988,04,48.0,17.9,-0.1
1988,05,22.5,17.5,-5.3
1988,06,13.0,16.4,-10.5
1988,07,0.0,17.0,-10.0
1988,08,0.0,19.7,-9.1
1988,09,0.0,19.8,-4.2
1988,10,11.1,20.5,-3.3
1988,11,0.0,22.0,-1.1
1988,12,53.5,20.5,2.5
1989,01,154.1,18.0,2.8
1989,02,45.0,17.6,3.3
1989,03,47.7,17.4,2.2
1989,04,15.3,17.3,-1.3
1989,05,0.0,17.3,-6.0
1989,06,3.0,16.3,-7.8
1989,07,6.0,15.2,-9.6
1989,08,2.0,17.1,-8.0
1989,09,2.3,19.6,-6.3
1989,10,16.8,21.3,-1.9
1989,11,15.5,20.9,-2.0
1989,12,27.2,22.2,0.6
1990,01,79.8,18.1,3.7
1990,02,43.1,19.1,0.6
1990,03,21.9,19.4,-1.0
1990,04,14.8,18.8,-2.3
1990,05,5.8,17.7,-7.0
1990,06,40.0,13.1,-6.7
1990,07,0.0,15.2,-11.8
1990,08,16.0,16.2,-8.9
1990,09,2.0,18.3,-8.4
1990,10,64.0,19.1,-1.2
1990,11,21.4,20.1,1.0
1990,12,78.6,18.8,2.3
1991,01,160.9,18.2,2.7
1991,02,51.5,19.2,2.2
1991,03,81.1,18.0,2.7
1991,04,19.5,18.2,-1.5
1991,05,0.0,17.7,-7.1
1991,06,17.0,15.5,-10.0
1991,07,0.0,14.9,-11.2
1991,08,0.2,17.9,-8.9
1991,09,0.1,17.3,-6.3
1991,10,21.4,19.3,-3.9
1991,11,25.0,19.7,-2.3
1991,12,90.0,19.6,-0.7
1992,01,90.0,16.7,2.7
1992,02,29.0,18.7,0.3
1992,03,17.0,19.4,-2.4
1992,04,3.1,19.0,-5.0
1992,05,0.0,18.6,-8.3
1992,06,0.8,15.5,-8.7
1992,07,0.5,15.2,-10.7
1992,08,20.0,16.5,-11.2
1992,09,1.2,18.6,-9.7
1992,10,33.2,18.5,-2.9
1992,11,35.0,18.3,-1.7
1992,12,62.2,19.8,1.9
1993,01,151.7,17.8,2.7
1993,02,23.8,18.7,-0.3
1993,03,47.3,16.9,2.6
1993,04,3.0,18.4,-1.2
1993,05,1.2,18.5,-8.2
1993,06,1.2,17.0,-10.3
1993,07,0.0,15.5,-12.9
1993,08,33.4,14.2,-7.5
1993,09,11.4,17.1,-6.0
1993,10,46.4,19.1,-0.5
1993,11,30.2,19.4,2.0
1993,12,95.4,19.3,3.3
1994,01,80.1,18.4,2.9
1994,02,170.6,17.5,1.7
1994,03,26.2,18.6,1.4
1994,04,13.5,18.4,0.2
1994,05,0.0,18.1,-7.7
1994,06,1.0,17.0,-9.7
1994,07,0.1,16.8,-9.6
1994,08,0.0,17.8,-9.1
1994,09,0.4,18.9,-5.3
1994,10,1.4,20.8,-4.5
1994,11,21.8,20.8,-0.5
1994,12,93.5,20.0,1.6
1995,01,63.1,19.7,3.1
1995,02,53.7,20.0,0.9
1995,03,93.1,17.7,2.0
1995,04,0.0,18.9,-4.1
1995,05,0.0,18.0,-8.5
1995,06,0.0,16.2,-12.1
1995,07,0.0,16.8,-11.5
1995,08,9.1,19.7,-7.9
1995,09,7.9,19.3,-2.2
1995,10,0.0,21.0,-5.0
1995,11,18.8,21.1,-1.0
1995,12,68.0,19.1,1.2
1996,01,162.7,17.9,2.6
1996,02,54.4,19.3,3.3
1996,03,23.9,19.3,0.3
1996,04,49.4,18.7,-0.4
1996,05,9.0,17.5,-6.4
1996,06,0.0,15.8,-10.9
1996,07,0.0,15.7,-11.5
1996,08,23.2,18.1,-8.9
1996,09,1.5,18.8,-8.2
1996,10,1.0,20.6,-4.2
1996,11,42.7,19.3,-0.7
1996,12,166.9,18.6,2.5
1997,01,234.6,17.6,3.8
1997,02,260.9,17.6,3.0
1997,03,64.9,17.3,1.4
1997,04,28.6,16.9,-2.4
1997,05,0.0,17.0,-8.3
1997,06,0.0,16.4,-12.3
1997,07,0.0,16.8,-10.8
1997,08,23.5,16.1,-7.0
1997,09,78.3,18.3,-3.0
1997,10,0.0,20.4,-3.3
1997,11,29.2,21.1,-0.7
1997,12,65.6,22.2,1.0
1998,01,93.5,20.7,4.6
1998,02,94.8,21.0,4.1
1998,03,18.5,21.6,1.5
1998,04,31.4,20.1,-2.0
1998,05,0.0,19.0,-9.4
1998,06,8.9,17.1,-8.1
1998,07,0.0,17.3,-9.6
1998,08,0.0,19.0,-9.1
1998,09,2.5,20.0,-6.7
1998,10,6.6,21.0,-3.2
1998,11,37.4,20.5,-1.4
1998,12,16.9,21.5,1.1
1999,01,43.2,19.2,2.7
1999,02,108.3,16.7,4.2
1999,03,127.3,16.0,3.8
1999,04,46.3,17.0,-0.1
1999,05,2.8,17.1,-7.3
1999,06,0.0,15.7,-11.8
1999,07,0.0,16.1,-9.2
1999,08,0.0,17.9,-8.7
1999,09,0.0,18.3,-6.7
1999,10,65.8,18.7,-1.2
1999,11,1.0,21.1,-4.4
1999,12,17.8,21.3,0.7
2000,01,133.1,16.9,3.5
2000,02,66.1,17.5,3.3
2000,03,115.3,18.4,1.8
2000,04,0.0,19.0,-2.9
2000,05,0.7,18.1,-7.4
2000,06,1.0,15.5,-10.9
2000,07,0.0,15.6,-11.2
2000,08,0.5,17.5,-8.2
2000,09,0.7,19.4,-8.7
2000,10,25.2,18.8,-1.4
2000,11,0.2,21.3,-3.7
2000,12,78.3,19.0,1.5
2001,01,198.9,15.3,3.8
2001,02,94.0,16.4,4.1
2001,03,126.1,16.9,2.5
2001,04,19.8,18.1,-0.6
2001,05,0.0,16.8,-6.7
2001,06,0.0,16.3,-8.6
2001,07,0.0,16.0,-11.3
2001,08,3.0,17.1,-7.3
2001,09,0.0,19.3,-5.4
2001,10,3.3,20.2,-2.9
2001,11,7.0,22.6,-1.6
2001,12,82.5,19.7,0.5
2002,01,72.1,20.3,2.2
2002,02,114.2,17.7,3.7
2002,03,45.1,17.7,2.6
2002,04,31.3,18.1,-0.3
2002,05,2.0,18.0,-5.1
2002,06,16.4,16.7,-7.9
2002,07,7.2,13.5,-7.3
2002,08,5.2,17.1,-7.4
2002,09,0.0,19.4,-4.8
2002,10,40.1,19.8,-0.5
2002,11,23.1,21.2,-0.3
2002,12,65.8,20.4,1.4
2003,01,116.7,19.0,3.6
2003,02,74.0,19.8,3.4
2003,03,92.7,18.5,2.1
2003,04,5.0,18.8,-2.4
2003,05,0.0,17.8,-6.3
2003,06,0.0,16.9,-12.0
2003,07,2.5,16.7,-10.0
2003,08,7.0,16.7,-9.1
2003,09,0.7,18.5,-6.4
2003,10,0.0,20.8,-3.9
2003,11,3.5,22.3,-2.2
2003,12,77.6,21.6,1.3
2004,01,162.9,17.0,4.1
2004,02,90.5,18.1,2.6
2004,03,64.8,20.2,1.4
2004,04,6.9,19.8,-2.0
2004,05,5.3,18.0,-10.8
2004,06,0.0,15.9,-10.8
2004,07,38.7,14.4,-7.6
2004,08,35.4,16.0,-5.6
2004,09,1.0,18.8,-5.2
2004,10,0.3,21.1,-4.5
2004,11,13.0,21.8,-2.6
2004,12,35.1,21.4,1.2
2005,01,100.4,18.6,3.0
2005,02,115.8,17.4,3.1
2005,03,40.3,19.9,1.3
2005,04,2.5,19.8,-2.9
2005,05,0.0,18.5,-9.2
2005,06,0.0,16.3,-13.7
2005,07,0.0,17.3,-11.4
2005,08,0.0,18.6,-12.4
2005,09,23.0,17.2,-5.2
2005,10,17.3,19.8,-2.4
2005,11,46.8,20.0,0.2
2005,12,100.5,19.8,2.6
2006,01,259.7,16.0,3.5
2006,02,81.4,18.2,2.7
2006,03,53.3,18.6,2.9
2006,04,9.3,18.9,-1.5
2006,05,0.0,17.6,-8.8
2006,06,0.0,16.3,-11.0
2006,07,0.0,16.7,-12.8
2006,08,0.0,17.9,-8.7
2006,09,1.5,19.0,-6.5
2006,10,31.6,21.0,-1.6
2006,11,40.6,20.6,1.6
2006,12,73.1,21.1,2.5
2007,01,57.8,19.5,2.8
2007,02,50.8,19.7,2.0
2007,03,125.8,17.4,2.5
2007,04,11.4,19.4,-0.3
2007,05,1.8,18.1,-6.6
2007,06,0.0,17.6,-8.8
2007,07,0.0,16.0,-9.7
2007,08,0.0,19.1,-7.9
2007,09,5.9,18.5,-3.1
2007,10,25.1,20.7,-2.7
2007,11,25.9,20.4,-2.4
2007,12,91.7,19.2,1.7
2008,01,199.7,16.5,4.0
2008,02,44.4,18.7,1.6
2008,03,37.0,18.6,0.6
2008,04,1.6,19.4,-4.5
2008,05,0.0,17.5,-10.7
2008,06,0.0,16.9,-11.8
2008,07,0.0,17.1,-12.9
2008,08,4.6,18.3,-11.3
2008,09,0.0,20.2,-9.2
2008,10,21.5,20.3,-3.3
2008,11,7.9,22.4,-1.5
2008,12,103.5,19.4,1.8
2009,01,99.0,19.1,2.2
2009,02,95.3,18.6,3.3
2009,03,54.0,18.5,1.9
2009,04,56.2,18.2,-0.8
2009,05,0.0,17.7,-7.9
2009,06,0.0,16.6,-13.5
2009,07,2.5,16.8,-10.5
2009,08,0.0,18.0,-12.0
2009,09,10.0,20.6,-6.5
2009,10,5.4,22.4,-3.8
2009,11,80.3,22.5,1.2
2009,12,115.1,21.0,2.7
2010,01,143.0,20.0,4.1
2010,02,89.8,20.1,4.6
2010,03,41.6,20.3,2.3
2010,04,34.8,19.8,-0.7
2010,05,23.0,17.8,-5.8
2010,06,0.0,17.2,-7.7
2010,07,0.0,17.3,-12.5
2010,08,3.5,19.4,-9.5
2010,09,29.0,20.2,-5.1
2010,10,43.0,20.6,-0.8
2010,11,4.0,22.4,-4.3
2010,12,46.8,21.9,1.5
2011,01,80.9,20.5,2.7
2011,02,93.4,18.2,4.1
2011,03,74.6,17.8,1.9
2011,04,20.0,19.5,-2.9
2011,05,3.3,17.8,-6.7
2011,06,0.0,17.2,-9.3
2011,07,8.0,16.3,-8.7
2011,08,0.0,18.8,-7.7
2011,09,4.5,19.3,-4.9
2011,10,2.0,20.6,-3.6
2011,11,39.8,22.5,-0.5
2011,12,143.3,19.4,1.9
2012,01,122.0,17.3,3.3
2012,02,139.6,17.7,3.1
2012,03,98.7,17.6,1.9
2012,04,18.5,17.7,-0.8
2012,05,0.0,17.7,-8.6
2012,06,0.0,16.5,-10.9
2012,07,0.0,17.8,-10.0
2012,08,0.0,18.2,-10.0
2012,09,0.0,20.5,-6.8
2012,10,2.5,21.5,-7.4
2012,11,15.0,22.3,1.2
2012,12,109.8,19.1,3.3
2013,01,181.1,18.6,2.5
2013,02,88.8,18.2,3.6
2013,03,22.4,19.7,1.1
2013,04,9.5,19.5,-4.2
2013,05,21.0,17.9,-5.5
2013,06,18.0,15.6,-8.6
2013,07,0.0,17.2,-7.7
2013,08,10.0,18.7,-10.1
2013,09,0.0,19.6,-8.9
2013,10,43.0,21.0,-4.2
2013,11,6.0,22.5,-0.4
2013,12,111.3,19.8,2.2
2014,01,147.5,18.9,2.2
2014,02,65.7,19.5,1.4
2014,03,23.2,21.0,-0.9
2014,04,17.4,20.0,-3.9
2014,05,3.0,18.5,-8.4
2014,06,0.0,18.7,-11.5
2014,07,0.0,17.8,-12.6
2014,08,0.0,18.5,-11.3
2014,09,7.0,20.2,-4.2
2014,10,11.8,22.2,-3.0
2014,11,33.8,22.6,-2.1
2014,12,44.0,23.1,-0.4
2015,01,137.3,19.2,1.8
2015,02,36.5,19.3,2.6
2015,03,64.5,19.2,2.2
2015,04,17.6,19.3,-1.0
2015,05,0.0,19.1,-8.6
2015,06,0.0,18.8,-11.4
2015,07,13.0,17.4,-10.8
2015,08,0.0,19.5,-10.4
2015,09,3.2,20.7,-8.2
2015,10,15.7,22.1,-5.3
2015,11,16.5,23.6,-0.7
2015,12,51.0,22.9,-0.1
2016,01,36.3,22.4,1.5
2016,02,96.5,19.9,3.4
2016,03,36.5,21.9,1.1
2016,04,57.7,20.9,-1.3
2016,05,0.0,19.7,-9.7
2016,06,0.0,18.9,-11.8
2016,07,2.8,18.2,-9.6
2016,08,0.0,20.2,-8.9
2016,09,0.2,21.4,-6.5
2016,10,5.2,21.2,-3.8
2016,11,6.5,22.2,-1.8
2016,12,76.5,21.9,-0.8
2017,01,96.7,18.5,2.8
2017,02,55.5,20.4,2.3
2017,03,65.2,18.2,2.3
2017,04,17.3,19.3,-1.3
2017,05,17.4,17.9,-5.0
2017,06,0.0,17.2,-8.9
2017,07,0.0,17.6,-11.5
2017,08,0.0,19.3,-11.1
2017,09,30.7,19.3,-3.4
2017,10,21.9,21.6,-3.0
2017,11,14.8,23.5,-1.9
2017,12,56.5,21.1,1.4
2018,01,111.5,18.8,2.8
2018,02,79.5,18.2,2.8
2018,03,57.5,18.9,1.5
2018,04,15.8,20.0,-4.2
2018,05,1.8,18.3,-8.7
2018,06,10.3,15.8,-6.7
2018,07,41.7,15.4,-6.9
2018,08,0.0,17.2,-8.8
2018,09,0.3,20.2,-8.8
2018,10,8.6,21.4,-1.3
2018,11,10.1,22.6,-1.6
2018,12,14.3,21.7,-0.1
2019,01,81.6,19.3,2.7
2019,02,96.8,18.4,3.1
2019,03,54.4,20.0,0.6
2019,04,16.2,19.4,-1.6
2019,05,1.5,19.1,-7.4
2019,06,1.7,18.0,-10.4
2019,07,6.0,17.0,-10.8
2019,08,0.0,18.8,-10.7
2019,09,33.5,19.5,-3.0
2019,10,3.6,20.8,-4.1
2019,11,33.7,21.4,1.1
2019,12,24.5,22.9,1.4
2020,01,87.8,20.3,2.2
2020,02,130.9,18.8,3.8
2020,03,58.6,19.5,2.2
2020,04,1.0,19.7,-4.2
2020,05,0.0,18.6,-8.7
2020,06,0.0,17.6,-11.0
2020,07,0.0,18.1,-14.1
2020,08,0.0,19.5,-9.2
2020,09,45.4,19.4,-4.2
2020,10,28.0,19.7,-2.2
2020,11,1.3,23.6,-4.8
2020,12,82.6,21.0,0.0
