"anio","mes","pp","tmax","tmin","spi3"
1975,1,152.4,22,7.6,NA
1975,2,216.2,21.4,7.8,NA
1975,3,76.3,22.1,6.6,1.98965691533585
1975,4,21.7,23,2.9,1.95782160208719
1975,5,8.3,21,-0.5,0.670028141580847
1975,6,4.4,19.5,-2.5,0.642110572357844
1975,7,0,19.4,-6.1,1.29171408071022
1975,8,4,21.1,-4.2,0.314754175759236
1975,9,30.6,21.5,0.2,0.93363725179871
1975,10,47.2,22.4,1.5,1.33449853617497
1975,11,22.7,24.2,2.4,1.04917365230197
1975,12,69.2,22.7,6.2,0.38375443241784
1976,1,154.9,20.7,7.3,0.572899182787869
1976,2,62.2,22.5,7.3,0.353956289043073
1976,3,38,22.9,6.9,0.0598552709645946
1976,4,7.2,22.6,3,-1.02102153998085
1976,5,0.1,20.4,-1.6,-1.0155756338796
1976,6,0,18.3,-5.2,-0.972515356876079
1976,7,1.6,18.5,-3.6,-0.252243385463551
1976,8,13.7,18.4,-2.3,0.808293793984468
1976,9,31.7,20.2,1.2,1.40246320260898
1976,10,3.6,23.9,1.5,0.373499065532557
1976,11,33.8,24.3,3,0.149967554597562
1976,12,64.1,24.2,5.9,-0.560793444741259
1977,1,51.2,24.9,6,-0.892456721348906
1977,2,94.7,24.6,6.5,-0.694404258119925
1977,3,60.1,22.9,5.3,-0.590323632077905
1977,4,5.5,22.6,2.7,-0.0328353758325905
1977,5,4.1,20.2,-0.5,-0.22189417689665
1977,6,0,20.3,-5.1,-0.737889798762262
1977,7,0,20.1,-3.9,0.25713338620146
1977,8,25.9,20,-2.9,1.36403220796993
1977,9,11.6,21.7,1.1,1.05140818510884
1977,10,49.1,23.6,4,1.45277096526471
1977,11,41.8,24.6,5.4,1.09979260213332
1977,12,106.9,22.7,5.9,1.5654524746671
1978,1,165.5,20.2,8.3,1.36813829455603
1978,2,85.6,21.5,8.2,1.1805809608318
1978,3,52.9,21.9,7.9,0.628743996428297
1978,4,10.3,22,6,-0.226257398559481
1978,5,0,22.4,0.6,-0.411694760667758
1978,6,0,19.1,-5.9,-0.674759493754261
1978,7,0,19,-7,-0.938814316876903
1978,8,0,20.5,-1.4,-0.857254320221178
1978,9,3.2,21.3,-1.5,-1.18657839896798
1978,10,20.1,23.9,1.7,-0.757959090965177
1978,11,23.6,23.1,5.4,-0.669470668215331
1978,12,114.8,24.6,5.2,0.80523133154981
1979,1,291.2,22.8,5.5,2.5055810212631
1979,2,41.8,23.9,6.1,2.07574054123481
1979,3,77.9,23.5,6,1.69017864778344
1979,4,16.1,22.5,1.9,-0.457468672433016
1979,5,0,20.2,-3,0.396982093232092
1979,6,0,19.7,-2.8,-0.243291104951287
1979,7,0,18,-2.5,-0.938814316876903
1979,8,0,19.7,-3.7,-0.857254320221178
1979,9,0,22.1,-0.4,-1.51238958606768
1979,10,22.2,23,4.9,-0.822951850171277
1979,11,26.4,24.5,6.6,-0.598337619644433
1979,12,95.3,23.4,5.8,0.491473390740411
1980,1,76.4,23.4,5.6,-0.0961077672662965
1980,2,54.4,23.9,5.7,-0.45409750625522
1980,3,51.2,22,6.4,-0.947073260918952
1980,4,0.9,21.8,1.8,-1.04047984586875
1980,5,0,20.3,-3.8,-0.769431008395105
1980,6,0,19.7,-3,-2.35594467114842
1980,7,5.3,19.1,-2,0.449487887689877
1980,8,20.9,20.6,-2.2,1.3776762306112
1980,9,14.7,20.3,0.1,1.18264708745484
1980,10,62.4,22.9,3.5,1.71804267674649
1980,11,6.4,24.6,3.6,0.589881607688896
1980,12,54.7,23.9,4.2,0.0156326115262531
1981,1,125,22.3,5.8,-0.277547537496012
1981,2,112.2,20.9,5.5,0.42313015440158
1981,3,52.3,21.5,4.4,0.46680292151214
1981,4,18.8,20.5,0.8,0.327775690967931
1981,5,0,20.5,-3.1,-0.182603745808386
1981,6,0,18.1,-6.4,-0.0796207025070728
1981,7,0,18.9,-6.7,-0.938814316876903
1981,8,19.1,19.6,-2,1.02700297871266
1981,9,34.5,19.9,-0.8,1.62169952498449
1981,10,27.1,22.7,2.3,1.30678005479092
1981,11,35.8,23.8,4.4,0.969411383518048
1981,12,73.1,24,5.8,0.312872503995121
1982,1,103.9,21.6,5.7,0.116376178700195
1982,2,78.2,23,5.2,-0.047552295024509
1982,3,78.7,21.5,4.7,0.129706879660665
1982,4,37.9,21.3,2,0.496870792861247
1982,5,1.7,19.3,-4.2,0.917149503952236
1982,6,0,17.8,-5.3,0.832618635965534
1982,7,0,18.9,-5.3,-0.252243385463551
1982,8,0,20.9,-2.2,-0.857254320221178
1982,9,32.8,21.3,0.6,0.857493304740541
1982,10,44.8,23.2,4,1.22735166685225
1982,11,34.6,24.3,5.9,1.33667865071419
1982,12,43,23.8,6.2,-0.011469051338023
1983,1,45.8,24.7,7.3,-1.38447730721279
1983,2,81.1,24.2,8,-1.35328679990746
1983,3,26.1,26,8.3,-1.42429986011311
1983,4,25.7,24.9,6.5,-0.511077613892511
1983,5,0,22.4,0.8,-0.779801939471203
