anio,mes,pp,tmax,tmin
1995,11,0.0,26.0,5.7
1995,12,48.5,22.9,6.9
1996,01,62.5,22.6,7.7
1996,02,75.1,22.0,7.7
1996,03,7.0,21.6,4.3
1996,04,1.5,22.2,1.5
1996,05,0.0,17.9,-4.4
1996,06,0.0,15.1,-7.3
1996,07,0.0,16.5,-9.7
1996,08,3.0,17.1,-6.1
1996,09,0.0,18.6,-3.8
1996,10,0.0,23.2,0.3
1996,11,16.0,23.4,5.7
1996,12,44.0,23.4,7.1
1997,01,121.5,19.4,7.1
1997,02,67.0,19.0,7.4
1997,03,39.0,18.9,4.1
1997,04,0.0,20.1,0.4
1997,05,0.0,18.5,-3.5
1997,06,0.0,15.4,-4.3
1997,07,0.0,17.8,-6.1
1997,08,2.5,17.7,-4.7
1997,09,21.0,21.2,1.0
1997,10,0.0,22.1,1.1
1997,11,8.0,26.1,5.4
1997,12,4.0,29.0,7.4
1998,01,100.8,22.5,7.7
1998,02,20.0,25.8,8.3
1998,03,6.5,25.5,4.6
1998,04,0.0,20.6,-1.4
1998,05,0.0,17.9,-4.3
1998,06,3.5,16.2,-5.5
1998,07,0.0,17.4,-5.5
1998,08,0.0,18.9,-4.4
1998,09,0.0,20.0,-2.2
1998,10,11.5,22.3,0.5
1998,11,35.1,23.8,3.1
1998,12,20.0,26.4,7.0
1999,01,39.2,20.0,4.7
1999,02,81.9,19.7,5.8
1999,03,71.5,15.7,2.2
1999,04,0.6,16.8,-3.7
1999,05,0.0,15.5,-7.9
1999,06,0.0,14.2,-9.9
1999,07,2.0,13.7,-7.7
1999,08,0.0,16.8,-7.9
1999,09,7.3,18.7,-4.9
1999,10,2.5,22.0,1.0
1999,11,0.0,22.5,0.6
1999,12,23.9,24.6,4.2
2000,01,190.0,20.6,7.5
2000,02,71.0,20.1,4.5
2000,03,26.2,21.7,3.9
2000,04,5.1,20.1,-1.1
2000,05,5.4,18.4,-4.5
2000,06,0.0,16.0,-10.6
2000,07,0.0,15.7,-10.5
2000,08,0.1,17.7,-5.6
2000,09,0.5,18.7,-5.6
2000,10,9.3,20.7,-1.2
2000,11,2.2,20.0,-3.6
2000,12,107.3,20.6,4.0
2001,01,303.0,18.3,6.3
2001,02,212.5,19.2,7.4
2001,03,46.8,20.3,4.4
2001,04,8.3,19.6,-1.5
2001,05,0.0,16.5,-6.4
2001,06,0.1,16.0,-9.0
2001,07,0.0,16.3,-8.0
2001,08,3.6,17.5,-3.3
2001,09,6.9,19.9,0.1
2001,10,10.3,22.1,1.5
2001,11,14.6,24.3,3.3
2001,12,28.6,22.3,3.7
2002,01,37.7,21.9,5.3
2002,02,124.0,20.7,6.4
2002,03,40.6,21.8,6.1
2002,04,8.5,21.9,3.6
2002,05,2.3,19.2,-0.9
2002,06,8.9,17.5,-6.3
2002,07,2.6,15.1,-5.3
2002,08,0.0,19.2,-5.6
2002,09,1.8,18.3,-3.9
2002,10,48.9,21.0,2.0
2002,11,19.2,22.8,2.0
2002,12,7.8,23.6,3.9
2003,01,121.5,22.8,6.6
2003,02,54.3,22.7,5.8
2003,03,53.9,21.2,4.6
2003,04,3.1,21.1,-1.2
2003,05,5.0,18.5,-4.3
2003,06,0.0,17.9,-10.1
2003,07,4.3,16.5,-6.6
2003,08,2.6,17.0,-10.0
2003,09,1.6,18.3,-4.5
2003,10,2.7,21.9,-0.9
2003,11,1.6,22.6,1.1
2003,12,93.6,22.1,5.1
2004,01,145.3,20.2,7.0
2004,02,78.2,21.6,6.2
2004,03,32.6,22.5,6.0
2004,04,6.1,21.8,1.3
2004,05,0.0,17.6,-8.3
2004,06,1.7,16.3,-10.6
2004,07,6.0,15.6,-8.0
2004,08,2.2,16.4,-2.4
2004,09,1.4,20.8,-0.5
2004,10,1.2,22.3,-1.9
2004,11,3.7,22.9,0.9
2004,12,76.4,22.6,4.8
2005,01,147.4,20.7,7.3
2005,02,147.7,19.6,7.3
2005,03,132.3,21.3,4.9
2005,04,10.6,20.6,2.6
2005,05,0.0,19.3,-5.4
2005,06,0.0,18.2,-7.3
2005,07,0.0,17.4,-7.5
2005,08,0.0,18.2,-6.5
2005,09,24.6,19.8,-3.8
2005,10,0.0,20.3,0.0
2005,11,57.2,22.3,1.9
2005,12,55.5,21.5,5.6
2006,01,130.3,20.4,7.4
2006,02,43.3,20.4,5.7
2006,03,62.3,21.1,4.6
2006,04,15.1,20.2,2.4
2006,05,12.5,19.4,-2.6
2006,06,0.0,18.6,-7.1
2006,07,0.0,17.8,-6.6
2006,08,0.0,18.7,-3.6
2006,09,0.0,19.2,0.3
2006,10,1.5,20.8,1.9
2006,11,11.0,23.7,3.5
2006,12,26.7,24.3,4.9
2007,01,114.5,21.7,5.3
2007,02,23.0,21.9,5.0
2007,03,52.6,21.1,4.4
2007,04,0.0,22.4,2.2
2007,05,0.0,20.6,-0.2
2007,06,0.0,19.5,-5.7
2007,07,0.0,18.6,-6.4
2007,08,0.0,21.0,-4.7
2007,09,0.0,22.2,-0.7
2007,10,0.0,23.7,-0.7
2007,11,53.5,23.7,1.2
2007,12,40.2,23.0,4.7
2008,01,118.8,22.7,6.3
2008,02,49.7,21.4,3.7
2008,03,22.1,20.2,2.6
2008,04,2.1,20.7,-3.1
2008,05,0.0,19.2,-8.9
2008,06,0.0,17.4,-8.7
2008,07,0.0,18.8,-9.5
2008,08,0.8,19.1,-8.6
2008,09,0.4,20.0,-4.4
2008,10,8.8,20.6,-1.9
2008,11,9.9,23.1,5.7
2008,12,35.3,20.1,3.7
2009,01,117.5,20.1,5.8
2009,02,93.0,21.4,7.0
2009,03,55.9,20.5,5.4
2009,04,12.2,20.3,1.1
2009,05,2.0,17.5,-5.1
2009,06,0.0,16.5,-8.5
2009,07,0.0,15.5,-7.6
2009,08,0.0,17.0,-5.7
2009,09,8.6,18.8,-2.5
2009,10,0.0,22.8,0.3
2009,11,31.1,20.3,6.1
2009,12,137.0,18.7,6.8
2010,01,236.2,17.3,6.7
2010,02,213.4,21.3,7.1
2010,03,19.5,20.2,5.8
2010,04,6.5,20.5,3.9
2010,05,17.0,18.3,-2.5
2010,06,0.0,18.7,-5.7
2010,07,0.0,17.6,-7.6
2010,08,0.0,19.2,-3.7
2010,09,10.5,20.4,-4.0
2010,10,0.0,19.4,-0.7
2010,11,0.0,19.9,0.1
2010,12,19.5,20.2,1.7
2011,01,79.6,19.3,1.7
2011,02,133.7,15.6,1.7
2011,03,87.1,17.1,1.3
2011,04,24.5,20.0,-0.5
2011,05,12.0,18.1,-4.8
2011,06,0.0,16.5,-6.1
2011,07,12.2,16.2,-6.3
2011,08,0.0,18.8,-5.1
2011,09,0.2,20.2,-1.6
2011,10,4.4,20.4,-1.5
2011,11,12.3,22.9,3.1
2011,12,107.2,21.7,5.3
2012,01,98.4,20.0,5.9
2012,02,135.0,18.8,6.3
2012,03,60.8,19.9,4.6
2012,04,22.3,19.8,1.6
2012,05,0.5,18.8,-5.2
2012,06,0.0,16.8,-9.1
2012,07,0.0,17.6,-8.9
2012,08,0.0,19.0,-6.8
2012,09,0.0,20.9,-1.9
2012,10,13.1,22.4,-0.6
2012,11,5.6,22.5,3.5
2012,12,225.7,22.0,6.4
2013,01,176.0,20.4,6.6
2013,02,173.7,19.9,6.3
2013,03,62.1,22.0,3.8
2013,04,0.0,21.2,-3.2
2013,05,12.4,19.3,-3.3
2013,06,10.0,16.5,-5.7
2013,07,0.0,18.1,-5.5
2013,08,15.5,18.5,-6.6
2013,09,6.5,20.1,-3.6
2013,10,17.5,21.8,0.4
2013,11,0.0,23.3,2.9
2013,12,252.1,21.6,6.7
2014,01,466.5,19.5,6.4
2014,02,105.2,19.3,5.1
2014,03,0.0,21.6,2.7
2014,04,25.0,20.8,0.1
2014,05,0.0,18.6,-3.6
2014,06,0.0,18.5,-7.5
2014,07,0.0,18.5,-7.6
2014,08,15.0,18.3,-5.4
2014,09,7.5,20.1,-2.4
2014,10,34.5,20.3,1.0
2014,11,12.5,22.9,3.2
2014,12,63.5,23.3,4.8
2015,01,194.3,20.6,5.6
2015,02,180.3,21.6,5.6
2015,03,139.6,21.6,4.5
2015,04,35.4,21.3,2.8
2015,05,15.5,18.7,-4.9
2015,06,0.0,19.3,-7.1
2015,07,0.0,17.5,-7.4
2015,08,0.0,19.7,-5.4
2015,09,0.0,20.1,-2.7
2015,10,0.0,21.5,0.1
2015,11,0.0,22.5,2.5
2015,12,16.8,23.6,4.1
2016,01,127.7,24.0,5.8
2016,02,350.9,22.2,7.7
2016,03,0.0,23.9,4.5
2016,04,0.0,22.6,1.8
2016,05,0.0,19.7,-4.2
2016,06,0.0,17.0,-7.6
2016,07,5.0,18.0,-6.3
2016,08,0.0,19.1,-6.7
2016,09,41.2,21.2,-2.4
2016,10,0.0,21.7,0.8
2016,11,0.0,22.5,1.9
2016,12,21.9,23.2,5.1
2017,01,129.8,21.8,7.0
2017,02,85.1,21.8,6.3
2017,03,31.9,21.2,6.2
2017,04,11.7,20.7,-0.3
2017,05,0.6,18.7,-2.8
2017,06,0.0,18.1,-8.3
2017,07,0.0,18.8,-7.9
2017,08,0.0,19.3,-6.8
2017,09,0.0,20.0,0.4
2017,10,7.5,22.8,0.7
2017,11,15.2,24.2,2.4
2017,12,95.2,22.7,6.4
2018,01,142.9,21.4,7.1
2018,02,185.6,19.8,6.9
2018,03,58.6,21.3,5.5
2018,04,0.0,22.0,1.6
2018,05,0.0,19.5,-5.4
2018,06,12.1,16.8,-5.4
2018,07,15.6,18.2,-4.2
2018,08,21.1,18.5,-4.2
2018,09,1.6,21.0,-3.2
2018,10,19.5,22.7,3.5
2018,11,12.3,24.7,5.4
2018,12,68.4,23.2,5.0
2019,01,83.1,22.3,7.2
2019,02,109.1,21.5,7.3
2019,03,20.8,22.1,4.5
2019,04,10.8,21.3,1.5
2019,05,0.4,20.0,-3.9
2019,06,1.6,19.9,-6.4
2019,07,9.5,18.7,-7.3
2019,08,0.0,20.0,-7.0
2019,09,13.8,21.7,1.7
2019,10,9.2,23.0,1.5
2019,11,15.6,23.4,5.9
2019,12,24.3,24.6,5.5
2020,01,90.6,22.7,7.3
2020,02,127.9,22.1,7.2
2020,03,56.6,22.6,6.6
2020,04,3.0,22.3,0.6
2020,05,1.0,20.1,-4.1
2020,06,0.0,19.1,-6.0
2020,07,0.0,18.3,-9.2
2020,08,0.0,19.9,-4.4
2020,09,15.7,21.6,-0.5
2020,10,19.6,22.5,3.4
2020,11,3.5,23.3,1.7
2020,12,74.1,23.9,5.9
