"anio","mes","pp","tmax","tmin","spi3"
1975,1,181.7,17.9,3,NA
1975,2,91.6,17,4.5,NA
1975,3,45.7,18.2,2.6,1.49069074082825
1975,4,15.7,19.1,-1.7,0.571422350683327
1975,5,6.5,18.2,-4.4,0.0766417138951852
1975,6,5.3,15.9,-6.7,0.105652986948446
1975,7,0,16.2,-12.1,0.0321129475456273
1975,8,4.8,18,-7.9,-0.29649254604853
1975,9,35.8,16.8,-2.2,0.423631153456703
1975,10,19.6,18.5,-1.6,0.281239608054939
1975,11,16.9,20.2,-0.9,0.0154916075703346
1975,12,62.6,18.1,2.5,-0.290667202231169
1976,1,138.9,15.8,3.6,0.603763546669005
1976,2,31.5,17.7,3.2,0.329346147886149
1976,3,33.6,18,1.3,0.0586551796210472
1976,4,19.7,18.7,-4.6,-0.893724194096246
1976,5,3.3,17.4,-7.6,-0.275822800833258
1976,6,10,17.2,-9.9,0.393641976788568
1976,7,30.2,16.7,-7.6,1.37245557440276
1976,8,27,16.3,-6,1.84430525252857
1976,9,54.7,15.7,-1.2,2.14137397207363
1976,10,6.4,20.6,-5,1.13066799078257
1976,11,7.3,20.3,-2.3,-0.0973480332347098
1976,12,43.5,19,1.6,-1.58378075928921
1977,1,72.9,19.1,2.1,-0.904225822654554
1977,2,70.9,17.1,3.4,-0.39954115781818
1977,3,112.2,17.2,2.9,0.758373139189048
1977,4,20.2,18.7,-3.6,1.38809402083637
1977,5,19.7,16.3,-7.3,1.93194665078101
1977,6,0,16.6,-12,0.713093938025465
1977,7,16.2,16.4,-8.6,1.12919177574086
1977,8,0,17.9,-9.9,0.0863913142413199
1977,9,35.5,17.3,-2.5,0.776093688481804
1977,10,32,18.9,-1.3,0.524907413231409
1977,11,58.9,18.7,2.5,1.27868948516698
1977,12,93.6,18,2.3,1.47996138419277
1978,1,87.8,16.9,4.1,0.886573996580779
1978,2,102.9,17.2,3.2,1.04200286117048
1978,3,45.3,17.3,1.5,0.501476382554075
1978,4,23.4,17.9,-2.2,0.891311024144482
1978,5,0,18,-8.2,0.100049054681254
1978,6,0,17,-9.8,-0.135346219459952
1978,7,0,16.5,-11.7,-1.35973738393861
1978,8,23.1,16.8,-6,0.432585806261381
1978,9,14.2,17.6,-5.7,0.307105957017555
1978,10,5.5,18.9,-3.6,-0.392446259463534
1978,11,71.8,18.7,1.9,0.518617891991532
1978,12,82.2,18,3.3,1.03048547378697
1979,1,197.8,15.5,3.8,2.11463598566644
1979,2,64,18,3.2,1.77250108174177
1979,3,75.5,17,2.9,1.68560058040805
1979,4,31.9,17.8,-1.3,0.887995026057652
1979,5,0,18.2,-7.4,1.06611550459928
1979,6,1.5,17.5,-8.2,0.413301164284723
1979,7,18.4,16.1,-9.6,0.488114744103401
1979,8,0.9,17.7,-9.8,0.324704179589493
1979,9,12.1,19.3,-5.9,0.081019020675254
1979,10,46.2,18.1,-0.3,0.246362384289008
1979,11,21.8,20.2,0.5,0.229482294997114
1979,12,122.4,17.8,3.3,1.58023824316513
1980,1,48.8,18.7,3.1,0.251312843263925
1980,2,40.5,18.9,2.6,0.00279067483253196
1980,3,91.4,16.9,3.3,-0.293903192112775
1980,4,13.1,18.9,-3.1,0.425960666256676
1980,5,0,18.3,-8.7,1.00252133548494
1980,6,1.4,18.4,-10.1,-0.782206438259763
1980,7,15.1,16.2,-6.4,0.313753018013151
1980,8,18.2,17.3,-6.4,0.898872319129843
1980,9,86.4,16.4,-1.9,2.28109837994135
1980,10,13.9,18.2,1.5,1.87640555598121
1980,11,22.9,20.3,-0.1,1.21514412526121
1980,12,56.6,19,1.2,-0.440974581879828
1981,1,123.9,17.2,4.4,0.399125215223464
1981,2,112.8,16.8,4,1.15811621399365
1981,3,55.9,18,2.7,1.19639144014472
1981,4,16.1,18,-3,1.10483592307279
1981,5,7.6,18.4,-8,0.402279103560681
1981,6,0,17,-12.6,-0.11678289740854
1981,7,0,17.5,-11.9,-0.284306083773019
1981,8,20.4,15.7,-5.5,0.305252541364981
1981,9,14.1,16.6,-4.2,0.202924173695753
1981,10,54.8,19.1,0.1,1.16298282676761
1981,11,24.9,20.1,2.1,0.574026927021631
