"anio","mes","pp","tmax","tmin","spi3"
1984,4,7.8,17.9,1.9,2.1924673179262
1984,5,0,17.7,-4.3,1.37419547424269
1984,6,10.8,15.2,-5.2,-0.251689886942132
1984,7,0,14.6,-7.6,0.125112132919814
1984,8,18.9,15,-5.6,0.704107665394676
1984,9,0,17.9,-4.4,-0.590070063387305
1984,10,2.6,20.5,2.8,-1.12324150036051
1984,11,73.6,19.4,4.7,0.172407777947835
1984,12,30.5,18.1,4.4,-0.127633594022364
1985,1,201.9,16.5,5.4,1.29725729814798
1985,2,147.9,15.5,4.8,1.36654603358362
1985,3,86.6,17.9,3.6,1.82200229207246
1985,4,78.7,17.3,1.7,1.80744708198822
1985,5,0,17.3,-2.3,1.64582459558267
1985,6,9.4,14.5,-4.8,1.97524951304898
1985,7,0,14.4,-8.8,0.0280934353866826
1985,8,10.4,17.8,-6.1,0.245231599343298
1985,9,52.6,16.3,-0.6,0.913648016422783
1985,10,0,20.4,-0.4,0.399137776480367
1985,11,65.5,17.5,3.3,1.11152359592311
1985,12,106.1,17.9,4.8,1.13015513567942
1986,1,38.5,20.4,4.7,0.234113939655106
1986,2,54.9,18.9,3.9,-0.50475987672603
1986,3,70.5,18.8,3.9,-0.955669526845565
1986,4,9.3,19.9,1.1,-0.282029701422688
1986,5,4.3,17,-5.8,0.176188092853719
1986,6,1.4,16.1,-9.2,-0.478569462707171
1986,7,0,13.3,-9.6,-0.2724078859106
1986,8,14,16.2,-6.5,-0.00484442592267952
1986,9,39.3,17.5,-1.8,0.667108002801187
1986,10,20.1,19,-0.1,0.661505187857724
1986,11,24.9,21,2.2,0.376567335775481
1986,12,102,18.6,4.5,0.697894641347458
1987,1,177.1,17.7,5.9,1.27749479958323
1987,2,0.8,21.2,2.5,0.426405130435643
1987,3,65.8,19.8,3.1,0.0608279273957807
1987,4,0.6,20.2,-0.1,-1.62102025669285
1987,5,9.5,17.7,-4.5,-0.0185432237262832
1987,6,5.1,14.4,-7,-0.465014216322404
1987,7,24.5,13.8,-6.2,1.37033152784385
1987,8,5.7,17.2,-6.8,0.922617359542103
1987,9,27.7,18.1,-2.7,0.78734764382982
1987,10,50.6,19.6,0.8,0.905011183936165
1987,11,42.3,20.6,3.7,1.16012754046251
1987,12,11,22.5,2.2,-0.192273706688379
1988,1,54.7,19.5,4,-1.35231275511659
1988,2,84.3,19.7,3,-1.21411731745234
1988,3,115,17.5,4.3,0.174660953391734
1988,4,50.9,17.3,1.6,1.1898127649828
1988,5,7.9,16.2,-3.8,1.76976153482212
1988,6,0,14.8,-9.6,1.27199379596803
1988,7,0,16.2,-8.9,-0.0847976737949126
1988,8,0,18.9,-6.7,-1.51238958606768
1988,9,35.5,19.2,-2.3,0.123902503054189
1988,10,15.1,19.6,-1.4,0.0456485597549782
1988,11,4.1,21,0.9,-0.451858313132317
1988,12,27.6,20.2,4,-1.90194789168535
1989,1,47.3,19.1,4.1,-1.99374490225671
1989,2,41.7,18.8,4,-1.7914313037778
1989,3,52.8,18.8,3.2,-1.29635897272646
1989,4,61.4,17.1,1.3,0.0382644946756225
1989,5,3,16.6,-4.8,0.854353774483408
1989,6,7.9,14.5,-7.1,1.61786488181032
1989,7,4.7,14,-8.9,0.413567866178602
1989,8,0,16.6,-7,-0.187292262959621
1989,9,8,19,-4.4,-0.97708501089534
1989,10,16.9,21.2,-0.2,-0.943202792753415
1989,11,31.6,20.3,0.6,-0.393771794266157
1989,12,17.8,21.5,4.2,-1.20563884170135
1990,1,117,19,5.1,-0.36044744917622
1990,2,62.1,19,3.9,-0.538804808745525
1990,3,18.9,19.7,1.8,-0.487426522117352
1990,4,5.3,19.7,-0.3,-1.17118454542402
1990,5,16.3,17.2,-4.5,-1.08207247939767
1990,6,35.6,12.5,-4.9,1.22782419436704
1990,7,0,14.3,-10.1,1.74870930562996
1990,8,6.5,16.4,-6.5,1.16117372162422
1990,9,3,18.4,-5.3,-1.23483745455093
1990,10,29.9,20.2,1.4,-0.328146440078845
1990,11,42.4,20.8,4.7,0.148846422486401
1990,12,63.4,19.7,5,0.483372282166859
1991,1,60.2,19.6,5,-0.366350905250111
1991,2,38.5,21.2,4.6,-1.02732908088934
1991,3,60.2,19.8,4.6,-1.02981848405386
1991,4,5.9,19.7,0.9,-0.802049118662738
1991,5,0,18.1,-6.6,-0.270855844481111
1991,6,2.7,15.6,-9.8,-1.00452365558649
1991,7,1.4,15.6,-10.4,-0.431897016755206
1991,8,2.1,17.9,-7.4,-0.719391257834484
1991,9,1.1,17.4,-4,-1.80514498031968
1991,10,7.3,19.8,-0.8,-1.90783000866009
1991,11,5.2,19.7,0.7,-2.49843910458399
1991,12,21.3,20.5,1.5,-2.49378810790598
1992,1,77.5,17.5,5.1,-1.43286264660989
1992,2,54,18.6,4.3,-1.16998826327702
1992,3,12.1,19.1,1.3,-1.26728100833303
1992,4,4.9,18.7,-2.6,-1.52486567165109
1992,5,0,18,-6.5,-2.2693975550403
1992,6,13.5,15.1,-7.9,-0.263445763246095
1992,7,7.2,14.7,-7.5,0.669317373775093
1992,8,2.9,14.3,-6.8,0.435101124946796
1992,9,0,17.4,-6,-1.18203920474842
1992,10,14,18.7,-1.6,-1.40317782467252
1992,11,37.9,18.4,0.3,-0.544881721571157
1992,12,71.8,19.1,3.9,0.242240221293636
1993,1,143.8,16.8,5,0.747783957503046
1993,2,37,18,3.5,0.13309739990662
1993,3,58.3,17.7,4.2,0.00895084287500244
1993,4,11.8,18.5,0.9,-0.755205967752993
1993,5,0.4,16.4,-5.3,-0.154641816287835
1993,6,1.5,15,-9.2,-0.569957587380939
1993,7,1.5,15,-9.2,-0.510159659349978
1993,8,5.1,14.5,-5.9,-0.538710247500844
