"Date","4012","4019","4028","4101","4102","4103","4104","4106","4306","4308","4311","14301","14001","14080","14302","14303","14105","14090","14026","14005","14091","14010","14304","14305","14082","14307","14083","14309","14038","14310","14023","15000","15001","15002","15003","15004","15005","15006","15300","15301","15302","15303","15304"
"1980-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1980-02-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1980-03-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1980-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1980-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1980-06-01",-1.525772e+00,-1.098277e+00,-1.360302e+00,-1.217251e+00,-4.849745e-01,-5.783153e-01,-2.209388e+00, 1.035614e+00,-1.937371e+00,-1.097119e+00,-1.783724e+00,-9.489091e-01,-2.831627e+00,-1.538841e+00,-6.275723e-01,-1.237608e+00,-2.178293e-01,-2.241400e+00,-1.193117e+00,-1.189332e+00,-7.087231e-01,-7.585137e-01,-8.239976e-01,-1.517510e+00,-2.182040e+00,-1.193927e+00,-8.647382e-01,-1.036246e+00,-2.327380e+00,-9.049798e-01,-2.589358e+00,-2.232294e+00,-2.168954e+00,-2.067746e+00,-1.442115e+00,-1.446359e+00,-1.723704e+00,-1.163452e+00,-1.269600e+00,-1.135788e+00,-2.010628e+00,-2.295515e+00,-1.553721e+00
"1980-07-01",-6.035114e-01, 7.287184e-02,-3.893843e-01,-3.006145e-01, 4.882346e-01, 4.013425e-02,-1.432602e+00, 1.564880e+00,-1.354669e+00,-6.717453e-01,-1.150941e+00,-7.023182e-01,-1.426226e+00,-4.912509e-01,-3.306789e-01,-1.044185e+00, 3.639946e-01,-1.240793e+00,-2.425206e-01,-4.742070e-01, 1.382806e-01, 1.524462e-01,-3.879334e-01,-7.083097e-01,-9.559950e-01,-3.694116e-01, 9.658411e-02,-4.509084e-01,-8.797640e-01,-3.733943e-01,-1.241930e+00,-8.747225e-01,-9.097934e-01,-9.020996e-01,-6.065899e-01,-4.339647e-01,-7.019903e-01, 1.263953e-01,-3.846879e-01,-4.530582e-01,-1.192870e+00,-9.559922e-01,-1.235099e+00
"1980-08-01",-3.629606e-01, 1.034123e+00, 4.957545e-01, 6.829096e-01, 1.314752e+00, 7.113568e-01,-6.280297e-01, 2.404832e+00,-3.420302e-01, 3.063152e-01, 9.707492e-03, 6.052689e-01,-5.451587e-01, 5.181976e-01, 1.291221e-01, 2.564095e-01, 1.404522e+00,-2.597576e-01, 6.926415e-01, 6.953281e-01, 1.268617e+00, 8.726927e-01, 5.134432e-01, 2.047595e-01,-1.213232e-01, 6.613007e-01, 1.059755e+00, 8.498569e-01,-3.590465e-02, 2.178245e-01,-2.945080e-01,-3.888001e-02,-1.269986e-02, 8.329552e-02, 4.320659e-01, 6.397158e-01, 4.068729e-01, 1.070056e+00, 5.575200e-01, 1.100777e-01,-4.183324e-01, 7.418141e-02,-2.339328e-01
"1980-09-01", 1.008608e+00,-1.165288e+00,-4.871655e-01, 3.745519e-01, 1.794027e+00, 7.583292e-01,-8.265771e-01, 2.472595e+00,-5.711281e-01, 2.960352e-01,-6.938044e-01,-1.619447e-01,-1.974019e+00, 1.236396e+00,-5.862960e-01, 1.595565e-01,-1.005127e+00,-4.230109e-01, 1.076214e+00,-1.608374e+00,-7.772761e-01,-9.624219e-01,-1.953817e-01, 7.784576e-01,-9.099889e-02, 1.548700e+00, 1.128346e+00, 2.208041e-01, 9.666590e-02,-4.277358e-01,-2.105258e+00,-1.366055e+00,-1.209959e+00,-1.676691e+00,-1.229275e+00,-1.567151e+00,-1.379574e+00, 1.106572e+00,-2.027711e+00,-1.249011e+00,-1.750811e+00,-6.404752e-01, 3.642099e-01
