"Date","4012","4019","4028","4101","4102","4103","4104","4106","4306","4308","4311","14301","14001","14080","14302","14303","14105","14090","14026","14005","14091","14010","14304","14305","14082","14307","14083","14309","14038","14310","14023","15000","15001","15002","15003","15004","15005","15006","15300","15301","15302","15303","15304"
"1980-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1980-02-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1980-03-01",-1.461468e+00,-9.670996e-01,-1.235720e+00,-1.051587e+00,-1.892249e-01,-5.103100e-01,-1.901638e+00, 1.935856e-01,-1.605604e+00,-9.863355e-01,-1.684930e+00,-6.558599e-01,-2.622981e+00,-1.327760e+00,-4.583104e-01,-8.829276e-01,-6.881997e-02,-2.025478e+00,-9.848498e-01,-9.824496e-01,-5.376068e-01,-4.665420e-01,-6.665898e-01,-1.336620e+00,-2.053197e+00,-1.257484e+00,-7.485277e-01,-8.167083e-01,-2.112130e+00,-7.388017e-01,-2.412758e+00,-2.025143e+00,-1.962998e+00,-1.801894e+00,-1.268712e+00,-1.254723e+00,-1.488157e+00,-9.700434e-01,-1.150546e+00,-9.840642e-01,-1.912228e+00,-2.130892e+00,-1.426170e+00
"1980-04-01",-5.777833e-01, 1.400898e-01,-3.259768e-01,-3.641206e-01, 4.964664e-01,-2.385676e-01,-1.443568e+00, 9.926396e-01,-1.319874e+00,-7.637795e-01,-1.100021e+00,-6.511636e-01,-1.305359e+00,-6.061898e-01,-3.374869e-01,-9.854954e-01, 4.482115e-01,-1.150086e+00,-2.875140e-01,-3.897581e-01, 2.157008e-01, 2.930977e-01,-3.550931e-01,-7.853337e-01,-9.024033e-01,-3.942191e-01,-1.398934e-02,-4.478656e-01,-7.753243e-01,-3.482370e-01,-1.132835e+00,-7.565964e-01,-8.327606e-01,-7.576206e-01,-5.479948e-01,-3.324209e-01,-6.039262e-01, 8.003427e-04,-3.025179e-01,-3.299765e-01,-1.141030e+00,-9.032785e-01,-1.404481e+00
"1980-05-01",-2.906407e-01, 1.137691e+00, 5.730947e-01, 6.177067e-01, 1.068187e+00, 4.117666e-01,-3.653153e-01, 1.966751e+00,-5.983802e-01,-7.864533e-02, 1.423098e-01, 2.145583e-01,-2.574480e-01, 1.105367e-01, 3.627826e-03,-2.662467e-01, 1.482167e+00,-3.004695e-01, 3.507925e-01, 8.461265e-01, 1.345643e+00, 1.016245e+00, 2.776219e-01,-8.480867e-02,-5.913515e-02, 4.008739e-01, 7.494362e-01, 5.038370e-01, 1.043575e-01, 1.375189e-01,-5.267146e-02, 2.159776e-01, 1.538690e-01, 3.005323e-01, 5.637999e-01, 8.084677e-01, 5.175541e-01, 7.853235e-01, 7.297083e-01, 2.583350e-01,-2.914694e-01, 2.636479e-02,-7.514621e-01
"1980-06-01",-3.074402e-01,-6.179848e-01,-3.428553e-01,-4.279710e-01,-6.924515e-01,-2.128034e-01,-1.021141e+00, 1.784843e+00,-1.970505e+00,-8.360198e-01,-4.084725e-01,-2.763024e+00,-1.656795e+00,-9.649307e-01,-1.603499e+00,-2.656063e+00,-5.818041e-01,-2.588060e+00,-5.700653e-01,-1.656795e+00,-9.479910e-01,-1.659866e+00,-2.314447e+00,-8.685406e-01,-1.224598e+00, 2.594594e-01,-2.911574e-01,-1.791794e+00,-9.713771e-01,-1.539130e+00,-1.925822e+00,-2.806525e+00,-1.130183e+00,-1.656795e+00,-1.295575e+00,-9.832592e-01,-1.370376e+00,-4.747714e-01,-1.656795e+00,-1.913732e+00,-1.295575e+00,-1.656795e+00,-8.876575e-01
"1980-07-01", 3.250097e-01, 2.156401e-01, 4.834299e-01, 6.143489e-01, 3.610201e-01, 1.664356e+00, 3.720704e-01, 1.758370e+00, 3.960319e-02, 1.103700e+00, 3.428553e-01,-3.439266e-03,-6.963191e-01, 8.074359e-01, 3.909913e-01,-5.643008e-02,-6.986596e-01,-2.769554e-01, 5.425091e-01, 2.126934e-01, 1.831397e-01,-5.094916e-01,-5.421057e-02, 8.200918e-01,-5.060077e-02, 5.633830e-01, 7.284953e-01, 4.461254e-01, 5.958155e-02, 1.458921e-01,-8.037599e-01,-4.306062e-01, 2.008033e-02,-2.715695e-01, 3.510879e-01, 9.045416e-03, 3.705190e-02, 8.230722e-01,-2.200142e-01,-2.961843e-01,-2.786834e-01,-2.645257e-01, 8.612875e-01
"1980-08-01", 2.931772e-01, 1.534432e-01, 5.711845e-01, 6.062051e-01, 9.444649e-01, 1.423525e+00,-1.764495e-01, 1.859186e+00, 1.145393e+00, 1.604590e+00, 4.084725e-01, 1.639561e+00,-5.849159e-01, 1.099882e+00, 8.766873e-01, 1.656130e+00,-2.112606e-01, 6.488474e-01, 9.547604e-01, 8.058768e-03,-2.500585e-01,-4.383055e-01, 1.453201e+00, 1.083866e+00, 3.483389e-01, 1.021976e+00, 8.904413e-01, 1.738769e+00, 1.511524e-01, 7.254821e-01,-6.158351e-01,-7.355418e-01, 1.540958e-01,-6.876146e-02, 1.785192e-01,-5.144776e-01, 1.981973e-01, 8.572169e-01,-3.847946e-01,-1.583888e-01,-1.061629e-01, 6.902025e-01, 1.309044e+00
"1980-09-01", 1.459428e+00,-3.428553e-01, 5.996557e-01, 1.299347e+00, 2.377295e+00, 1.365875e+00, 1.387537e-01, 2.469279e+00, 6.544694e-01, 1.179188e+00, 9.183483e-02, 1.031820e+00,-6.676450e-01, 1.872603e+00, 5.184552e-01, 1.306821e+00,-1.402981e-01, 8.027096e-01, 1.719684e+00,-4.773024e-02, 2.536283e-01, 3.457259e-01, 9.603348e-01, 1.497699e+00, 8.330470e-01, 1.924236e+00, 1.647625e+00, 1.230215e+00, 8.754799e-01, 5.497857e-01,-8.021872e-01,-1.636338e-01,-1.639658e-01,-7.848982e-02, 1.104035e-01,-5.518413e-01,-2.461918e-01, 1.672000e+00,-5.475581e-01,-1.070415e-01,-6.057053e-01, 4.769195e-01, 1.093073e+00
