"Date","4012","4019","4028","4101","4102","4103","4104","4106","4306","4308","4311","14301","14001","14080","14302","14303","14105","14090","14026","14005","14091","14010","14304","14305","14082","14307","14083","14309","14038","14310","14023","15000","15001","15002","15003","15004","15005","15006","15300","15301","15302","15303","15304"
"1980-11-01", 1.869811e-01, 9.635301e-01, 4.197621e-01, 8.575311e-01, 1.545037e+00, 7.225786e-01,-8.947714e-01, 2.325512e+00,-7.203134e-01, 2.573282e-02,-3.159874e-01, 2.904705e-01,-9.213868e-01, 8.174973e-01, 4.369159e-02, 3.472810e-01, 1.115856e+00,-4.895924e-01, 1.103202e+00, 4.694100e-01, 1.008707e+00, 6.165427e-01, 4.582862e-01, 5.140815e-01,-1.853616e-01, 8.294407e-01, 1.240762e+00, 5.857503e-01,-4.156788e-02, 1.317407e-01,-5.988794e-01,-3.371532e-01,-2.478533e-01,-3.429517e-02, 2.884036e-01, 2.124833e-01, 3.356267e-02, 1.115982e+00, 4.636934e-01,-1.879104e-01,-7.905164e-01,-1.311327e-01,-4.092951e-01
"1980-12-01",-5.280966e-01,-9.381842e-01,-5.914119e-01, 1.562390e-01, 1.041065e+00, 6.811991e-01,-1.783757e+00, 1.978503e+00,-2.172836e+00,-7.624077e-01,-1.656795e+00,-9.108513e-01,-2.788838e+00, 2.069202e-01,-1.052589e+00,-5.860599e-01,-1.294118e+00,-1.983528e+00, 5.646721e-01,-1.701655e+00,-1.708029e+00,-1.639900e+00,-6.963690e-01,-1.663290e-01,-1.225214e+00, 2.244946e-01, 4.425865e-01,-9.314459e-01,-1.366969e+00,-1.169867e+00,-2.342714e+00,-2.364073e+00,-1.923867e+00,-1.743234e+00,-1.274249e+00,-2.397503e+00,-1.775532e+00,-9.293531e-02,-1.365962e+00,-1.539894e+00,-2.569622e+00,-1.419240e+00,-8.731410e-01
"1981-01-01",-6.754771e-02,-6.461210e-01, 6.068753e-02, 1.810638e-02, 1.113423e+00, 8.053010e-01,-1.809185e+00, 1.578135e+00,-6.976953e-01, 3.854124e-01,-6.351521e-01, 3.736765e-01,-1.486194e+00, 8.201865e-01, 3.574335e-01, 7.989362e-01,-1.054842e+00,-4.630764e-01, 1.017370e+00,-8.288541e-01,-9.187632e-01,-9.161736e-01, 2.426641e-01, 4.623572e-01,-3.091399e-01, 7.487537e-02, 9.172385e-01, 4.641689e-01,-9.661314e-01,-5.930561e-02,-1.483654e+00,-1.472186e+00,-1.171704e+00,-1.202560e+00,-5.855321e-01,-1.220367e+00,-1.194345e+00, 2.581912e-01,-8.644844e-01,-1.258547e+00,-1.049651e+00,-5.412605e-01, 2.761263e-01
"1981-02-01", 5.309214e-01,-1.521285e-01, 9.935016e-01, 3.133394e-01, 1.556476e+00, 9.188719e-01,-1.721731e+00, 1.668921e+00,-6.530074e-01, 2.851780e-01,-5.326436e-01, 4.479646e-01,-6.440353e-01, 1.283778e+00, 1.145962e+00, 1.025877e+00,-4.340925e-02, 4.241119e-03, 1.687961e+00, 8.142307e-02, 1.580737e-01, 3.154306e-01, 4.373525e-01, 9.308017e-01, 2.722116e-01, 2.212729e-01, 1.473120e+00, 6.477091e-01,-7.815540e-02, 2.199801e-01,-8.881827e-01,-4.310247e-01, 2.245500e-01, 3.294324e-02, 4.807253e-01,-1.889371e-01, 4.312948e-03, 8.509367e-01, 1.687868e-01,-8.507540e-01,-1.065533e+00,-2.341725e-01, 8.556705e-03
"1981-03-01", 5.303259e-01,-1.602730e-01, 6.516263e-01, 3.331634e-01, 1.477216e+00, 9.424842e-01,-1.812087e+00, 1.497803e+00,-5.076335e-01, 1.948144e-01,-4.163017e-01, 3.278214e-01,-7.253585e-01, 1.169640e+00, 1.130563e+00, 8.649467e-01, 1.578267e-01,-1.599740e-02, 1.536216e+00, 3.242867e-02, 2.622780e-01, 4.075658e-01, 3.900505e-01, 8.283868e-01, 3.002235e-01, 3.006736e-01, 1.396552e+00, 5.967569e-01,-8.489476e-02, 3.053805e-01,-1.010167e+00,-4.982759e-01,-7.313404e-02,-1.511144e-01, 3.220221e-01,-1.946339e-01,-9.595857e-02, 8.888338e-01,-3.273291e-02,-8.798848e-01,-9.923259e-01,-1.859453e-01, 5.087186e-01
"1981-04-01", 3.362150e-01,-7.942598e-02, 8.142146e-01, 2.512304e-01, 1.389102e+00, 7.312313e-01,-1.497473e+00, 1.527509e+00,-5.336742e-01, 1.587311e-01,-3.839046e-01, 3.105869e-01,-7.749646e-01, 9.628035e-01, 1.087421e+00, 8.755757e-01, 1.783260e-01,-1.948550e-02, 1.434801e+00,-1.443053e-02, 2.353648e-01, 3.878775e-01, 3.843599e-01, 7.437148e-01, 2.839839e-01, 2.972064e-01, 1.296915e+00, 6.356279e-01,-1.654058e-01, 2.929769e-01,-1.053131e+00,-5.598171e-01,-1.174990e-01,-1.882943e-01, 2.720646e-01,-2.402512e-01,-1.586511e-01, 7.877459e-01, 2.074682e-02,-8.558860e-01,-9.799635e-01,-2.250025e-01, 4.711100e-01
"1981-05-01", 3.070286e-01,-7.956662e-02, 8.250017e-01, 2.279262e-01, 1.385779e+00, 7.121817e-01,-1.499232e+00, 1.482785e+00,-6.894211e-01, 1.597778e-02,-3.739196e-01, 1.289168e-01,-7.518073e-01, 9.028904e-01, 1.043302e+00, 6.836018e-01, 1.808264e-01,-8.878526e-02, 1.404534e+00,-1.111393e-03, 2.558541e-01, 3.788675e-01, 2.828060e-01, 6.953621e-01, 2.493445e-01, 1.277687e-01, 1.298260e+00, 4.728140e-01,-1.973448e-01, 2.403167e-01,-1.049650e+00,-5.388622e-01,-1.296037e-01,-1.907387e-01, 2.839804e-01,-2.272695e-01,-1.804781e-01, 7.855809e-01, 3.140590e-02,-8.977840e-01,-9.836107e-01,-2.809341e-01, 3.018422e-01
"1981-06-01",-9.712955e-02,-6.211695e-02, 8.362301e-01, 5.833165e-02, 7.855161e-01, 6.803905e-01,-1.558874e+00, 1.223067e+00,-6.046882e-01, 2.748081e-02,-3.824969e-01, 1.595708e-01,-7.225875e-01, 5.363393e-01, 1.064805e+00, 6.276393e-01, 1.722365e-01,-1.388039e-01, 1.057030e+00, 3.309311e-04, 2.075132e-01, 2.840796e-01, 3.055880e-01, 4.928654e-01, 1.604478e-01,-2.653459e-01, 1.014874e+00, 4.650339e-01,-4.042290e-01, 2.415483e-01,-1.020879e+00,-5.769568e-01,-1.009430e-01,-1.944831e-01, 2.865005e-01,-2.261312e-01,-1.413070e-01, 4.597720e-01, 3.461643e-02,-8.947865e-01,-9.763462e-01,-2.686424e-01, 2.735513e-01
"1981-07-01",-2.447018e-01,-2.528284e-01, 7.505568e-01,-1.888456e-01, 9.508139e-01, 6.520562e-01,-1.613982e+00, 1.098251e+00,-5.774828e-01,-9.253706e-03,-3.610789e-01, 1.411758e-03,-6.869255e-01, 2.896148e-01, 9.996468e-01, 2.895593e-01, 7.849931e-02,-1.618102e-01, 5.304912e-01,-1.101805e-01, 1.370476e-01, 1.877647e-01, 1.728069e-01, 1.833686e-01, 1.228702e-01,-5.551582e-01, 6.508051e-01, 3.491770e-01,-4.845658e-01, 1.459261e-01,-1.028975e+00,-5.943060e-01,-1.610687e-01,-2.870315e-01, 2.195959e-01,-2.570705e-01,-2.274104e-01, 2.845968e-01, 9.236856e-04,-8.732595e-01,-9.640219e-01,-3.409164e-01, 3.319851e-01
"1981-08-01", 1.077593e-01,-1.370346e-01, 8.615752e-01, 1.193435e-01, 1.204696e+00, 6.370900e-01,-1.399966e+00, 1.486520e+00,-2.540614e-01, 2.459808e-01,-2.891465e-01, 3.477663e-01,-4.546263e-01, 7.124657e-01, 1.149977e+00, 6.669381e-01, 2.437569e-01, 1.527886e-01, 1.168318e+00, 6.447816e-02, 3.532757e-01, 5.286989e-01, 3.603938e-01, 6.024261e-01, 4.041018e-01,-3.311819e-02, 1.146644e+00, 6.874752e-01,-6.210935e-02, 3.655460e-01,-8.330652e-01,-3.113561e-01,-2.960779e-02,-9.370843e-02, 2.911379e-01,-7.402612e-02,-2.619531e-02, 7.763709e-01, 1.200462e-02,-8.014212e-01,-9.019907e-01,-7.921949e-02, 4.910861e-01
"1981-09-01", 1.078748e+00, 3.112277e-01, 1.145489e+00, 3.115894e-01, 1.274774e+00, 6.485405e-01,-6.723134e-01, 1.811877e+00, 3.805636e-01, 7.191659e-01, 4.041011e-02, 8.727035e-01, 1.128598e-01, 1.374947e+00, 1.614658e+00, 1.289088e+00, 5.116308e-01, 7.464970e-01, 1.838550e+00, 4.726881e-01, 6.981276e-01, 9.469626e-01, 7.684197e-01, 1.356668e+00, 8.595332e-01, 7.420122e-01, 1.825408e+00, 1.363240e+00, 5.572766e-01, 8.810266e-01,-2.078218e-01, 2.478392e-01, 6.259689e-01, 3.819375e-01, 6.467127e-01, 3.822148e-01, 5.112389e-01, 1.317783e+00, 2.874641e-01,-5.986640e-01,-6.070977e-01, 4.283593e-01, 8.297612e-01
"1981-10-01", 1.143411e+00, 5.003042e-01, 1.043677e+00, 5.870602e-01, 1.317602e+00, 6.060445e-01,-5.806754e-02, 1.832570e+00, 3.360130e-02, 2.586013e-01, 1.572570e-01, 4.509046e-01, 2.426778e-01, 1.046469e+00, 1.477487e+00, 6.702462e-01, 7.745996e-01, 4.460541e-01, 1.541598e+00, 6.921829e-01, 9.922848e-01, 1.213052e+00, 6.816705e-01, 1.198608e+00, 6.910734e-01, 8.568855e-01, 1.719398e+00, 9.011656e-01, 7.531004e-01, 7.060336e-01,-9.478026e-02, 4.302456e-01, 8.433258e-01, 7.098066e-01, 8.482464e-01, 6.106789e-01, 8.038466e-01, 1.452417e+00, 5.418650e-01,-1.946186e-01,-4.369225e-01, 4.332141e-01, 4.128863e-01
"1981-11-01", 3.378097e-01, 1.991329e-01,-1.908538e-01,-1.318777e-02, 5.988402e-01, 3.754993e-01, 2.936726e-01, 1.703041e+00,-8.378664e-02, 1.738051e-01, 5.383103e-02, 2.351873e-01,-5.445430e-01, 4.738721e-01, 5.667027e-01, 1.437650e-01,-2.173753e-03,-1.505500e-01, 9.587471e-01,-1.112898e-01, 2.639518e-01, 5.126685e-01, 4.633689e-01, 7.585463e-01, 1.660980e-01, 8.389047e-01, 1.180401e+00, 6.341300e-01,-1.061274e-01, 6.218965e-01,-6.886911e-01,-5.086917e-01,-2.637263e-01,-2.663879e-01,-4.862267e-01,-3.651808e-01, 5.995006e-02, 9.643791e-01,-4.242710e-01,-5.429845e-01,-5.359828e-01, 1.056525e-01, 4.417016e-01
"1981-12-01", 5.026972e-01, 7.581321e-01, 1.116939e+00, 6.561616e-01, 6.941750e-01, 4.114496e-01, 8.121440e-01, 1.776537e+00,-3.934120e-01, 4.689332e-01, 6.160530e-02, 5.087202e-01, 2.502950e-01, 5.106528e-01, 6.204396e-01,-2.651509e-01, 1.462576e-01, 3.207469e-02, 1.043241e+00, 6.734331e-01, 3.099098e-01, 4.539044e-01, 9.996463e-01, 9.944299e-01, 5.479824e-01, 1.243119e+00, 1.378357e+00, 7.414836e-01, 4.300301e-01, 1.022698e+00, 3.955263e-02, 3.288237e-01, 1.075065e+00, 8.971304e-01, 8.003810e-01, 4.701742e-01, 8.297338e-01, 8.288899e-01, 3.443172e-01,-6.411663e-01,-7.592084e-01, 5.354541e-01,-5.337260e-01
"1982-01-01", 7.392458e-01, 6.325869e-01, 6.119079e-01, 1.072941e+00, 1.229003e+00, 1.104753e+00, 4.687338e-01, 1.895887e+00,-7.921103e-01, 2.803137e-01, 6.064865e-01, 2.679121e-01, 4.834914e-01, 6.185298e-01, 8.119530e-02,-6.299275e-01, 6.423492e-01,-2.688984e-01, 1.223312e+00, 5.094014e-01, 6.507636e-01, 1.264378e+00, 2.214680e-01, 6.034393e-01, 5.976817e-01, 7.008246e-01, 1.505771e+00, 4.215285e-01, 1.011012e+00, 6.945149e-01, 1.148225e-02, 7.529268e-01, 1.348778e+00, 1.091669e+00, 4.916924e-01, 8.439439e-01, 9.716894e-01, 1.183668e+00,-1.877415e-01,-1.469990e+00,-8.499155e-01, 1.485233e-01,-9.039508e-01
"1982-02-01", 4.036624e-01, 2.280462e-01, 6.129149e-02, 3.315584e-01, 7.228386e-01, 8.893507e-01, 2.968309e-01, 1.375738e+00,-8.924467e-01, 7.535374e-02, 3.856541e-01,-2.672697e-02,-3.172011e-01,-4.817859e-02,-1.402819e-01,-9.563263e-01, 3.913973e-01,-8.907648e-01, 8.495016e-01, 8.000278e-01, 1.299184e+00, 1.689136e+00,-3.336304e-02, 7.991512e-04,-1.149504e-01, 2.897207e-01, 9.942365e-01, 2.946965e-01, 3.221948e-01, 3.079716e-01,-5.986935e-01,-7.244474e-02, 5.793381e-01, 4.122456e-01,-1.841420e-01, 1.171590e+00, 1.180446e+00, 4.611090e-01,-7.855593e-01,-2.099428e+00,-1.309773e+00,-2.927339e-01,-1.018268e+00
"1982-03-01", 9.927290e-01, 2.775365e-01, 6.503415e-02, 4.276174e-01, 8.721039e-01, 8.889804e-01, 5.427949e-01, 1.787402e+00,-1.022859e+00, 1.141441e-01, 5.286973e-01, 2.396669e-02,-2.691284e-01, 3.614620e-01, 1.776130e-01,-7.343337e-01, 1.916690e-01,-7.825555e-01, 1.132426e+00, 8.037081e-01, 1.208405e+00, 1.490000e+00, 2.330037e-01, 2.421622e-01,-7.977563e-02, 7.497002e-01, 1.319322e+00, 4.284373e-01, 4.318542e-01, 5.598322e-01,-5.443646e-01,-3.012801e-02, 6.003874e-01, 3.770030e-01,-8.680283e-02, 9.723818e-01, 1.050506e+00, 7.822032e-01,-7.237128e-01,-1.916648e+00,-1.014861e+00,-1.003212e-01,-1.091719e+00
"1982-04-01", 8.857068e-01, 3.649318e-01, 5.933374e-02, 5.344199e-01, 1.048818e+00, 8.362478e-01, 4.392732e-01, 1.860918e+00,-1.151476e+00, 1.369717e-01, 6.230676e-01, 1.876603e-01,-3.229757e-01, 4.162280e-01, 2.517548e-01,-5.411019e-01, 1.677461e-01,-7.340595e-01, 1.186921e+00, 8.117490e-01, 1.213380e+00, 1.529879e+00, 3.058443e-01, 3.666600e-01,-9.625705e-02, 9.110464e-01, 1.346747e+00, 5.095685e-01, 4.252438e-01, 6.123758e-01,-5.084488e-01,-6.173847e-02, 6.219977e-01, 3.824368e-01,-1.030964e-01, 9.577136e-01, 1.101037e+00, 8.328898e-01,-7.039705e-01,-1.931823e+00,-9.470528e-01,-9.502574e-02,-1.138054e+00
"1982-05-01", 8.122561e-01, 2.916475e-01, 4.804867e-02, 3.860313e-01, 9.357723e-01, 8.592426e-01, 3.047603e-01, 1.543839e+00,-1.385352e+00,-2.101817e-02, 6.122564e-01, 2.840183e-02,-4.595098e-01, 1.896057e-01, 1.520908e-01,-7.011373e-01, 1.482647e-01,-9.013682e-01, 8.977133e-01, 7.489402e-01, 1.152686e+00, 1.415068e+00, 1.997262e-01, 1.731587e-01,-2.390527e-01, 7.336071e-01, 1.107887e+00, 3.192323e-01, 2.222474e-01, 4.850738e-01,-6.519968e-01,-2.110126e-01, 5.725173e-01, 2.745297e-01,-1.306401e-01, 9.140919e-01, 1.024546e+00, 5.779824e-01,-7.500754e-01,-2.056029e+00,-9.688531e-01,-2.544287e-01,-1.276737e+00
"1982-06-01", 3.210664e-01, 2.263926e-01,-5.385194e-02, 3.086842e-01, 1.017718e+00, 8.215126e-01, 9.644045e-02, 1.419730e+00,-1.485343e+00,-1.951038e-01, 5.958005e-01,-1.831501e-01,-5.401745e-01,-1.540587e-01, 7.874692e-03,-9.113650e-01, 1.273295e-01,-1.038382e+00, 4.990252e-01, 7.108373e-01, 1.149581e+00, 1.341767e+00, 2.217499e-02,-2.317091e-01,-3.548726e-01, 4.702105e-01, 7.769332e-01, 9.690756e-02, 1.296636e-01, 3.556666e-01,-7.483138e-01,-2.605005e-01, 3.702005e-01, 2.434997e-01,-1.807127e-01, 8.868665e-01, 8.891137e-01, 4.225257e-01,-7.840203e-01,-2.168032e+00,-9.763462e-01,-3.416962e-01,-1.201894e+00
"1982-07-01", 2.927414e-01, 2.746444e-01,-3.790488e-02, 3.244037e-01, 7.671044e-01, 8.351032e-01, 1.961239e-01, 1.283193e+00,-1.370267e+00,-9.229606e-02, 6.077584e-01,-8.000640e-02,-4.412525e-01,-1.843524e-01, 4.509716e-02,-7.510336e-01, 1.869810e-01,-9.055531e-01, 3.679520e-01, 7.346363e-01, 1.168906e+00, 1.344338e+00, 8.220507e-02,-2.153109e-01,-2.762987e-01, 4.962919e-01, 5.948567e-01, 2.015563e-01, 1.353356e-01, 4.058769e-01,-6.420239e-01,-1.976044e-01, 4.229851e-01, 2.842053e-01,-1.565165e-01, 9.078664e-01, 9.290116e-01, 2.809668e-01,-7.375249e-01,-2.154036e+00,-9.548436e-01,-2.600584e-01,-1.075494e+00
"1982-08-01", 3.789632e-01, 3.088592e-01,-1.722494e-02, 4.281167e-01, 8.214722e-01, 7.721341e-01, 1.261502e-01, 1.114512e+00,-1.247646e+00,-7.151164e-02, 6.713699e-01,-6.624902e-02,-4.313189e-01,-1.501733e-01, 9.924733e-02,-7.072461e-01, 2.180519e-01,-8.275988e-01, 2.834350e-01, 6.894526e-01, 1.151842e+00, 1.284449e+00, 1.114167e-01,-2.478639e-01,-2.617409e-01, 3.791977e-01, 4.766267e-01, 2.083931e-01, 1.432583e-01, 3.655460e-01,-6.720849e-01,-2.047393e-01, 3.079094e-01, 1.521095e-01,-2.450567e-01, 9.349227e-01, 8.412491e-01, 2.060375e-01,-8.060164e-01,-2.007994e+00,-8.837123e-01,-2.402128e-01,-1.019516e+00
"1982-09-01", 5.201420e-01, 1.044597e-01,-3.726476e-01, 2.841820e-01, 9.480453e-01, 8.190999e-01, 1.932246e-01, 1.121951e+00,-9.733467e-01,-7.557398e-02, 8.054729e-01, 6.820047e-02,-5.396939e-01, 1.975913e-01,-3.316131e-02,-2.458098e-01, 9.324742e-02,-7.223609e-01, 5.385824e-01, 5.466816e-01, 1.242519e+00, 1.448512e+00, 4.196778e-02,-1.111708e-01,-2.475300e-01, 1.492498e-01, 6.020471e-01, 2.724869e-01, 6.775170e-02, 3.028619e-01,-6.527654e-01,-3.380088e-01,-5.235338e-02,-2.428605e-01,-7.223823e-01, 8.413875e-01, 7.139541e-01, 4.158588e-01,-8.138461e-01,-1.432917e+00,-7.280276e-01,-3.543494e-01,-8.861672e-01
"1982-10-01", 2.215728e-01, 1.308075e-01,-2.495434e-01, 6.493254e-03, 1.674702e-01, 5.445654e-01,-7.490049e-03, 5.460242e-01,-1.078154e+00, 1.684272e-01, 5.626602e-01, 3.920779e-01,-6.099444e-01, 4.540318e-01, 4.706464e-01, 4.330144e-01,-1.907411e-01,-3.120141e-01, 5.880917e-01, 7.802668e-01, 1.284116e+00, 1.005014e+00, 4.050075e-01, 4.502616e-01,-6.412661e-02, 4.965790e-01, 2.676242e-01, 5.294449e-01,-6.425776e-01, 4.611355e-01,-2.728911e-01,-7.221582e-01,-6.663374e-01,-8.907985e-01,-8.326066e-01, 6.452378e-01, 6.201349e-01,-3.269472e-01,-7.153450e-01,-8.910087e-01,-4.171564e-01, 2.165304e-01,-9.574274e-01
"1982-11-01", 9.556891e-01, 5.761598e-01, 4.640491e-01, 8.922009e-01, 1.012001e+00, 8.962675e-01, 7.101701e-01, 9.966752e-01,-8.865626e-01, 4.971623e-01, 9.499424e-01, 8.812247e-01, 1.293594e-01, 1.416392e+00, 8.322168e-01, 1.464345e+00, 8.179546e-02, 4.235176e-01, 1.189198e+00, 1.816137e-01, 6.381331e-01, 2.609272e-01, 9.379421e-01, 1.360162e+00, 6.715637e-01, 9.891239e-01, 1.083274e+00, 8.714099e-01, 3.232576e-01, 8.485902e-01, 3.219386e-01, 1.840637e-01,-1.239630e-01,-2.589131e-01,-1.058430e-01,-2.130885e-01,-1.491579e-01, 8.804750e-01,-6.514480e-02,-4.835771e-02, 3.136817e-01, 8.191656e-01,-6.794294e-01
"1982-12-01",-9.326979e-01,-6.146212e-02, 2.007345e-01,-1.715072e-02, 9.606178e-02, 4.087297e-01,-1.697631e-01,-3.765222e-01,-6.696214e-01, 4.346169e-01, 5.286181e-01, 6.201385e-01,-7.768854e-01, 8.628230e-01,-1.292820e-01, 1.295254e+00,-9.608515e-02,-8.488994e-02, 5.259705e-01,-6.658867e-01,-3.891959e-01,-6.317714e-01,-6.667332e-02, 1.029699e+00, 2.312345e-01, 3.439134e-01, 1.178720e-01, 5.912816e-01,-8.139431e-01,-3.211083e-01,-2.729053e-01,-8.180517e-01,-1.082707e+00,-1.248718e+00,-8.441163e-01,-9.558336e-01,-8.039779e-01,-5.131897e-01, 1.437715e-01, 9.871142e-01, 6.805590e-01, 5.739347e-02,-8.190849e-02
"1983-01-01",-1.204913e+00,-1.848344e+00,-1.326055e+00,-1.677298e+00,-9.606869e-01,-1.582155e-01,-1.080703e+00,-1.396901e+00,-1.850620e+00,-6.366232e-01,-8.886683e-01,-1.199130e+00,-2.193117e+00,-1.496957e-01,-1.133315e+00,-1.081962e-01,-1.508004e+00,-1.609535e+00,-2.282067e-01,-2.020453e+00,-1.761199e+00,-1.835312e+00,-1.107464e+00,-1.076284e-01,-1.231091e+00,-7.592720e-01,-6.565878e-01,-8.467287e-01,-1.849207e+00,-1.672627e+00,-2.019052e+00,-2.292521e+00,-2.749139e+00,-2.997306e+00,-2.320713e+00,-2.289748e+00,-2.515156e+00,-1.392728e+00,-1.181505e+00,-1.699715e-01,-8.338198e-01,-1.354000e+00,-1.145615e+00
"1983-02-01",-1.267852e+00,-2.409794e+00,-1.864426e+00,-1.997665e+00,-1.157701e+00,-1.990305e-01,-1.063870e+00,-1.225324e+00,-2.260677e+00,-8.709897e-01,-1.344092e+00,-1.333866e+00,-2.819508e+00,-4.839679e-01,-1.311609e+00,-2.586650e-01,-2.220196e+00,-2.017257e+00,-5.551906e-01,-2.673668e+00,-2.190178e+00,-1.989897e+00,-1.299049e+00,-4.220571e-01,-1.535742e+00,-9.115280e-01,-7.439010e-01,-1.014559e+00,-2.244244e+00,-1.637591e+00,-2.645240e+00,-3.052831e+00,-3.039460e+00,-3.449900e+00,-2.677587e+00,-3.019151e+00,-2.893876e+00,-1.459983e+00,-1.673777e+00,-7.139858e-01,-1.380053e+00,-1.900093e+00,-1.318595e+00
"1983-03-01",-1.566190e+00,-2.620072e+00,-2.075124e+00,-1.919058e+00,-1.393404e+00,-5.525916e-01,-1.667777e+00,-1.429675e+00,-2.569251e+00,-1.303792e+00,-1.249297e+00,-1.793943e+00,-2.925801e+00,-9.084350e-01,-1.344104e+00,-6.367844e-01,-2.484349e+00,-2.211458e+00,-9.753536e-01,-2.931351e+00,-2.269697e+00,-2.089581e+00,-1.515725e+00,-8.604048e-01,-1.803155e+00,-1.173985e+00,-1.080486e+00,-1.481671e+00,-2.411104e+00,-1.732918e+00,-2.786073e+00,-3.123044e+00,-3.033688e+00,-3.781944e+00,-2.886851e+00,-3.077759e+00,-2.715002e+00,-1.660800e+00,-1.742333e+00,-7.858925e-01,-1.433962e+00,-2.154449e+00,-1.433583e+00
