anio,mes,dia,pp,tmax,tmin,tmed,hmed,hmax,hmin
2011,8,1,0.0,0.0,0.0,,0.0,0.0,0.0
2011,8,2,0.0,0.0,0.0,,0.0,0.0,0.0
2011,8,3,0.0,0.0,0.0,,0.0,0.0,0.0
2011,8,4,0.0,0.0,0.0,,0.0,0.0,0.0
2011,8,5,0.0,0.0,0.0,,0.0,0.0,0.0
2011,8,6,0.0,0.0,0.0,,0.0,0.0,0.0
2011,8,7,0.0,0.0,0.0,,0.0,0.0,0.0
2011,8,8,0.0,0.0,0.0,,0.0,0.0,0.0
2011,8,9,0.0,0.0,0.0,,0.0,0.0,0.0
2011,8,10,0.0,0.0,0.0,,0.0,0.0,0.0
2011,8,11,0.0,0.0,0.0,,0.0,0.0,0.0
2011,8,12,0.0,0.0,0.0,,0.0,0.0,0.0
2011,8,13,0.0,0.0,0.0,,0.0,0.0,0.0
2011,8,14,0.0,0.0,0.0,,0.0,0.0,0.0
2011,8,15,0.0,0.0,0.0,,0.0,0.0,0.0
2011,8,16,0.0,0.0,0.0,,0.0,0.0,0.0
2011,8,17,0.0,0.0,0.0,,0.0,0.0,0.0
2011,8,18,0.0,0.0,0.0,,0.0,0.0,0.0
2011,8,19,0.0,16.9,3.8,,12.4,23.0,5.0
2011,8,20,0.0,18.6,-2.6,,25.2,47.0,11.0
2011,8,21,0.0,18.1,-0.8,,14.4,24.0,5.0
2011,8,22,0.0,14.9,-3.1,,17.2,38.0,3.0
2011,8,23,0.0,14.3,-5.3,,13.7,33.0,0.0
2011,8,24,0.0,15.4,-4.3,,27.6,58.0,2.0
2011,8,25,0.0,15.8,-2.9,,19.6,36.0,9.0
2011,8,26,0.0,17.8,0.1,,34.8,72.0,15.0
2011,8,27,0.0,15.9,-0.4,,20.7,42.0,8.0
2011,8,28,0.0,16.2,-3.7,,13.9,31.0,5.0
2011,8,29,0.0,16.6,-3.8,,18.3,39.0,6.0
2011,8,30,0.0,17.6,-6.3,,11.3,28.0,0.0
2011,8,31,0.0,16.7,-1.3,,38.8,83.0,11.0
2011,9,1,0.0,18.3,-0.5,,33.9,63.0,1.0
2011,9,2,0.0,19.4,0.2,,25.0,49.0,7.0
2011,9,3,0.0,18.7,0.9,,23.8,55.0,3.0
2011,9,4,0.0,17.8,0.8,,22.7,42.0,9.0
2011,9,5,0.0,17.6,-2.2,,19.8,35.0,10.0
2011,9,6,0.0,18.0,-2.7,,25.4,58.0,9.0
2011,9,7,0.0,17.8,0.7,,15.1,34.0,5.0
2011,9,8,0.0,18.1,-0.2,,13.0,24.0,3.0
2011,9,9,0.0,13.7,-2.3,,11.6,40.0,0.0
2011,9,10,0.0,14.8,-5.6,,8.0,18.0,2.0
2011,9,11,0.0,16.1,3.3,,29.2,53.0,2.0
2011,9,12,0.0,18.1,-0.8,,31.4,56.0,12.0
2011,9,13,0.0,17.5,-1.5,,31.8,55.0,16.0
2011,9,14,0.2,16.3,-0.5,,53.1,75.0,25.0
2011,9,15,0.0,15.4,1.1,,43.1,81.0,11.0
2011,9,16,0.0,16.4,-0.2,,21.7,42.0,5.0
2011,9,17,0.0,17.3,-3.8,,18.3,51.0,4.0
2011,9,18,0.0,16.1,1.3,,52.6,78.0,32.0
2011,9,19,0.0,16.6,-1.0,,35.2,76.0,3.0
2011,9,20,0.0,17.9,-2.7,,15.0,31.0,4.0
2011,9,21,0.0,16.6,-4.0,,26.2,54.0,4.0
2011,9,22,0.0,17.1,-2.6,,22.7,43.0,11.0
2011,9,23,0.0,16.2,0.0,,27.5,52.0,16.0
2011,9,24,0.2,16.9,3.2,,53.4,74.0,25.0
2011,9,25,0.0,17.6,-0.6,,60.7,90.0,29.0
2011,9,26,0.2,18.1,0.4,,51.0,81.0,27.0
2011,9,27,0.0,17.1,3.9,,48.4,67.0,26.0
2011,9,28,,,,,,,
2011,9,29,,,,,,,
2011,9,30,,,,,,,
2011,10,1,0.0,0.0,0.0,,0.0,0.0,0.0
2011,10,2,0.0,0.0,0.0,,0.0,0.0,0.0
2011,10,3,0.0,19.2,6.3,,21.7,34.0,9.0
2011,10,4,0.0,16.6,-1.9,,27.7,72.0,0.0
2011,10,5,0.0,18.3,-1.7,,20.9,55.0,6.0
2011,10,6,0.0,18.4,1.9,,41.6,70.0,17.0
2011,10,7,0.0,18.2,0.2,,23.2,40.0,10.0
2011,10,8,0.0,18.6,2.3,,20.5,38.0,9.0
2011,10,9,0.0,18.4,0.8,,26.5,41.0,14.0
2011,10,10,0.0,18.1,0.6,,30.2,51.0,19.0
2011,10,11,0.0,18.8,1.4,,32.1,45.0,20.0
2011,10,12,0.0,19.2,1.7,,26.3,54.0,4.0
2011,10,13,0.0,17.9,0.0,,12.2,27.0,1.0
2011,10,14,0.0,15.6,-2.7,,10.0,25.0,1.0
2011,10,15,0.0,19.0,-3.0,,12.9,32.0,0.0
2011,10,16,0.0,18.1,0.7,,5.5,16.0,0.0
2011,10,17,0.0,17.0,-5.4,,7.3,25.0,0.0
2011,10,18,0.0,17.1,-3.2,,9.4,40.0,0.0
2011,10,19,0.0,18.0,-5.4,,17.7,52.0,1.0
2011,10,20,0.0,16.4,0.2,,22.2,56.0,0.0
2011,10,21,0.0,17.4,-0.3,,28.6,66.0,4.0
2011,10,22,0.0,18.7,-1.3,,20.8,48.0,2.0
2011,10,23,0.0,20.4,3.2,,34.5,65.0,5.0
2011,10,24,0.0,21.4,-1.1,,21.7,51.0,0.0
2011,10,25,0.0,20.3,-0.3,,5.4,18.0,0.0
2011,10,26,0.0,19.0,-0.5,,20.2,37.0,1.0
2011,10,27,0.0,20.4,6.7,,23.3,46.0,9.0
2011,10,28,0.0,22.3,5.8,,32.7,62.0,14.0
2011,10,29,0.0,21.0,4.6,,36.2,62.0,15.0
2011,10,30,0.0,20.4,4.5,,45.5,64.0,17.0
2011,10,31,0.0,20.1,2.3,,46.3,81.0,12.0
2011,11,1,0.0,19.2,4.9,,44.0,75.0,10.0
2011,11,2,0.0,20.3,2.8,,26.2,55.0,3.0
2011,11,3,0.0,20.6,6.8,,44.3,64.0,16.0
2011,11,4,0.0,19.8,3.5,,39.6,78.0,6.0
2011,11,5,0.0,20.4,0.9,,31.8,65.0,0.0
2011,11,6,0.0,20.8,4.9,,40.7,71.0,16.0
2011,11,7,0.0,19.2,3.3,,41.3,72.0,21.0
2011,11,8,0.0,21.8,1.6,,30.0,59.0,8.0
2011,11,9,0.0,23.1,2.7,,13.4,35.0,0.0
2011,11,10,0.0,23.7,4.8,,28.3,55.0,8.0
2011,11,11,0.0,20.1,8.2,,37.9,57.0,23.0
2011,11,12,0.0,22.3,3.5,,30.8,53.0,13.0
2011,11,13,0.0,22.5,2.0,,18.5,49.0,0.0
2011,11,14,0.0,23.3,-1.6,,13.9,52.0,0.0
2011,11,15,0.0,22.0,5.6,,40.4,70.0,10.0
2011,11,16,0.0,22.2,2.5,,39.2,75.0,5.0
2011,11,17,0.0,21.9,2.7,,27.0,63.0,2.0
2011,11,18,0.0,20.7,1.0,,26.3,55.0,11.0
2011,11,19,3.2,18.0,4.3,,56.2,87.0,30.0
2011,11,20,0.0,18.8,5.7,,56.3,89.0,20.0
2011,11,21,0.0,17.9,3.3,,18.9,46.0,5.0
2011,11,22,0.0,18.8,6.3,,42.7,64.0,28.0
2011,11,23,,,,,,,
2011,11,24,,,,,,,
2011,11,25,,,,,,,
2011,11,26,,,,,,,
2011,11,27,,,,,,,
2011,11,28,,,,,,,
2011,11,29,,,,,,,
2011,11,30,,,,,,,
2011,12,1,0.0,20.4,9.0,,40.0,61.0,18.0
2011,12,2,0.0,21.1,3.4,,36.6,66.0,15.0
2011,12,3,0.0,22.7,4.3,,22.9,56.0,0.0
2011,12,4,0.0,21.7,3.3,,14.8,41.0,0.0
2011,12,5,0.0,20.4,-1.3,,11.1,49.0,0.0
2011,12,6,0.0,20.8,5.5,,42.0,67.0,19.0
2011,12,7,0.0,21.4,4.7,,36.0,71.0,1.0
2011,12,8,0.0,18.8,0.6,,15.0,44.0,2.0
2011,12,9,0.0,19.2,7.0,,40.0,69.0,8.0
2011,12,10,0.0,22.3,5.9,,41.7,67.0,14.0
2011,12,11,1.8,20.2,8.1,,50.3,82.0,28.0
2011,12,12,7.2,18.9,5.3,,70.6,89.0,37.0
2011,12,13,6.2,13.0,6.3,,80.6,91.0,57.0
2011,12,14,2.8,15.2,5.2,,75.2,91.0,53.0
2011,12,15,3.8,16.6,6.2,,66.9,87.0,45.0
2011,12,16,0.0,18.9,5.7,,51.3,91.0,12.0
2011,12,17,0.0,17.7,0.7,,29.2,62.0,3.0
2011,12,18,0.0,18.3,4.1,,35.5,55.0,5.0
2011,12,19,0.0,18.7,7.1,,44.3,59.0,25.0
2011,12,20,9.8,18.2,5.9,,65.7,91.0,37.0
2011,12,21,3.8,14.6,5.5,,73.1,90.0,54.0
2011,12,22,0.0,21.2,5.7,,58.2,90.0,22.0
2011,12,23,0.2,19.6,6.8,,60.3,86.0,18.0
2011,12,24,2.2,19.7,5.1,,60.6,93.0,25.0
2011,12,25,1.8,13.2,5.3,,81.8,91.0,71.0
2011,12,26,0.0,19.6,3.6,,61.6,93.0,28.0
2011,12,27,0.4,17.7,5.3,,59.6,75.0,43.0
2011,12,28,17.4,16.6,7.1,,66.4,91.0,46.0
2011,12,29,3.0,16.9,6.6,,72.8,92.0,46.0
2011,12,30,5.0,16.9,7.2,,74.8,91.0,49.0
2011,12,31,5.8,13.2,7.1,,83.2,92.0,68.0
2012,1,1,6.0,15.8,6.4,,77.7,90.0,60.0
2012,1,2,3.8,13.7,6.2,,83.0,93.0,68.0
2012,1,3,0.2,18.0,4.2,,70.3,92.0,43.0
2012,1,4,1.0,16.3,7.6,,68.8,84.0,50.0
2012,1,5,10.2,16.3,7.1,,69.4,86.0,49.0
2012,1,6,3.4,14.6,5.7,,75.0,91.0,57.0
2012,1,7,0.0,15.1,6.1,,74.4,90.0,55.0
2012,1,8,6.0,16.5,6.9,,73.7,88.0,51.0
2012,1,9,8.0,15.8,6.2,,77.7,92.0,55.0
2012,1,10,7.6,17.2,5.5,,73.9,92.0,47.0
2012,1,11,0.0,17.6,5.7,,59.3,83.0,30.0
